match_id,minute,added_time,player,player_id,card_type,is_home
7131899,90,2,Bilal Kisa,5914,yellow,False
7131899,75,,Serdar Kurtuluş,18861,yellow,False
7131899,63,,Cem Özdemir,135862,yellow,True
7131898,59,,Olcay Şahan,16078,yellow,True
7131898,44,,Carlos Garcia,27835,yellow,False
7131897,82,,Ahmet Çalık,135680,yellow,True
7131897,79,,Abdulkadir Kayali,46167,yellow,False
7131897,71,,Vedat Muriqi,310874,yellow,True
7131897,69,,Uğur Çiftçi,142850,yellow,True
7131897,65,,Barış Yardımcı,594420,yellow,False
7131897,57,,Cosmin Matei,44429,yellow,True
7131905,73,,Soner Aydoğdu,69351,yellow,False
7131905,65,,Erkam Reşmen,128178,yellow,True
7131903,81,,Diego Angelo,32818,yellow,True
7131903,81,,Rıdvan Şimşek,60338,yellow,True
7131903,66,,Václav Procházka,11973,yellow,False
7131903,61,,Numan Çürüksu,105587,yellow,False
7131903,45,3,Avdija Vršajević,29758,yellow,False
7131903,36,,Saso Fornezzi,3733,red,True
7131903,18,,Richard Danilo,1049650,yellow,True
7131903,-5,,Emre Güral,37705,yellow,True
7131900,90,6,Alexandru Epureanu,18577,yellow,True
7131900,88,,Eren Albayrak,43532,yellow,True
7131900,78,,Mehmet Topal,17793,red,False
7131900,54,,Emre Belözoğlu,2054,red,True
7131900,47,,Martin Škrtel,12394,yellow,False
7131901,47,,Tolga Ciğerci,120298,yellow,True
7131901,36,,Martin Linnes,109569,yellow,True
7131901,24,,Ceyhun Gülselam,20747,yellow,False
7133410,82,,Necip Uysal,43394,yellowRed,False
7133410,75,,Ömer Ali Şahiner,103912,yellow,True
7133410,45,6,Ali Turan,5813,yellow,True
7133410,45,6,Tolga Zengin,6189,yellow,False
7133410,45,2,Ali Çamdalı,8870,yellow,True
7133410,40,,Riad Bajić,331751,yellow,True
7133410,30,,Necip Uysal,43394,yellow,False
7133411,62,,Tevfik Altındağ,74042,yellow,False
7133411,55,,David Pavelka,101330,yellow,True
7133411,52,,Tunay Torun,30241,yellow,True
7133411,50,,Renan Diniz,847311,yellow,False
7133411,14,,Bekir Yılmaz,81620,yellow,False
7133403,54,,Lionel Carole,122922,yellow,False
7133407,90,4,Muhammed Ildiz,50531,yellowRed,True
7133407,90,4,Uğur Demirok,43427,yellow,False
7133407,84,,Hyun-Jun Suk,106249,yellow,False
7133407,83,,Muhammed Ildiz,50531,yellow,True
7133407,71,,Alpay Kocakli,612018,yellow,True
7133407,40,,Anton Putilo,32149,yellow,True
7133412,56,,İsmail Konuk,74159,yellow,True
7133408,90,3,Abdou Traoré,21090,yellow,True
7133408,71,,Tănase Cristian,43782,yellow,True
7133408,60,,Ümit Kurt,135789,yellow,False
7133408,47,,Dejan Lazarevič,45927,yellow,True
7133408,41,,Mustapha Yatabaré,51558,yellow,True
7133408,24,,Ceyhun Gülselam,20747,yellow,True
7133408,3,,Elvis Kokalović,42144,yellow,True
7133406,74,,Miroslav Stoch,42860,yellow,True
7133406,41,,Préjuce Nakoulma,60848,yellow,False
7133406,39,,Ozan Tufan,251907,yellow,True
7133406,39,,Deniz Türüç,252207,yellow,False
7133406,38,,Simon Kjær,21535,red,True
7133406,36,,Levent Gülen,134245,yellow,False
7133405,63,,Aminu Umar,333087,yellow,True
7133405,57,,Avdija Vršajević,29758,yellow,True
7133405,56,,Serdar Gürler,96520,yellow,False
7133405,42,,Ahmet Oğuz,603902,yellow,False
7133421,90,3,Hakan Özmert,43512,yellow,True
7133421,87,,Mehmet Batdal,81617,yellow,True
7133421,79,,Yalçın Ayhan,43507,yellow,True
7133421,65,,Kenneth Otigba,139163,yellow,False
7133421,54,,Samuel Holmén,7740,yellow,True
7133421,44,1,Batuhan Altıntaş,226994,yellow,False
7133421,25,,Edin Višća,109779,yellow,True
7133422,-4,,Sabri Sarioğlu,5715,yellow,False
7133422,81,,Levent Gülen,134245,yellow,True
7133422,66,,Kubilay Sönmez,169213,yellow,True
7133420,90,1,Abdulkadir Kayali,46167,yellow,False
7133420,54,,Didi,805825,yellow,True
7133420,53,,František Rajtoral,12033,yellow,False
7133420,39,,Roni,328991,yellow,True
7133419,77,,Selçuk Şahin,12384,yellow,True
7133419,60,,Daniel Candeias,41835,yellow,False
7133419,42,,Isaac Sackey,292965,yellow,False
7133416,81,,Dany Nounkeu,73094,yellowRed,False
7133416,81,,Abdou Traoré,21090,yellow,False
7133416,74,,André Poko,177103,yellow,False
7133416,72,,Dany Nounkeu,73094,yellow,False
7133416,57,,Duško Tošić,14557,yellow,True
7133416,34,,Barış Başdaş,74075,yellow,False
7133416,31,,Caner Erkin,15680,yellow,True
7133416,20,,Ceyhun Gülselam,20747,yellow,False
7133417,86,,Aytaç Kara,128196,yellow,True
7133417,76,,Mehmet Ekici,37612,yellow,True
7133417,11,,Dzon Delarge,158533,yellow,False
7133417,7,,Okay Yokuşlu,97967,yellow,True
7133423,76,,Aykut Çeviker,74133,yellowRed,False
7133423,48,,Aykut Çeviker,74133,yellow,False
7133423,39,,Marwane Saadane,847714,yellow,True
7133423,38,,Miguel Lopes,41651,yellow,False
7133423,35,,Douglão,39060,yellow,False
7133423,20,,Jakob Jantscher,26292,yellow,True
7133423,11,,Orhan Ovacıklı,130454,yellow,True
7133424,87,,Ömer Ali Şahiner,103912,yellow,False
7133424,87,,Yekta Kurtuluş,60289,yellow,True
7133424,87,,Ali Çamdalı,8870,yellow,False
7133424,87,,Diego Angelo,32818,yellow,True
7133424,64,,Richard Danilo,1049650,yellow,True
7133424,39,,Deni Milošević,190403,yellow,False
7133424,35,,Charles,33109,yellow,True
7133418,82,,Sercan Yıldırım,43173,yellow,False
7133418,44,,Ricardo Faty,9421,yellow,False
