match_id,minute,player_in,player_in_id,player_out,player_out_id,is_home
9643882,88,Necip Uysal,43394,Atiba Hutchinson,7721,True
9643882,88,Eren Karadağ,953508,Fabricio Baiano,329469,False
9643882,82,Alberk Koç,826809,Cemali Sertel,929956,False
9643882,82,Mahsun Çapkan,826154,Ronaldo Mendes,580826,False
9643882,79,Güven Yalçın,826162,Kenan Karaman,168943,True
9643882,78,Gökhan Töre,88125,Rachid Ghezzal,123228,True
9643882,69,Oğuzhan Özyakup,137642,Salih Uçan,135695,True
9643882,69,Cyle Larin,790179,Georges-Kévin N'Koudou,342909,True
9643882,67,Yasin Pehlivan,47824,Bryan Dabo,116623,False
9643882,67,Emir Dilaver,66171,Loïc Rémy,16674,False
9643881,90,Muhammed Egemen Pehlivan,999550,Ahmed Musa,139502,True
9643881,90,Yannis Salibur,39220,Kerim Frei,157014,True
9643881,80,Doğan Erdoğan,257407,Furkan Soyalp,226992,False
9643881,80,Torgeir Børven,381820,Hamza Mendyl,846447,False
9643881,80,Burak Bekaroğlu,802645,Medhi Benatia,27068,True
9643881,71,Stelios Kitsiou,189627,Paweł Olkowski,122833,False
9643881,70,Vato Arveladze,886407,Aleksandar Pešić,41069,True
9643881,70,Jimmy Durmaz,37504,Efe Tatlı,992390,True
9643881,63,Kenan Özer,146364,Recep Niyaz,116944,False
9643881,63,Halil Ibrahim Pehlivan,777291,Ulaş Zengin,904237,False
9643888,87,Zeki Yildirim,107658,Leandro Kappel,136269,True
9643888,87,Erhan Çelenk,130498,André Poko,177103,True
9643888,74,Gökhan Sazdağı,595396,Mustafa Pektemek,43643,False
9643888,74,Ramazan Civelek,781408,Emrah Başsan,174141,False
9643888,68,Thaciano,872039,César Pinares,818974,True
9643888,46,Carlos Mané,859748,Onur Bulut,142494,False
9643888,46,Joseph Attamah,332963,Daniel Avramovski,157615,False
9643889,88,Bertuğ Yıldırım,1382235,Mame Biram Diouf,22481,True
9643889,86,Mickael Tirpan,800340,Yusuf Erdoğan,256663,False
9643889,86,Doğucan Haspolat,846087,Loret Sadiku,143356,False
9643889,81,Nicolai Jørgensen,57857,Umut Bozok,869839,False
9643889,77,Michal Trávník,152973,Valentin Eysseric,139798,False
9643889,77,Ahmet Engin,791087,Kevin Varga,602730,False
9643889,64,Saba Lobjanidze,286923,Emre Çolak,68002,True
9643889,64,Adama Traoré,333239,Mohammed Kamara,884538,True
9643887,90,Atabey Çiçek,190207,Lucas Lima,248529,True
9643887,87,Efkan Bekiroğlu,800458,Famara Diédhiou,293115,False
9643887,81,Juanfran,30745,Cristián Borja,831038,False
9643887,81,Ahmed Ildız,849329,Efecan Karaca,60510,False
9643887,72,Tayfur Bingöl,255957,Daniel Candeias,41835,False
9643887,70,Muhammet Demir,43543,Fredrik Gulbrandsen,51833,True
9643887,70,Ahmed Kutucu,906049,Danijel Aleksić,45377,True
9643887,46,Deniz Türüç,252207,Berkay Özcan,806964,True
9643887,37,Junior Caiçara,128440,Ömer Ali Şahiner,103912,True
9643886,89,Benjamin Stambouli,105951,Lucas Castro,122711,True
9643886,81,José Sosa,22981,Mesut Özil,16176,False
9643886,76,Ozan Tufan,251907,Miha Zajc,139256,False
9643886,76,Pa Dibba,172025,Babajide David Akintola,798676,True
9643886,70,Nazım Sangaré,169425,Serdar Dursun,123917,False
9643886,62,Francis Ezeh,999288,Younès Belhanda,72999,True
9643886,62,Britt Assombalonga,151512,Mario Balotelli,25530,True
9643886,46,Serdar Aziz,43528,Ferdi Kadıoğlu,825844,False
9643886,46,Serdar Dursun,123917,Mbwana Ally Samatta,825088,False
9643884,83,Brown Ideye,37377,Adis Jahović,55367,False
9643884,83,Yalçın Kayan,945548,Soner Aydoğdu,69351,False
9643884,82,Doğukan Sinik,796114,Fredy,845281,True
