player_id,team_id,season_id,appearances,matches_started,minutes_played,goals,assists,expected_goals,expected_assists,yellow_cards,red_cards,rating,total_shots,shots_on_target,accurate_passes,total_passes,accurate_passes_pct,key_passes,tackles,interceptions,successful_dribbles,ground_duels_won_pct,aerial_duels_won_pct,saves,clean_sheets,goals_conceded,big_chances_created,big_chances_missed
284767,3051,37466,32,18,1696,6,1,,,1,0,7.03,47,20,315,484,65.082644628099,17,13,5,7,58.695652173913,53.921568627451,0,0,24,4,2
251907,3051,37466,6,2,174,0,0,,,0,0,6.65,3,0,79,99,79.79797979798,1,3,0,3,66.666666666667,66.666666666667,0,0,3,0,0
109779,3051,37466,36,33,2962,9,12,,,3,0,7.4944444444444,87,31,990,1322,74.886535552194,111,43,23,44,46.95652173913,28.571428571429,0,5,35,18,3
139455,3051,37466,30,27,2266,13,10,,,3,0,7.3766666666667,84,37,912,1129,80.779450841453,53,28,13,71,46.184738955823,53.191489361702,0,5,23,15,10
899069,3051,37466,31,30,2632,2,2,,,4,0,6.6967741935484,39,9,651,831,78.339350180505,29,38,27,48,53.149606299213,28.125,0,3,53,3,2
903324,3052,37466,37,33,2874,10,5,,,5,0,6.9432432432432,78,29,655,907,72.216097023153,54,29,21,84,46.994535519126,26.785714285714,0,1,45,16,4
999396,3052,37466,20,5,608,6,0,,,2,0,7.0105263157895,26,13,160,200,80,15,13,1,16,58.620689655172,20,0,0,10,3,4
826258,3052,37466,26,21,1745,5,3,,,5,0,6.972,46,13,378,454,83.259911894273,30,25,23,73,52.452830188679,29.411764705882,0,1,22,4,3
1085938,3052,37466,18,3,508,0,0,,,1,0,6.6111111111111,10,2,172,205,83.90243902439,5,8,5,8,44.230769230769,57.142857142857,0,0,4,0,0
39573,3052,37466,4,4,359,0,0,,,0,0,6.2,0,0,88,111,79.279279279279,0,1,0,0,100,100,11,0,11,0,0
913985,3052,37466,11,9,852,0,0,,,1,0,7.0090909090909,0,0,136,208,65.384615384615,0,0,0,0,25,50,38,3,12,0,0
927649,3085,37466,14,11,1062,12,4,,,2,0,7.5714285714286,47,23,212,278,76.258992805755,16,18,3,19,51.785714285714,32.608695652174,0,1,19,3,7
992912,3085,37466,35,33,2854,0,3,,,5,1,6.7828571428571,42,10,1313,1577,83.259353202283,33,63,29,20,46.938775510204,43.333333333333,0,5,42,3,2
252207,3085,37466,33,20,1917,6,1,,,6,0,7.0290322580645,43,15,688,812,84.729064039409,48,26,11,31,46.486486486486,36.842105263158,0,0,17,6,3
859546,3085,37466,7,2,229,0,0,,,0,0,6.6,1,0,84,94,89.36170212766,1,7,2,1,56.25,33.333333333333,0,1,4,0,0
929739,3085,37466,2,0,19,0,0,,,0,0,6.2,0,0,17,18,94.444444444444,0,0,1,0,0,0,0,0,2,0,0
224112,3085,37466,38,38,3417,4,5,,,2,0,7.2894736842105,26,7,1221,1557,78.420038535645,89,79,56,23,58.373205741627,48.809523809524,0,13,44,13,0
787949,3085,37466,30,19,1642,0,0,,,5,0,6.8,12,2,836,947,88.278775079197,3,35,16,2,60.919540229885,52.702702702703,0,6,27,0,2
904303,3085,37466,3,1,101,0,0,,,0,0,6.65,2,0,30,38,78.947368421053,0,0,1,0,60,50,0,0,1,0,0
796555,3085,37466,15,8,769,0,1,,,2,0,6.6714285714286,4,1,199,247,80.566801619433,3,15,9,2,62.5,31.25,0,2,14,2,1
1382235,3086,37466,16,1,225,1,1,,,2,0,6.775,6,1,28,56,50,4,3,3,1,33.333333333333,51.428571428571,0,0,5,2,0
