match_id,minute,added_time,player,player_id,card_type,is_home
15812004,89,,Macit Guven,2515460,yellow,False
15812004,85,,Metin Aktas,2510644,yellow,False
15812004,73,,Sulun Yasin,1854371,yellow,True
15812004,66,,Santiago Salazar,2517753,red,False
15812004,63,,Ahmet Yildirim,1854370,yellow,True
15812004,20,,Marcio Jarro,2516522,yellow,False
15812005,83,,Erkan Ozbey,2512303,yellow,False
15812007,84,,Ertugrul Saglam,2516486,red,False
15812007,79,,Serkan Karababa,2517782,yellow,False
15812007,38,,Ümit Özat,25486,yellow,True
15812006,90,,Murat Alacayir,2517744,yellow,False
15812006,87,,Armağan Yapıcı,2517835,yellow,False
15812006,85,,Seyhan Cenk Tekelioglu,81611,yellow,False
15812006,16,,Ergin Yucetas,2512826,yellow,False
15812006,12,,Ferit Alper Salgin,2516484,yellow,True
15812006,10,,Tolga Dogantez,6150,yellow,True
15812006,3,,Mehmet Ali Cakmak,2516469,yellow,True
15821581,56,,Faruk Sarman,2516494,yellow,False
15821581,46,,Ünal Alpugan,2323413,yellow,True
15821581,41,,Recep Asil,2513227,yellow,True
15821581,14,,Ayman Mohamed Abdelaziz,47563,yellow,False
15812009,44,,Hadis Zubanovic,2517757,yellow,True
15812009,38,,Selçuk Şahin,12384,yellow,True
15812009,35,,Nesim Ozgur,2517742,yellow,False
15812010,-1,,Gosho Ginchev,2517706,yellow,True
15812010,76,,Gosho Ginchev,2517706,yellowRed,True
15812010,59,,Mustafa Gursel,2512805,yellow,True
15812011,-1,,Ilker Dalcicek,2515440,yellow,False
15812011,78,,Cihat Arslan,2512574,yellow,False
15812011,41,,Ilker Dalcicek,2515440,yellowRed,False
15812011,26,,Hakan Cimen,2514806,yellow,True
15812012,-1,,Suat Kaya,2516514,yellow,False
15812012,69,,Suat Kaya,2516514,yellowRed,False
15812012,61,,Bülent Korkmaz,1422245,yellow,False
15812012,55,,Maksim Romashchenko,2512292,yellow,True
15812012,44,,Mehmet Polat,43600,yellow,True
15812012,43,,Kemal Aslan,5510,yellow,True
15812012,5,,Sergen Yalçin,1844922,yellow,False
15821582,87,,Necat Aygun,2323124,yellow,False
15821582,79,,Erman Guracar,5736,yellow,False
15821582,73,,Sinan Yesil,2517737,yellow,True
15812014,74,,Mohamed Youssef,2517774,yellow,True
15812014,57,,Mustafa Ozkan,43513,yellow,False
15812014,56,,Mehmet Onur,2516493,yellow,False
15812014,38,,Fazli Ulusal,1854373,yellow,True
15812017,-1,,Muzaffer Bilazer,2514804,yellow,False
15812017,89,,Faryd Mondragón,5534,yellow,True
15812017,72,,Bulent Akin,5900,yellow,True
15812017,58,,Muzaffer Bilazer,2514804,yellowRed,False
15812017,50,,Hakan Cimen,2514806,yellow,False
15812016,89,,Mehmet Ali Cakmak,2516469,yellow,True
15812016,88,,Tolga Dogantez,6150,red,True
15812016,88,,Vural Korkmaz,2516456,red,False
15812016,86,,Souleymane Youla,14344,yellow,True
15812016,59,,Patrick Nys,2505523,yellow,True
15812016,13,,Thomas Zdebel,75,yellow,True
15812015,88,,Fatih Sezer,2517707,yellow,False
15812015,65,,Hasan Yigit,2512571,yellow,True
15812018,89,,Gurcay Bulut,2517726,yellow,True
15812018,57,,Turan Bilge,2515504,yellow,False
15812018,51,,Ilyas Kahraman,803403,yellow,True
15812018,51,,Recep Asil,2513227,yellow,False
15812018,46,,Cem Karaca,2512848,yellow,True
15812018,36,,Cihat Arslan,2512574,yellow,True
15812019,88,,Oguz Daglaroglu,60506,yellow,False
15812019,71,,Mehmet Yozgatli,5490,yellow,True
15812019,44,,Nikola Lazetic,12633,yellow,False
15812019,28,,Ivaylo Petkov,1421750,yellow,True
15812019,21,,Alioum Saidou,5909,yellow,True
15812020,-1,,Selcuk Yildirimkaya,60606,yellow,False
15812020,56,,Burak Ozsarac,2510559,yellow,True
15812020,55,,Selcuk Yildirimkaya,60606,yellowRed,False
15812020,32,,Ali Kulaksiz,2517799,yellow,False
15812020,25,,Omer Gundostu,5862,yellow,False
15812021,-1,,Andrey Krivov,2517789,yellow,False
15812021,83,,Mehmet Polat,43600,red,False
15812021,82,,Macit Guven,2515460,yellow,True
15812021,72,,Gökdeniz Karadeniz,6176,yellow,True
15812021,70,,Omer Catkic,43506,yellow,False
15812021,58,,Bulent Bolukbasi,5803,yellow,False
