match_id,minute,player_in,player_in_id,player_out,player_out_id,is_home
15812004,88,Gungor Ozturk,2515432,Biula,2515490,False
15812004,76,Hami Mandirali,2323553,Zafer Demiray,2512803,False
15812004,74,Sertan Eser,808307,Sulun Yasin,1854371,True
15812004,73,Mehmet Kahriman,60531,Hans Somers,2195,False
15812004,51,Tümer Metin,5322,Bayram Bektaş,2515509,True
15812004,23,Arild Stavrum,1854372,Ilhan Mansiz,1422258,True
15812005,89,Zafer Uysal,2514788,Péter Kabát,3700,True
15812005,65,Korhan Ozturk,43519,Metin Diyadin,2517775,True
15812005,62,Zafer Biryol,84741,Ersen Martin,5381,True
15812005,58,Taner Gulleri,43612,Okan Yilmaz,2491092,False
15812005,46,Sinan Yesil,2517737,Suleyman Fatih Sen,82019,False
15812005,46,Hakan Demir,2517736,Ender Alkan,2512573,False
15812007,75,Musa Aydin,6155,Muslim Can,2514764,False
15812007,71,Hakan Bayraktar,2510650,Nikola Lazetic,12633,True
15812007,68,Oktay Derelioğlu,1845090,Milan Rapaic,18494,True
15812007,62,Misko Mirkovic,2516489,Ogun Temizkanoglu,2514742,True
15812007,60,Can Ulun,60583,Vural Korkmaz,2516456,False
15812007,60,Stephen Baidoo,2514744,Mehmet Nas,5783,False
15812006,77,İdris Gümüşdere,2516683,Ferit Alper Salgin,2516484,True
15812006,75,Omer Erdogan,5896,Celaleddin Kocak,6172,False
15812006,63,Armağan Yapıcı,2517835,Birol Demirhan,2517745,False
15812006,54,Sinan Közen,2517834,Ergin Yucetas,2512826,False
15812006,52,Mohammed Lawal,2516636,Marcel Kimemba M'Bayo,14526,True
15821581,85,Cem Sinan Vergul,55025,Nuri Çolak,2515064,False
15821581,82,Zeki Sonbay,2515478,Emmanuel Tetteh,2515613,True
15821581,75,Chikelue Iloenyosi,2517790,Recep Asil,2513227,True
15821581,67,Mutlu Sezer,2517847,Ünal Alpugan,2323413,True
15821581,60,Serdar Topraktepe,43619,Alexandar Yordanov Aleksandrov,11258,False
15821581,60,Roman Dabrowski,1854369,Omer Aysan Baris,2510562,False
15812009,75,Mehmet İpek,2516622,Ali Kulaksiz,2517799,False
15812009,75,Halit Guven Kocabal,1854368,Murat Erdogan,5907,True
15812009,65,Abdülkadir Demirci,2516623,Selcuk Yildirimkaya,60606,False
15812009,60,Cemal Koc,2517770,Nesim Ozgur,2517742,False
15812009,60,Mehmet Yozgatli,5490,Hadis Zubanovic,2517757,True
15812009,46,Zeki Onatli,2516516,Mithat Yavas,2513249,True
15812010,78,Vedin Music,2320815,Alexander Blessin,2323988,True
15812010,76,Sedat Baş,2515960,Pachola,2515487,False
15812010,72,Maurizio Gaudino,2282022,Ugur Yasan,849854,True
15812010,46,Rogério Belém,2472282,Faruk Namdar,2513251,False
15812010,46,Mehmet Oncan,5385,Selahattin Kinali,43554,True
15812010,40,Burak Ozsarac,2510559,Hakan Kutlu,2512837,False
15812011,87,Mustafa Sert,2514798,Hakan Cimen,2514806,True
15812011,72,Serdal Boyraz,2513388,Ahmed Hassan,5327,True
15812011,71,Fernand Coulibaly,2514387,Dogan Seyfi Atli,2517768,True
15812011,68,Muscal Mvuezolo,2491334,Ilyas Kahraman,803403,False
15812011,46,Huseyin Karakayis,2515471,Mustafa Kocabey,2517772,False
15812012,72,Mustafa Sahinturk,2514811,Maksim Romashchenko,2512292,True
15812012,70,Bulent Akin,5900,Sergen Yalçin,1844922,False
15812012,66,Sébastien Pérez,1854503,Capone,2472253,False
15812012,58,Hasan Gultang,2517791,Omer Catkic,43506,True
15812012,46,Andrey Krivov,2517789,Kemal Aslan,5510,True
15812012,7,Gustavo Victoria,5353,Hakan Ünsal,2281207,False
15821582,89,Taner Gulleri,43612,Suleyman Fatih Sen,82019,True
15821582,85,Necat Aygun,2323124,Zoubaier Baya,2323350,False
15821582,73,Hakan Demir,2517736,Tayfun Seven,54164,True
15821582,46,Sertan Eser,808307,Tayfur Havutcu,1422252,False
