match_id,season_id,round,start_timestamp,home_team,home_team_id,away_team,away_team_id,home_score,away_score,home_ht,away_ht,winner_code,status,status_code
15800141,10012,1,1091811600,Çaykur Rizespor,3064,Fenerbahçe,3052,2,2,0,2,3,Ended,100
15800142,10012,1,1091890800,Gençlerbirliği,7802,Sakaryaspor,3080,1,0,1,0,1,Ended,100
15800144,10012,1,1091894400,Denizlispor,3058,Gaziantepspor,3060,2,1,0,0,1,Ended,100
15800143,10012,1,1091894400,Kayserispor,3072,Trabzonspor,3051,0,3,0,1,2,Ended,100
15800145,10012,1,1091898000,Malatyaspor,3067,Beşiktaş JK,3050,1,1,1,0,3,Ended,100
15800147,10012,1,1091973600,Sebatspor,3098,Sincan Belediyesi Ankaraspor,3057,1,3,0,1,2,Ended,100
15800146,10012,1,1091973600,İstanbulspor,3066,Diyarbakırspor,362025,1,1,0,0,3,Ended,100
15800148,10012,1,1091980800,Galatasaray,3061,Konyaspor,3085,3,1,2,1,1,Ended,100
15800149,10012,1,1091980800,Samsunspor,3053,MKE Ankaragücü,3103,1,1,0,1,3,Ended,100
15800150,10012,2,1092416400,Gaziantepspor,3060,Galatasaray,3061,1,0,0,0,1,Ended,100
15800151,10012,2,1092492000,Sincan Belediyesi Ankaraspor,3057,Malatyaspor,3067,1,3,1,2,2,Ended,100
15800153,10012,2,1092499200,Diyarbakırspor,362025,Kayserispor,3072,2,1,0,0,1,Ended,100
15800152,10012,2,1092499200,MKE Ankaragücü,3103,İstanbulspor,3066,0,0,0,0,3,Ended,100
15800154,10012,2,1092502800,Fenerbahçe,3052,Samsunspor,3053,2,1,0,0,1,Ended,100
15800155,10012,2,1092585600,Gençlerbirliği,7802,Beşiktaş JK,3050,1,1,0,0,3,Ended,100
15800156,10012,2,1092585600,Konyaspor,3085,Çaykur Rizespor,3064,0,0,0,0,3,Ended,100
15800157,10012,2,1092585600,Sakaryaspor,3080,Denizlispor,3058,1,2,1,1,2,Ended,100
15800158,10012,2,1092585600,Trabzonspor,3051,Sebatspor,3098,3,1,1,0,1,Ended,100
15800159,10012,3,1093096800,İstanbulspor,3066,Fenerbahçe,3052,0,3,0,0,2,Ended,100
15800160,10012,3,1093104000,Gençlerbirliği,7802,Sincan Belediyesi Ankaraspor,3057,1,1,0,1,3,Ended,100
15800161,10012,3,1093104000,Malatyaspor,3067,Trabzonspor,3051,3,4,1,2,2,Ended,100
15800162,10012,3,1093104000,Samsunspor,3053,Konyaspor,3085,1,1,1,0,3,Ended,100
15800163,10012,3,1093107600,Denizlispor,3058,Beşiktaş JK,3050,3,1,1,0,1,Ended,100
15800164,10012,3,1093168800,Sebatspor,3098,Diyarbakırspor,362025,2,2,1,2,3,Ended,100
15800166,10012,3,1093190400,Galatasaray,3061,Çaykur Rizespor,3064,2,1,2,1,1,Ended,100
15800167,10012,3,1093190400,Gaziantepspor,3060,Sakaryaspor,3080,1,0,0,0,1,Ended,100
15800165,10012,3,1093190400,Kayserispor,3072,MKE Ankaragücü,3103,1,1,1,0,3,Ended,100
15800168,10012,4,1093708800,Çaykur Rizespor,3064,Samsunspor,3053,2,0,2,0,1,Ended,100
15800169,10012,4,1093712400,Kayserispor,3072,Fenerbahçe,3052,0,2,0,1,2,Ended,100
15800170,10012,4,1093714200,Sakaryaspor,3080,Galatasaray,3061,1,2,1,1,2,Ended,100
15800171,10012,4,1093791600,Trabzonspor,3051,Gençlerbirliği,7802,3,1,1,0,1,Ended,100
15800174,10012,4,1093795200,Diyarbakırspor,362025,Malatyaspor,3067,1,2,0,1,2,Ended,100
15800175,10012,4,1093795200,Konyaspor,3085,İstanbulspor,3066,2,1,0,0,1,Ended,100
15800173,10012,4,1093795200,MKE Ankaragücü,3103,Sebatspor,3098,2,1,1,1,1,Ended,100
15800172,10012,4,1093795200,Sincan Belediyesi Ankaraspor,3057,Denizlispor,3058,3,2,1,1,1,Ended,100
15800176,10012,4,1093798800,Beşiktaş JK,3050,Gaziantepspor,3060,3,4,0,2,2,Ended,100
15800177,10012,5,1094907600,Sebatspor,3098,Fenerbahçe,3052,1,4,0,1,2,Ended,100
15800179,10012,5,1094918400,Denizlispor,3058,Trabzonspor,3051,0,2,0,0,2,Ended,100
15800178,10012,5,1094918400,Gaziantepspor,3060,Sincan Belediyesi Ankaraspor,3057,2,1,0,0,1,Ended,100
15800180,10012,5,1094918400,Gençlerbirliği,7802,Diyarbakırspor,362025,2,0,0,0,1,Ended,100
15800181,10012,5,1094994000,İstanbulspor,3066,Çaykur Rizespor,3064,0,3,0,0,2,Ended,100
15800182,10012,5,1094999400,Sakaryaspor,3080,Beşiktaş JK,3050,1,4,0,0,2,Ended,100
15800184,10012,5,1095004800,Kayserispor,3072,Konyaspor,3085,2,2,1,0,3,Ended,100
15800183,10012,5,1095004800,Malatyaspor,3067,MKE Ankaragücü,3103,1,0,0,0,1,Ended,100
15800185,10012,5,1095008400,Galatasaray,3061,Samsunspor,3053,3,1,0,1,1,Ended,100
15800186,10012,6,1095440400,Diyarbakırspor,362025,Denizlispor,3058,0,1,0,0,2,Ended,100
15800190,10012,6,1095523200,Fenerbahçe,3052,Malatyaspor,3067,3,1,1,1,1,Ended,100
15800187,10012,6,1095523200,Konyaspor,3085,Sebatspor,3098,3,3,1,2,3,Ended,100
15800188,10012,6,1095523200,Samsunspor,3053,İstanbulspor,3066,2,1,1,0,1,Ended,100
15800189,10012,6,1095523200,Sincan Belediyesi Ankaraspor,3057,Sakaryaspor,3080,1,1,1,0,3,Ended,100
15800191,10012,6,1095600600,Trabzonspor,3051,Gaziantepspor,3060,0,0,0,0,3,Ended,100
