match_id,minute,added_time,scorer,scorer_id,assist,assist_id,goal_type,is_home,home_score,away_score
15800141,65,,Serkan Ozdemir,5359,,,penalty,True,2,2
15800141,50,,Okan Ozturk,2512564,,,regular,True,1,2
15800141,45,,Pierre van Hooijdonk,1421824,Ümit Özat,25486,regular,False,0,2
15800141,13,,Pierre van Hooijdonk,1421824,,,penalty,False,0,1
15800142,9,,Souleymane Youla,14344,Josip Skoko,5782,regular,True,1,0
15800144,70,,Ziad Jaziri,9023,Zdravko Lazarov,5761,regular,False,2,1
15800144,57,,Omer Riza,2512585,Timucin Bayazit,2512804,regular,True,2,0
15800144,10,,Roman Kratochvil,5370,,,penalty,True,1,0
15800143,78,,Ibrahima Yattara,6181,Fatih Tekke,6175,regular,False,0,3
15800143,72,,Fatih Tekke,6175,Emrah Eren,6173,regular,False,0,2
15800143,18,,Ibrahima Yattara,6181,Fatih Tekke,6175,regular,False,0,1
15800145,90,,Ali Gunes,5313,Ahmed Hassan,5327,regular,False,1,1
15800145,21,,Yunus Altun,2514780,Marcel Kimemba M'Bayo,14526,regular,True,1,0
15800147,88,,Silvino João de Carvalho,5280,Huseyin Kartal,5286,regular,False,1,3
15800147,82,,Silvino João de Carvalho,5280,Gokcek Vederson,30133,regular,False,1,2
15800147,60,,Erman Ozgur,5299,Oktay Derelioğlu,1845090,regular,True,1,1
15800147,24,,Silvino João de Carvalho,5280,Yusuf Simsek,31680,regular,False,0,1
15800146,84,,Yalçın Ayhan,43507,Alexandar Yordanov Aleksandrov,11258,regular,True,1,1
15800146,78,,Sertan Eser,808307,Abdoul Karim Sylla,2513327,regular,False,0,1
15800148,66,,Hakan Şükür,1422248,,,regular,True,3,1
15800148,36,,Altan Aksoy,788952,Mustafa Sahinturk,2514811,regular,False,2,1
15800148,32,,Hakan Şükür,1422248,,,penalty,True,2,0
15800148,25,,Hakan Şükür,1422248,,,regular,True,1,0
15800149,64,,Cenk Isler,60253,Kaies Ghodhbane,6156,regular,True,1,1
15800149,45,,Faruk Namdar,2513251,Zafer Ozgultekin,43396,regular,False,0,1
15800150,88,,Erdal Güneş,5758,Zdravko Lazarov,5761,regular,True,1,0
