player_id,name,short_name,position,jersey_number,height,preferred_foot,date_of_birth_ts,team_id,market_value_eur,nationality,roster_source
1421299,Oscar Córdoba,O. Córdoba,G,1,186,,2851200,3050,,Colombia,season_lineups
1854364,Ali Eren Beserler,A. E. Beserler,D,,183,,183427200,3050,,Türkiye,season_lineups
5310,Guiaro Ronaldo,G. Ronaldo,D,5,186,,130377600,3050,,Brazil,season_lineups
6150,Tolga Dogantez,T. Dogantez,,,182,,162259200,3050,,Türkiye,season_lineups
5312,Ibrahim Uzulmez,I. Uzulmez,D,19,175,,132105600,3050,,Türkiye,season_lineups
2513220,Niyazi Guney,N. Guney,D,,180,,136166400,3050,,Türkiye,season_lineups
1422252,Tayfur Havutcu,T. Havutcu,M,3,180,,9676800,3050,,Türkiye,season_lineups
1854371,Sulun Yasin,S. Yasin,M,6,183,,251164800,3050,,Türkiye,season_lineups
2515509,Bayram Bektaş,B. Bektaş,M,,186,,129686400,3050,,Türkiye,season_lineups
5322,Tümer Metin,T. Metin,M,67,178,,150940800,3050,,Türkiye,season_lineups
5323,Daniel Pancu,D. Pancu,F,9,187,,240624000,3050,,Romania,season_lineups
2320905,Amaral,Amaral,M,,170,,99705600,3050,,Brazil,season_lineups
1844922,Sergen Yalçin,S. Yalçin,M,,181,,89769600,3050,,Türkiye,season_lineups
1422258,Ilhan Mansiz,I. Mansiz,F,26,184,,176860800,3050,,Türkiye,season_lineups
2513209,Goksel Gencer,G. Gencer,G,,186,,144028800,3050,,Türkiye,season_lineups
1854367,Antônio Carlos Zago,A. C. Zago,D,30,185,,-19699200,3050,,Brazil,season_lineups
1854370,Ahmet Yildirim,A. Yildirim,M,4,188,,136080000,3050,,Türkiye,season_lineups
43619,Serdar Topraktepe,S. Topraktepe,F,41,183,,209779200,3050,,Türkiye,season_lineups
2512839,Tamer Tuna,T. Tuna,,,,,,3050,,,season_lineups
5328,Ahmet Dursun,A. Dursun,F,7,176,,254534400,3050,,Türkiye,season_lineups
2313197,Pascal Nouma,P. Nouma,F,,186,,63504000,3050,,France,season_lineups
1854369,Roman Dabrowski,R. Dabrowski,M,17,,,69379200,3050,,Poland,season_lineups
66147,Ali Cansun Begecarslan,A. C. Begecarslan,F,,185,,401155200,3050,,Türkiye,season_lineups
2512803,Zafer Demiray,Z. Demiray,F,,,,214531200,3050,,Türkiye,season_lineups
5407,Eser Yagmur,E. Yagmur,,,,,423014400,3050,,Türkiye,season_lineups
1854361,Nuvit Yildiz,N. Yildiz,G,,,,339120000,3050,,Türkiye,season_lineups
1863,Federico Giunti,F. Giunti,M,20,177,,50284800,3050,,Italy,season_lineups
13772,Marius Maldarasanu,M. Maldarasanu,M,,180,,167097600,3050,,Romania,season_lineups
2516654,Evren Gayır,E. Gayır,M,,174,,397958400,3050,,Türkiye,season_lineups
5534,Faryd Mondragón,F. Mondragón,G,1,191,,46310400,3061,,Colombia,season_lineups
487,Ümit Davala,Ü. Davala,M,5,186,,112838400,3061,,Türkiye,season_lineups
1855046,Mohamed Sarr,M. Sarr,D,,188,,440985600,3061,,Senegal,season_lineups
2516492,Vedat Inceefe,V. Inceefe,D,,183,,134006400,3061,,Türkiye,season_lineups
5718,Ergun Penbe,E. Penbe,D,67,177,,74908800,3061,,Türkiye,season_lineups
11991,Berkant Goktan,B. Goktan,F,7,176,,345427200,3061,,Türkiye,season_lineups
1854455,João Batista,J. Batista,M,7,175,,163123200,3061,,Brazil,season_lineups
167057,Felipe,Felipe,M,,176,,582076800,3061,,Brazil,season_lineups
1422247,Hasan Sas,H. Sas,F,,176,,207705600,3061,,Türkiye,season_lineups
2326130,Arif Erdem,A. Erdem,F,,,,63158400,3061,,Türkiye,season_lineups
5294,Umit Karan,U. Karan,F,9,181,,212976000,3061,,Türkiye,season_lineups
5693,Cihan Haspolatli,C. Haspolatli,M,,184,,315792000,3061,,Türkiye,season_lineups
1422255,Emre Asik,E. Asik,D,2,183,,124588800,3061,,Türkiye,season_lineups
1854456,Elvir Baljic,E. Baljic,M,14,180,,142473600,3061,,Bosnia & Herzegovina,season_lineups
5691,Ayhan Akman,A. Akman,M,18,173,,225504000,3061,,Türkiye,season_lineups
1856188,Fábio Pinto,F. Pinto,F,17,170,,339897600,3061,,Brazil,season_lineups
60329,Kerem Inan,K. Inan,,,189,,322790400,3061,,Türkiye,season_lineups
2516514,Suat Kaya,S. Kaya,,,,,,3061,,,season_lineups
1422245,Bülent Korkmaz,B. Korkmaz,D,3,181,,-34819200,3061,,Türkiye,season_lineups
1854454,Mehmet Bölükbasi,M. Bölükbasi,G,,188,,272764800,3061,,Türkiye,season_lineups
2281207,Hakan Ünsal,H. Ünsal,D,,178,,106185600,3061,,Türkiye,season_lineups
2313183,Christian,Christian,F,,186,,167443200,3061,,Brazil,season_lineups
2516515,Sergio Almaguer,S. Almaguer,,,,,,3061,,,season_lineups
81957,Faruk Atalay,F. Atalay,,,176,,353721600,3061,,Türkiye,season_lineups
43600,Mehmet Polat,M. Polat,,,178,,266112000,3061,,Türkiye,season_lineups
803401,Sedat Debreli,S. Debreli,M,,174,,410227200,3061,,Türkiye,season_lineups
1422450,Abel Xavier,A. Xavier,D,,189,,91929600,3061,,Portugal,season_lineups
1854457,Volkan Arslan,V. Arslan,M,20,180,,273196800,3061,,Türkiye,season_lineups
1854458,Haim Revivo,H. Revivo,F,,,,67564800,3061,,Israel,season_lineups
5864,Suat Usta,S. Usta,D,23,183,,365644800,3061,,Türkiye,season_lineups
1854460,Maboula Ali Lukunku,M. Lukunku,F,21,190,,198288000,3061,,DR Congo,season_lineups
803441,Ilker Erbay,I. Erbay,,,176,,456019200,3061,,Türkiye,season_lineups
5715,Sabri Sarioğlu,S. Sarioğlu,D,55,170,,459648000,3061,,Türkiye,season_lineups
2516681,Servet Gökçen,S. Gökçen,D,,,,530668800,3061,,Türkiye,season_lineups
60503,Ahmet Gorkem Gork,A. G. Gork,D,,193,,425779200,3061,,Türkiye,season_lineups
5684,Aykut Ercetin,A. Ercetin,G,12,187,,400809600,3061,,Türkiye,season_lineups
128650,Sinan Turan,S. Turan,M,,177,,489024000,3061,24000,Türkiye,season_lineups
60292,Onur Cubukcu,O. Cubukcu,,,175,,486432000,3061,,Türkiye,season_lineups
5773,Gokhan Tokgoz,G. Tokgoz,,,188,,293587200,7802,,Türkiye,season_lineups
14543,Abd El-Zaher El-Saqqa,A. El-Saqqa,D,,185,,128736000,7802,,Egypt,season_lineups
2510640,Umit Bozkurt,U. Bozkurt,D,,181,,198806400,7802,,Türkiye,season_lineups
5507,Deniz Baris,D. Baris,D,,184,,236649600,7802,,Türkiye,season_lineups
60574,Okan Koc,O. Koc,F,71,183,,380505600,7802,,Türkiye,season_lineups
14526,Marcel Kimemba M'Bayo,M. K. M'Bayo,M,,168,,262137600,7802,,DR Congo,season_lineups
75,Thomas Zdebel,T. Zdebel,,,178,,107136000,7802,,Poland,season_lineups
5327,Ahmed Hassan,A. Hassan,M,77,175,,168220800,7802,,Egypt,season_lineups
2512805,Mustafa Gursel,M. Gursel,F,,183,,152928000,7802,,Türkiye,season_lineups
159,Filip Daems,F. Daems,D,3,181,,278640000,7802,,Belgium,season_lineups
5326,Veysel Cihan,V. Cihan,,,186,,192240000,7802,,Türkiye,season_lineups
5512,Serkan Balci,S. Balci,D,,169,,430358400,7802,,Türkiye,season_lineups
2514812,Nihat Basturk,N. Basturk,,,,,,7802,,,season_lineups
14344,Souleymane Youla,S. Youla,F,,181,,375840000,7802,,Guinea,season_lineups
1879061,Hasan Sönmez,H. Sönmez,G,,183,,212630400,7802,,Türkiye,season_lineups
130590,Omer Topraktepe,O. Topraktepe,D,,183,,333936000,7802,,Türkiye,season_lineups
2514793,Beyhan Sumer,B. Sumer,,,,,,7802,,,season_lineups
2513243,Bulent Karaman,B. Karaman,,,,,,7802,,,season_lineups
43519,Korhan Ozturk,K. Ozturk,,,174,,362534400,7802,,Türkiye,season_lineups
159735,Murat Salar,M. Salar,M,,178,,217555200,7802,,Türkiye,season_lineups
2515488,Cafer Aydin,C. Aydin,,,,,,7802,,,season_lineups
61280,Damir Botonjic,D. Botonjic,G,,192,,369273600,7802,,Slovenia,season_lineups
2516683,İdris Gümüşdere,İ. Gümüşdere,D,,,,217728000,7802,,Türkiye,season_lineups
15683,Uğur Boral,U. Boral,M,,178,,387590400,7802,,Türkiye,season_lineups
43578,Doga Kaya,D. Kaya,M,12,177,,457401600,7802,,Türkiye,season_lineups
5784,Orhan Şam,O. Şam,D,,180,,517968000,7802,,Türkiye,season_lineups
30137,Gökhan Gönül,G. Gönül,D,77,174,,473644800,7802,,Türkiye,season_lineups
2516645,Kaan Demircan,K. Demircan,M,,167,,386553600,7802,,Türkiye,season_lineups
2516676,Ahmet Cem Gençtürk,A. C. Gençtürk,F,,188,,443145600,7802,,Türkiye,season_lineups
43506,Omer Catkic,O. Catkic,D,,182,,151027200,3060,,Türkiye,season_lineups
5803,Bulent Bolukbasi,B. Bolukbasi,,,174,,203817600,3060,,Türkiye,season_lineups
5732,Riadh Bouazizi,R. Bouazizi,M,,177,,103075200,3060,,Tunisia,season_lineups
5314,Ibrahim Toraman,I. Toraman,D,,179,,375062400,3060,,Türkiye,season_lineups
2513400,Murat Özkan,M. Özkan,M,,179,,249004800,3060,,Türkiye,season_lineups
5510,Kemal Aslan,K. Aslan,M,27,176,,372729600,3060,,Türkiye,season_lineups
2515505,Yaw Preko,Y. Preko,,,,,,3060,,,season_lineups
60544,Mustafa Marangoz,M. Marangoz,,,181,,328665600,3060,,Türkiye,season_lineups
6192,Volkan Kursat Bekiroglu,V. K. Bekiroglu,,,175,,251424000,3060,,Türkiye,season_lineups
6175,Fatih Tekke,F. Tekke,F,9,178,,242611200,3060,,Türkiye,season_lineups
2326627,Viola,Viola,F,,178,,-31536000,3060,,Brazil,season_lineups
2514775,Halit Koprulu,H. Koprulu,,,,,,3060,,,season_lineups
2512292,Maksim Romashchenko,M. Romashchenko,M,,180,,207619200,3060,,Belarus,season_lineups
5758,Erdal Güneş,E. Güneş,F,,184,,386208000,3060,,Türkiye,season_lineups
5756,Ilhan Ozbay,I. Ozbay,M,,175,,401241600,3060,,Türkiye,season_lineups
2516517,Mustafa Umit Temel,M. U. Temel,,,,,,3060,,,season_lineups
2513234,Alper Akici,A. Akici,,,,,,3060,,,season_lineups
2516536,Muharrem Kasa,M. Kasa,,,,,,3060,,,season_lineups
988205,Hasan Yurt,H. Yurt,D,,182,,266544000,3060,,Türkiye,season_lineups
2513217,Hasan Ozer,H. Ozer,F,,185,,149817600,3060,,Türkiye,season_lineups
2512871,Ömer Közen,Ö. Közen,M,,179,,367200000,3060,,Türkiye,season_lineups
2514811,Mustafa Sahinturk,M. Sahinturk,,,,,,3060,,,season_lineups
2472152,Júlio César,J. César,M,,162,,203644800,3060,,Brazil,season_lineups
5907,Murat Erdogan,M. Erdogan,M,,180,,207705600,3060,,Türkiye,season_lineups
5729,Kaya Tarakçı,K. Tarakçı,G,,188,,356832000,3060,,Türkiye,season_lineups
24755,Ufuk Talay,U. Talay,M,,178,,196646400,3060,,Australia,season_lineups
86905,Ali Cemal Boztepe,A. C. Boztepe,,,182,,440294400,3060,,Türkiye,season_lineups
2513399,Muharrem Uz,M. Uz,M,,,,345254400,3060,,Türkiye,season_lineups
2512642,Şevki Koç,Ş. Koç,M,,181,,410227200,3060,,Türkiye,season_lineups
5353,Gustavo Victoria,G. Victoria,D,,178,,327110400,3060,,Colombia,season_lineups
2512562,Devran Ayhan,D. Ayhan,M,,179,,264902400,3060,,Türkiye,season_lineups
2472343,Régis Pitbull,R. Pitbull,F,,175,,212198400,3060,,Brazil,season_lineups
2516655,Mustafa Yarayan,M. Yarayan,M,,,,353894400,3060,,Germany,season_lineups
5740,Kerem Sarihan,K. Sarihan,D,,182,,435888000,3060,,Türkiye,season_lineups
2515492,Remzi Kizilsimsek,R. Kizilsimsek,,,,,,3060,,,season_lineups
81972,Onur Okan,O. Okan,M,,170,,459648000,3060,24000,Türkiye,season_lineups
2514758,Petar Milosevski,P. Milosevski,,,,,,3067,,,season_lineups
105223,Johnson Monteiro Pinto Macaba,J. M. P. Macaba,F,,185,,280627200,3067,,Angola,season_lineups
2516493,Mehmet Onur,M. Onur,,,,,,3067,,,season_lineups
2512556,Mert Korkmaz,M. Korkmaz,D,,,,51148800,3067,,Türkiye,season_lineups
2513219,Serkan Bensol,S. Bensol,,,,,,3067,,,season_lineups
6190,Tolga Seyhan,T. Seyhan,D,,187,,222307200,3067,,Türkiye,season_lineups
47563,Ayman Mohamed Abdelaziz,A. M. Abdelaziz,,,178,,280368000,3067,,Egypt,season_lineups
2516453,Selim Ozer,S. Ozer,D,,172,,-32054400,3067,,Türkiye,season_lineups
2512804,Timucin Bayazit,T. Bayazit,M,,,,88905600,3067,,Türkiye,season_lineups
808307,Sertan Eser,S. Eser,F,,176,,132796800,3067,,Türkiye,season_lineups
2513249,Mithat Yavas,M. Yavas,,,,,,3067,,,season_lineups
807098,Ufuk Ates,U. Ates,M,,185,,273888000,3067,,Türkiye,season_lineups
2514813,Ilhan Var,I. Var,,,,,,3067,,,season_lineups
2514791,Fazli Ulusoy,F. Ulusoy,F,,184,,164332800,3067,,Türkiye,season_lineups
2515698,Hakan Polat,H. Polat,G,,,,-15897600,3067,,Türkiye,season_lineups
2516454,Arsim Abazi,A. Abazi,D,,187,,91756800,3067,,Kosovo,season_lineups
2516530,Ali Ravci,A. Ravci,,,,,,3067,,,season_lineups
2515496,Ziya Sahin,Z. Sahin,,,,,,3067,,,season_lineups
2516503,Martin Stankov,M. Stankov,D,,180,,130982400,3067,,Bulgaria,season_lineups
10839,Klodian Duro,K. Duro,,,177,,251510400,3067,,Albania,season_lineups
2513217,Hasan Ozer,H. Ozer,F,,185,,149817600,3067,,Türkiye,season_lineups
2466466,Paulo Isidoro,P. Isidoro,M,,176,,120787200,3067,,Brazil,season_lineups
43660,Sancak Kaplan,S. Kaplan,D,,178,,391132800,3067,,Türkiye,season_lineups
2512817,Murat Duman,M. Duman,D,,174,,134265600,3067,,Türkiye,season_lineups
2513399,Muharrem Uz,M. Uz,M,,,,345254400,3067,,Türkiye,season_lineups
100923,Umit Erbay,U. Erbay,M,,179,,338083200,3067,,Austria,season_lineups
2516519,Ali Kemal Arslan,A. K. Arslan,G,,,,223948800,3067,,Türkiye,season_lineups
60636,Osman Firat,O. Firat,D,,180,,461116800,3067,,Türkiye,season_lineups
1422240,Rüstü Reçber,R. Reçber,G,34,187,,105840000,3052,,Türkiye,season_lineups
2321019,Zoran Mirkovic,Z. Mirkovic,D,,182,,54259200,3052,,Serbia,season_lineups
25486,Ümit Özat,Ü. Özat,D,5,186,,215481600,3052,,Türkiye,season_lineups
12397,Fatih Akyel,F. Akyel,D,4,180,,251942400,3052,,Türkiye,season_lineups
9472,Serhat Akin,S. Akin,F,,178,,360547200,3052,,Türkiye,season_lineups
2514742,Ogun Temizkanoglu,O. Temizkanoglu,D,,181,,-7516800,3052,,Türkiye,season_lineups
34119,Ariel Arnaldo Ortega,A. A. Ortega,M,,171,,131587200,3052,,Argentina,season_lineups
2512075,Samuel Johnson,S. Johnson,M,,182,,112406400,3052,,Ghana,season_lineups
1422251,Abdullah Ercan,A. Ercan,M,22,182,,60998400,3052,,Türkiye,season_lineups
1854458,Haim Revivo,H. Revivo,F,,,,67564800,3052,,Israel,season_lineups
22082,Washington Stecanela Cerqueira,W. S. Cerqueira,F,,192,,165542400,3052,,Brazil,season_lineups
5313,Ali Gunes,A. Gunes,M,,177,,280627200,3052,,Türkiye,season_lineups
2512848,Cem Karaca,C. Karaca,M,,169,,200361600,3052,,Türkiye,season_lineups
18494,Milan Rapaic,M. Rapaic,,,183,,114307200,3052,,Croatia,season_lineups
15677,Volkan Demirel,V. Demirel,G,1,191,,372988800,3052,,Türkiye,season_lineups
2323158,Mustafa Dogan,M. Dogan,D,,,,189302400,3052,,Germany,season_lineups
1845090,Oktay Derelioğlu,O. Derelioğlu,F,,179,,188006400,3052,,Türkiye,season_lineups
31680,Yusuf Simsek,Y. Simsek,,29,185,,175046400,3052,,Türkiye,season_lineups
2323188,Miroslav Stevic,M. Stevic,M,,,,518400,3052,,Serbia,season_lineups
2510650,Hakan Bayraktar,H. Bayraktar,,,,,,3052,,,season_lineups
5495,Tuncay Şanlı,T. Şanlı,M,10,182,,379987200,3052,,Türkiye,season_lineups
