match_id,minute,added_time,player,player_id,card_type,is_home
15807264,72,,Samuel Johnson,2512075,yellow,False
15807264,65,,Serkan Ozsoy,2513247,yellow,True
15807264,62,,Fatih Akyel,12397,yellow,False
15807264,60,,Mehmet Kahriman,60531,yellowRed,True
15807264,58,,Mehmet Kahriman,60531,yellow,True
15807264,58,,Serhat Akin,9472,yellow,False
15807264,57,,Ogun Temizkanoglu,2514742,yellow,False
15807264,44,,Haim Revivo,1854458,yellow,False
15807265,80,,Pachola,2515487,yellow,False
15807265,75,,Andre Borges,2514779,yellow,True
15807265,68,,Gungor Ozturk,2515432,yellow,False
15807265,49,,Cenk Isler,60253,yellow,True
15807265,25,,Musa Kus,43621,yellow,True
15807268,81,,Amaral,2320905,yellow,False
15807268,77,,Tayfun Seven,54164,yellow,True
15807268,67,,Oscar Córdoba,1421299,yellow,False
15807268,26,,Tümer Metin,5322,yellow,False
15807268,19,,Omer Kilic,2515465,yellow,True
15807267,85,,Dida,2516506,yellow,True
15807267,75,,Murat Duman,2512817,yellow,True
15807267,69,,Murat Karakoc,2512306,yellow,False
15807267,64,,Haydar Koc,2516475,yellow,False
15807266,73,,Sertan Eser,808307,yellow,False
15807266,65,,Mehmet Onur,2516493,yellow,False
15807266,65,,Ismet Tasdemir,2513240,yellow,True
15807266,28,,Mehmet Turkmehmet,2514794,yellow,True
15807266,16,,Serkan Bensol,2513219,yellow,False
15807269,51,,Tayfun Yungul,2515104,yellow,True
15807269,48,,Umut Hatipoglu,2515470,yellow,False
15807269,46,,Mehmet Ali Cakmak,2516469,yellow,False
15807272,53,,Vural Korkmaz,2516456,yellow,False
15807272,44,,Berkant Goktan,11991,yellow,True
15807272,41,,João Batista,1854455,yellow,True
15807270,79,,Maksim Romashchenko,2512292,yellow,True
15807270,67,,Yaw Preko,2515505,yellow,True
15807270,52,,Hakan Cimen,2514806,yellow,False
15807270,41,,Ilyas Kahraman,803403,yellow,False
15807271,83,,Nuri Çolak,2515064,yellow,True
15807271,73,,Serkan Balci,5512,yellow,False
15807271,51,,Gokhan Tokgoz,5773,yellow,False
15807271,48,,Volkan Arslan,1854457,yellow,True
15807271,44,,Faruk Sarman,2516494,yellow,True
15807271,43,,Alexandar Yordanov Aleksandrov,11258,yellow,True
15807271,35,,Umit Bozkurt,2510640,red,False
15807273,78,,Hakan Cimen,2514806,yellow,True
15807273,68,,Bulent Ertugrul,5367,yellowRed,True
15807273,67,,Bulent Ertugrul,5367,yellow,True
15807273,57,,Janne Hietanen,7375,yellow,True
15807273,27,,Péter Kabát,3700,yellow,True
15807273,24,,Servet Çetin,5488,yellow,True
15807273,7,,Ümit Davala,487,yellow,False
15807274,85,,Osman Yesilmese,2516490,yellow,True
15807274,83,,Oumar Dieng,2313456,yellow,False
15807274,77,,Eren Kurnaz,2515479,yellow,True
15807274,39,,Serkan Ozsoy,2513247,yellow,False
15807275,89,,Ahmet Dursun,5328,yellow,True
15807275,88,,Antônio Carlos Zago,1854367,yellow,True
15807275,44,,Faruk Sarman,2516494,yellow,False
15807275,40,,Sergen Yalçin,1844922,yellow,True
15807275,38,,Nuri Çolak,2515064,yellow,False
15807275,26,,Uğur Boral,15683,yellow,False
15807276,71,,Omer Topraktepe,130590,yellow,True
15807276,19,,Alioum Saidou,5909,yellow,False
15807277,77,,Ilhan Var,2514813,yellow,True
15807277,71,,Serkan Bensol,2513219,yellow,True
15807277,48,,Sertan Eser,808307,yellow,True
15807277,13,,Selim Ozer,2516453,yellow,True
15807277,7,,Riadh Bouazizi,5732,yellow,False
15807278,70,,Kenan Yelek,6153,yellow,True
15807278,57,,Erkan Ozbey,2512303,yellow,False
15807278,56,,Can Ulun,60583,yellow,True
15807278,48,,Suleyman Fatih Sen,82019,yellow,False
15807278,15,,Vural Korkmaz,2516456,yellow,True
15807280,73,,Dida,2516506,yellow,False
15807280,64,,Gerino Santos Moura,2515486,yellow,False
15807280,48,,Rosen Emilov,2516452,yellowRed,True
15807280,45,,Rosen Emilov,2516452,yellow,True
15807280,39,,Murat Duman,2512817,yellow,False
15807280,29,,Burhan Saatcioglu,2514772,yellow,False
15807281,66,,Rachid Djebaili,2516521,yellow,False
15807281,59,,Ahmet Cagiran,5336,yellow,True
15807281,41,,Inanc Gultekin,2513232,yellow,True
15807281,36,,Aytekin Viduslu,2512807,yellow,True
15807281,24,,Sinan Demircioglu,2512828,yellow,False
15807279,89,,Mehmet Turkmehmet,2514794,yellow,False
15807279,79,,Stelian Carabas,2491314,yellowRed,False
15807279,78,,Hakan Kutlu,2512837,yellow,False
15807279,59,,Miroslav Stevic,2323188,yellow,True
15807279,55,,Mustafa Dogan,2323158,yellow,True
15807279,54,,Ismet Tasdemir,2513240,yellow,False
15807279,50,,Stelian Carabas,2491314,yellow,False
15807279,37,,Fatih Akyel,12397,yellow,True
15807282,56,,Ibrahim Yavuz,5801,yellow,False
15807282,44,,Mehmet Ali Honca,2516444,yellow,False
15807282,28,,Koray Colgecen,43681,yellow,True
15807283,83,,Pascal Nouma,2313197,yellowRed,False
15807283,71,,Pascal Nouma,2313197,yellow,False
15807283,66,,Uche Okechukwu,2514778,yellow,True
15807283,66,,Cenk Isler,60253,yellow,True
15807283,30,,Alioum Saidou,5909,yellow,True
15807283,21,,Niyazi Huseyinoglu,2515489,yellow,True
15807283,16,,Antônio Carlos Zago,1854367,yellow,False
15807285,88,,Can Ulun,60583,yellow,False
15807285,87,,Cenker Dirlik,2516509,yellow,True
15807285,65,,Faruk Sarman,2516494,yellow,True
15807285,23,,Zoran Jovanoski,2516458,yellow,False
15807285,19,,Musa Aydin,6155,yellow,False
15807285,15,,Kenan Yelek,6153,yellow,False
15807284,88,,Bulent Ozturk,2516479,yellow,False
15807284,75,,Oktay Kuday,2324445,yellow,False
15807284,69,,Erman Guracar,5736,yellow,True
15807284,56,,Cagdas Atan,5307,yellow,False
15807289,75,,Fazli Ulusoy,2514791,yellow,False
15807289,75,,Ilyas Kahraman,803403,yellow,True
15807289,66,,Péter Kabát,3700,yellow,True
15807289,53,,Tolga Seyhan,6190,yellow,False
15807289,39,,Hakan Cimen,2514806,yellow,True
15807289,22,,Ayman Mohamed Abdelaziz,47563,yellow,False
15807288,79,,Mustafa Gursel,2512805,yellow,False
15807288,54,,Murat Duman,2512817,yellow,True
15807288,31,,Nuri Kamburoğlu,2515063,yellow,True
15807288,25,,Ergin Yucetas,2512826,yellow,True
15807286,79,,Omer Kilic,2515465,yellow,False
15807286,75,,Ümit Davala,487,yellow,True
15807286,10,,Vedat Inceefe,2516492,yellow,True
15807287,56,,Haci Arif Turgut,2515468,yellow,False
15807287,45,,Burak Ozsarac,2510559,yellow,True
15807287,34,,Lubomir Meszaros,54050,yellow,False
15807287,33,,Osman Yesilmese,2516490,yellow,False
15807287,27,,Yilmaz Ozlem,6214,yellow,True
15807287,24,,Gokmen Baris,2514763,yellow,True
15807290,81,,Kemal Aslan,5510,yellow,True
15807290,75,,Fatih Akyel,12397,red,False
15807290,70,,Ali Gunes,5313,yellow,False
15807290,21,,Alper Akici,2513234,yellow,True
15807290,11,,Mustafa Dogan,2323158,yellow,False
15807291,75,,Sergen Yalçin,1844922,yellow,True
15807291,69,,Deniz Kolgu,2513239,yellow,False
15807291,66,,Omer Erdogan,5896,yellow,False
15807291,59,,Ergin Yucetas,2512826,yellow,False
15807291,11,,Kurtulus Ozturk,38372,yellow,False
15807292,87,,Radu Niculescu,2516485,yellow,False
15807292,42,,Hakan Kutlu,2512837,yellow,False
15807292,30,,Cagdas Atan,5307,yellow,True
15807293,89,,Emre Asik,1422255,yellowRed,False
15807293,89,,Timucin Bayazit,2512804,yellow,True
15807293,86,,João Batista,1854455,yellow,False
15807293,80,,Mehmet Onur,2516493,yellow,True
15807293,72,,Fábio Pinto,1856188,yellow,False
15807293,42,,Mithat Yavas,2513249,yellow,True
15807293,41,,Emre Asik,1422255,yellow,False
15807294,86,,Fatih Tekke,6175,yellow,False
15807294,55,,Gökdeniz Karadeniz,6176,yellow,False
15807294,48,,Gungor Ozturk,2515432,yellow,True
15807294,40,,Mehmet Ali Honca,2516444,yellow,True
15807294,35,,Mehmet Hilmi Yilmaz,6184,yellow,False
15807294,30,,Milan Timko,2516441,yellow,True
15807294,12,,Mehmet Aurélio,5500,yellow,False
15807295,76,,Nuri Çolak,2515064,yellow,False
15807295,76,,Uğur Boral,15683,yellow,False
15807295,70,,Josip Bulat,2465074,yellow,True
15807295,19,,Volkan Arslan,1854457,yellow,False
15807296,62,,Omer Catkic,43506,yellow,False
15807296,43,,Mustafa Sahinturk,2514811,yellow,False
15807296,9,,Viola,2326627,yellow,False
15807298,81,,Péter Kabát,3700,yellow,False
15807298,68,,Bulent Ertugrul,5367,yellow,False
15807298,44,,Ali Tandogan,5303,yellow,False
15807298,39,,Cem Karaca,2512848,yellow,True
15807297,89,,Rachid Djebaili,2516521,yellow,False
15807297,89,,Mustafa Gursel,2512805,yellow,True
15807297,67,,Serkan Balci,5512,yellow,True
15807297,64,,Umit Bozkurt,2510640,yellow,True
15807297,59,,Abdurrahim Erdogan,2516518,yellow,False
15807297,57,,Can Cumhur Bozaci,5397,yellow,False
15807297,55,,Sinan Demircioglu,2512828,yellow,False
15807297,22,,Ahmet Bedir,2516480,yellow,False
15807299,64,,Alioum Saidou,5909,yellow,False
15807299,64,,Adnan Gungor,6151,yellow,True
15807299,54,,Faruk Bayar,43709,yellow,False
15807299,52,,Vural Korkmaz,2516456,yellow,True
