match_id,minute,added_time,player,player_id,card_type,is_home
6801917,82,,Mehmet Topal,17793,yellow,True
6801917,58,,Goran Čaušić,137701,yellowRed,False
6801917,58,,Goran Čaušić,137701,yellow,False
6801917,30,,Birol Parlak,966274,yellow,False
6801917,25,,Toko Nzuzi,39237,yellow,False
6801923,90,3,Mert Örnek,806368,yellow,False
6801923,89,,Tomáš Sivok,12412,yellow,False
6801923,85,,Cristóbal Jorquera,18346,yellow,False
6801923,67,,Erkan Zengin,7702,yellow,True
6801923,66,,Aziz Behich,576220,yellow,False
6801923,50,,Mustafa Yumlu,124643,yellow,True
6801923,47,,Aykut Demir,16948,yellow,True
6801923,32,,Okay Yokuşlu,97967,yellow,True
6801916,88,,Saso Fornezzi,3733,yellow,False
6801916,51,,Ömer Kandemir,97974,yellow,False
6801916,43,,Erman Kılıç,43664,yellow,False
6801916,11,,Mahmut Tekdemir,43666,yellow,True
6801916,6,,Stephane Badji,156428,yellow,True
6801922,90,2,Lionel Carole,122922,yellow,False
6801922,89,,Yiğit İncedemir,74124,yellow,True
6801922,54,,Sabri Sarioğlu,5715,yellow,False
6801922,50,,Yasin Öztekin,21876,yellow,False
6801918,84,,Mehmet Uslu,60551,yellow,True
6801918,70,,Dossa Junior,58635,yellow,True
6801918,70,,Onur Ayık,67140,yellow,False
6801918,61,,Ömer Ali Şahiner,103912,yellow,True
6801921,90,1,Sinan Bakış,169317,yellow,False
6801921,84,,Aminu Umar,333087,yellow,True
6801921,53,,İbrahim Dağaşan,43701,yellow,False
6801921,48,,Ömer Bayram,68335,yellow,False
6801921,45,1,Srđan Mijailović,98436,yellow,False
6801919,43,,Aboubacar Demba Camara,353648,yellow,True
6801919,37,,Elyasa Süme,6160,red,True
6801919,14,,Ognjen Vranješ,44310,yellow,True
6801920,87,,Tolga Zengin,6189,yellow,False
6801920,72,,Gokcek Vederson,30133,yellow,True
6801920,64,,Mehmet Taş,594588,yellowRed,True
6801920,50,,Oğuzhan Özyakup,137642,yellow,False
6801920,37,,Mehmet Taş,594588,yellow,True
6801924,71,,Ahmet İlhan Özek,124831,yellow,False
6801924,70,,Ahmet Çalık,135680,yellow,True
6801924,50,,Martin Spelmann,15892,yellow,True
6801924,49,,Koray Altınay,164759,yellow,False
6801924,30,,Nemanja Tomić,50241,yellow,True
6802004,90,4,Kenneth Omeruo,158293,yellow,True
6802004,73,,Doka Madureira,52002,yellow,False
6802004,73,,Ryan Donk,14900,yellow,True
6802004,54,,Veysel Sarı,98276,yellow,True
6802004,19,,Bekir İrtegün,21823,yellow,False
6802021,50,,Mustafa Akbaş,140731,yellow,True
6802021,38,,İbrahim Dağaşan,43701,yellow,True
6802021,35,,Abdou Traoré,21090,yellow,False
6802021,4,,Baris Özbek,8738,yellow,True
6802003,87,,Efe Özarslan,100555,red,False
6802003,69,,Merter Yüce,60357,yellow,True
6802003,53,,Custódio,6561,yellow,True
6802003,36,,Murat Ceylan,43590,yellow,False
6802003,28,,Güven Varol,5377,yellow,False
6802007,90,3,Ersan Gülüm,60403,yellow,True
6802007,89,,Salih Dursun,179189,yellow,False
6802007,60,,Ricardo Quaresma,6254,yellowRed,True
6802007,52,,Andreas Beck,9860,yellow,True
6802007,47,,Erkan Zengin,7702,yellow,False
6802007,45,2,Ricardo Quaresma,6254,yellow,True
