player_id,team_id,season_id,appearances,matches_started,minutes_played,goals,assists,expected_goals,expected_assists,yellow_cards,red_cards,rating,total_shots,shots_on_target,accurate_passes,total_passes,accurate_passes_pct,key_passes,tackles,interceptions,successful_dribbles,ground_duels_won_pct,aerial_duels_won_pct,saves,clean_sheets,goals_conceded,big_chances_created,big_chances_missed
72127,6063,29506,3,2,175,3,1,,,0,0,7.8,10,6,26,35,74.285714285714,3,1,1,2,41.666666666667,44.444444444444,0,0,2,1,0
828953,6063,29506,29,20,1689,5,1,,,1,1,6.6857142857143,28,14,188,281,66.903914590747,10,25,18,13,45.185185185185,48.484848484848,0,0,18,1,4
226986,6063,29506,30,26,2156,2,3,,,5,2,7.0633333333333,55,12,957,1187,80.623420387532,33,52,21,64,55.430711610487,57.142857142857,0,1,33,10,0
254979,6063,29506,36,35,3108,5,5,,,5,0,7.0638888888889,82,28,1106,1457,75.909402882636,66,58,15,42,47.978436657682,40,0,5,44,8,5
796374,6063,29506,24,15,1264,3,3,,,3,0,6.7739130434783,10,3,412,491,83.910386965377,17,18,13,33,56.692913385827,33.333333333333,0,0,23,4,1
910091,6063,29506,12,4,354,0,0,,,3,1,6.51,7,2,118,151,78.145695364238,10,7,5,12,44.897959183673,60,0,0,8,1,0
190191,6063,29506,9,5,523,0,1,,,2,0,6.8555555555556,3,0,193,227,85.022026431718,6,8,6,8,51.219512195122,44.444444444444,0,2,5,3,0
124728,6063,29506,19,10,893,0,1,,,4,0,6.7,6,2,455,539,84.415584415584,6,23,10,13,61.538461538462,29.166666666667,0,3,15,1,0
826155,3056,29506,23,18,1530,2,3,,,0,0,6.8045454545455,27,12,645,735,87.755102040816,24,22,5,33,51.764705882353,20,0,2,19,1,0
796114,3056,29506,21,9,922,1,0,,,2,0,6.54,18,6,260,319,81.504702194357,5,16,17,25,39.55223880597,42.857142857143,0,1,15,0,1
847782,3056,29506,34,28,2425,1,0,,,7,0,6.6529411764706,33,8,818,1025,79.80487804878,14,53,46,12,43.5,36.363636363636,0,1,53,0,5
967214,3056,29506,35,34,3024,2,3,,,3,0,6.8057142857143,17,7,850,1049,81.029551954242,19,63,65,16,57.920792079208,39.130434782609,0,10,41,1,0
913994,3056,29506,11,11,946,0,1,,,0,0,6.8454545454545,3,0,452,519,87.090558766859,1,15,16,0,53.333333333333,48.571428571429,0,4,8,1,0
98276,3056,29506,30,28,2398,4,0,,,9,1,6.9379310344828,24,10,1091,1330,82.03007518797,8,52,37,8,66.206896551724,56.578947368421,0,6,37,0,3
142541,3056,29506,29,23,1925,3,5,,,7,1,6.8793103448276,45,16,368,530,69.433962264151,29,24,18,20,54.263565891473,40.425531914894,0,3,18,7,4
790783,3056,29506,4,4,270,0,0,,,0,0,6.95,0,0,203,228,89.035087719298,0,5,7,1,66.666666666667,80,0,1,5,0,0
976993,3072,29506,11,0,150,0,0,,,2,0,6.4428571428571,2,0,18,33,54.545454545455,0,4,2,6,42.857142857143,60,0,0,3,0,0
796133,3072,29506,31,13,1316,0,3,,,7,1,6.7758620689655,6,1,537,645,83.255813953488,10,46,32,16,54.140127388535,55,0,2,18,3,1
226992,3072,29506,22,2,483,1,0,,,1,0,6.69,7,2,139,196,70.918367346939,6,17,6,3,51.851851851852,46.666666666667,0,1,9,0,0
781408,3072,29506,34,14,1520,0,3,,,1,0,6.7125,5,1,531,672,79.017857142857,21,30,26,24,55.31914893617,34.615384615385,0,0,25,5,0
359332,3072,29506,18,7,757,0,0,,,2,0,6.9615384615385,0,0,462,505,91.485148514851,1,16,12,1,80.769230769231,64.516129032258,0,2,6,0,0
268821,55603,29506,29,16,1279,2,3,,,4,1,6.4222222222222,21,6,303,363,83.471074380165,20,27,7,24,40.298507462687,26.923076923077,0,0,29,2,1
124643,55603,29506,27,26,2156,0,0,,,4,0,6.9740740740741,15,5,759,925,82.054054054054,4,34,46,3,62.637362637363,59.558823529412,0,4,39,0,5
975748,55603,29506,1,1,90,0,0,,,0,0,7.1,0,0,11,23,47.826086956522,0,0,0,1,100,0,1,1,0,0,0
758656,3103,29506,27,14,1467,1,1,,,6,0,6.6777777777778,8,3,407,513,79.337231968811,9,28,44,6,53.932584269663,52.777777777778,0,0,25,0,1
43666,3103,29506,31,24,1859,1,0,,,3,1,6.7533333333333,19,4,1128,1279,88.193901485536,9,22,29,11,54.807692307692,46.153846153846,0,1,28,1,2
777291,3103,29506,23,17,1502,0,2,,,2,0,6.595652173913,2,0,475,596,79.697986577181,6,20,15,8,60.869565217391,56,0,1,29,2,0
126077,3103,29506,24,24,2160,0,0,,,1,0,6.875,0,0,460,716,64.245810055866,0,0,3,2,80,76.923076923077,70,5,29,0,0
809220,7802,29506,14,8,814,5,0,,,1,0,6.9857142857143,25,11,125,175,71.428571428571,7,11,7,24,56.79012345679,40,0,0,11,2,9
839110,7802,29506,24,14,1242,0,0,,,3,1,6.8,8,1,800,889,89.988751406074,9,23,26,19,62.4,58.333333333333,0,2,16,0,0
883275,7802,29506,2,1,134,0,0,,,0,0,6.6,1,1,19,30,63.333333333333,0,3,3,2,50,60,0,0,2,0,0
992379,7802,29506,1,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
