match_id,season_id,round,start_timestamp,home_team,home_team_id,away_team,away_team_id,home_score,away_score,home_ht,away_ht,winner_code,status,status_code
8915390,29506,1,1599843600,Çaykur Rizespor,3064,Fenerbahçe,3052,1,2,0,0,2,Ended,100
8915444,29506,1,1599919200,Fatih Karagümrük,4954,Yeni Malatyaspor,24759,3,0,1,0,1,Ended,100
8915442,29506,1,1599919200,Sivasspor,3076,Alanyaspor,6362,0,2,0,1,2,Ended,100
8915466,29506,1,1599930000,Galatasaray,3061,Gaziantep FK,5138,3,1,3,0,1,Ended,100
8915445,29506,1,1599930000,Göztepe,3054,Denizlispor,3058,5,1,3,0,1,Ended,100
8915487,29506,1,1600005600,Kayserispor,3072,Kasımpaşa,6063,1,0,1,0,1,Ended,100
8915450,29506,1,1600005600,MKE Ankaragücü,3103,Erzurumspor FK,55603,1,2,0,0,2,Ended,100
8915391,29506,1,1600016400,Antalyaspor,3056,Gençlerbirliği,7802,2,0,1,0,1,Ended,100
8915421,29506,1,1600016400,Trabzonspor,3051,Beşiktaş JK,3050,1,3,0,1,2,Ended,100
8915424,29506,1,1600102800,Hatayspor,3091,Başakşehir FK,3086,2,0,1,0,1,Ended,100
8915419,29506,2,1600448400,Yeni Malatyaspor,24759,Göztepe,3054,1,1,1,1,3,Ended,100
8915447,29506,2,1600511400,Gençlerbirliği,7802,Konyaspor,3085,0,0,0,0,3,Ended,100
8915464,29506,2,1600520400,Denizlispor,3058,Trabzonspor,3051,0,0,0,0,3,Ended,100
8915393,29506,2,1600531200,Alanyaspor,6362,Kayserispor,3072,2,0,1,0,1,Ended,100
8915443,29506,2,1600531200,Beşiktaş JK,3050,Antalyaspor,3056,1,1,1,0,3,Ended,100
8915484,29506,2,1600597800,Erzurumspor FK,55603,Sivasspor,3076,1,2,0,0,2,Ended,100
8915482,29506,2,1600606800,Kasımpaşa,6063,Çaykur Rizespor,3064,2,0,1,0,1,Ended,100
8915370,29506,2,1600617600,Başakşehir FK,3086,Galatasaray,3061,0,2,0,1,2,Ended,100
8915465,29506,2,1600617600,Gaziantep FK,5138,Fatih Karagümrük,4954,2,2,0,1,3,Ended,100
8915392,29506,2,1600707600,Fenerbahçe,3052,Hatayspor,3091,0,0,0,0,3,Ended,100
8915381,29506,3,1601053200,Fatih Karagümrük,4954,Başakşehir FK,3086,2,0,0,0,1,Ended,100
8915448,29506,3,1601116200,Kayserispor,3072,Erzurumspor FK,55603,1,3,0,2,2,Ended,100
8915395,29506,3,1601125200,Göztepe,3054,Gaziantep FK,5138,2,2,0,1,3,Ended,100
8915467,29506,3,1601125200,Hatayspor,3091,Kasımpaşa,6063,1,0,0,0,1,Ended,100
8915469,29506,3,1601136000,Trabzonspor,3051,Yeni Malatyaspor,24759,3,1,3,0,1,Ended,100
8915439,29506,3,1601202600,Çaykur Rizespor,3064,Alanyaspor,6362,1,1,0,0,3,Ended,100
8915416,29506,3,1601211600,Konyaspor,3085,Beşiktaş JK,3050,4,1,1,0,1,Ended,100
8915417,29506,3,1601211600,Sivasspor,3076,MKE Ankaragücü,3103,0,0,0,0,3,Ended,100
8915478,29506,3,1601222400,Galatasaray,3061,Fenerbahçe,3052,0,0,0,0,3,Ended,100
8915486,29506,3,1601312400,Antalyaspor,3056,Denizlispor,3058,1,0,0,0,1,Ended,100
8915455,29506,4,1601658000,Gaziantep FK,5138,Trabzonspor,3051,1,1,0,0,3,Ended,100
8915460,29506,4,1601658000,MKE Ankaragücü,3103,Kayserispor,3072,0,1,0,1,2,Ended,100
8915358,29506,4,1601721000,Yeni Malatyaspor,24759,Antalyaspor,3056,1,0,1,0,1,Ended,100
8915356,29506,4,1601730000,Başakşehir FK,3086,Göztepe,3054,0,0,0,0,3,Ended,100
8915394,29506,4,1601730000,Erzurumspor FK,55603,Çaykur Rizespor,3064,0,0,0,0,3,Ended,100
8915387,29506,4,1601740800,Fenerbahçe,3052,Fatih Karagümrük,4954,2,1,1,0,1,Ended,100
8915357,29506,4,1601807400,Denizlispor,3058,Konyaspor,3085,0,0,0,0,3,Ended,100
8915435,29506,4,1601816400,Alanyaspor,6362,Hatayspor,3091,6,0,4,0,1,Ended,100
8915422,29506,4,1601816400,Beşiktaş JK,3050,Gençlerbirliği,7802,0,1,0,1,2,Ended,100
8915353,29506,4,1601827200,Kasımpaşa,6063,Galatasaray,3061,1,0,1,0,1,Ended,100
8915380,29506,5,1602930600,Çaykur Rizespor,3064,MKE Ankaragücü,3103,5,3,2,3,1,Ended,100
8915480,29506,5,1602939600,Kayserispor,3072,Sivasspor,3076,1,3,0,1,2,Ended,100
8915461,29506,5,1602939600,Konyaspor,3085,Yeni Malatyaspor,24759,1,1,0,0,3,Ended,100
8915339,29506,5,1602950400,Trabzonspor,3051,Başakşehir FK,3086,0,2,0,1,2,Ended,100
8915418,29506,5,1603017000,Hatayspor,3091,Erzurumspor FK,55603,,,,,,Canceled,70
8915365,29506,5,1603026000,Antalyaspor,3056,Gaziantep FK,5138,1,1,1,0,3,Ended,100
8915368,29506,5,1603026000,Fatih Karagümrük,4954,Kasımpaşa,6063,1,1,1,0,3,Ended,100
8915367,29506,5,1603036800,Göztepe,3054,Fenerbahçe,3052,2,3,1,2,2,Ended,100
8915388,29506,5,1603126800,Galatasaray,3061,Alanyaspor,6362,1,2,1,1,2,Ended,100
8915468,29506,5,1603126800,Gençlerbirliği,7802,Denizlispor,3058,1,2,0,2,2,Ended,100
9161642,29506,5,1607531400,Hatayspor,3091,Erzurumspor FK,55603,3,0,1,0,1,Ended,100
8915336,29506,6,1603472400,Kasımpaşa,6063,Göztepe,3054,0,0,0,0,3,Ended,100
8915352,29506,6,1603535400,MKE Ankaragücü,3103,Hatayspor,3091,,,,,,Canceled,70
8915337,29506,6,1603544400,Gaziantep FK,5138,Konyaspor,3085,1,0,0,0,1,Ended,100
8915372,29506,6,1603555200,Başakşehir FK,3086,Antalyaspor,3056,5,1,4,1,1,Ended,100
8915340,29506,6,1603555200,Erzurumspor FK,55603,Galatasaray,3061,1,2,1,1,2,Ended,100
8915344,29506,6,1603621800,Yeni Malatyaspor,24759,Gençlerbirliği,7802,2,1,1,1,1,Ended,100
8915454,29506,6,1603630800,Alanyaspor,6362,Fatih Karagümrük,4954,2,0,1,0,1,Ended,100
8915488,29506,6,1603641600,Fenerbahçe,3052,Trabzonspor,3051,3,1,0,1,1,Ended,100
8915374,29506,6,1603731600,Denizlispor,3058,Beşiktaş JK,3050,2,3,0,2,2,Ended,100
8915341,29506,6,1603731600,Sivasspor,3076,Çaykur Rizespor,3064,0,2,0,1,2,Ended,100
9220891,29506,6,1608037200,MKE Ankaragücü,3103,Hatayspor,3091,2,0,0,0,1,Ended,100
8915347,29506,7,1604077200,Fatih Karagümrük,4954,Erzurumspor FK,55603,5,1,3,0,1,Ended,100
8915331,29506,7,1604077200,Trabzonspor,3051,Kasımpaşa,6063,3,4,3,2,2,Ended,100
8915324,29506,7,1604140200,Gençlerbirliği,7802,Gaziantep FK,5138,1,1,0,1,3,Ended,100
8915318,29506,7,1604149200,Göztepe,3054,Alanyaspor,6362,,,,,,Canceled,70
8915350,29506,7,1604160000,Galatasaray,3061,MKE Ankaragücü,3103,1,0,1,0,1,Ended,100
8915346,29506,7,1604226600,Çaykur Rizespor,3064,Kayserispor,3072,1,0,1,0,1,Ended,100
8915325,29506,7,1604235600,Konyaspor,3085,Başakşehir FK,3086,1,2,0,1,2,Ended,100
8915351,29506,7,1604246400,Beşiktaş JK,3050,Yeni Malatyaspor,24759,1,0,0,0,1,Ended,100
8915360,29506,7,1604336400,Antalyaspor,3056,Fenerbahçe,3052,1,2,0,0,2,Ended,100
8915473,29506,7,1604336400,Hatayspor,3091,Sivasspor,3076,1,1,1,1,3,Ended,100
9161643,29506,7,1607527800,Göztepe,3054,Alanyaspor,6362,1,0,0,0,1,Ended,100
8915327,29506,8,1604682000,Gaziantep FK,5138,Beşiktaş JK,3050,3,1,1,0,1,Ended,100
8915332,29506,8,1604745000,Kasımpaşa,6063,Antalyaspor,3056,2,2,1,0,3,Ended,100
8915322,29506,8,1604754000,Alanyaspor,6362,Trabzonspor,3051,1,1,0,0,3,Ended,100
8915334,29506,8,1604754000,Erzurumspor FK,55603,Göztepe,3054,1,1,0,1,3,Ended,100
8915371,29506,8,1604764800,Fenerbahçe,3052,Konyaspor,3085,0,2,0,0,2,Ended,100
8915330,29506,8,1604831400,MKE Ankaragücü,3103,Fatih Karagümrük,4954,2,2,1,2,3,Ended,100
8915472,29506,8,1604831400,Yeni Malatyaspor,24759,Denizlispor,3058,2,0,2,0,1,Ended,100
8915333,29506,8,1604840400,Başakşehir FK,3086,Gençlerbirliği,7802,2,1,0,1,1,Ended,100
8915326,29506,8,1604840400,Kayserispor,3072,Hatayspor,3091,0,1,0,0,2,Ended,100
8915458,29506,8,1604851200,Sivasspor,3076,Galatasaray,3061,1,2,0,1,2,Ended,100
8915308,29506,9,1605954600,Fatih Karagümrük,4954,Sivasspor,3076,1,1,0,1,3,Ended,100
8915321,29506,9,1605963600,Denizlispor,3058,Gaziantep FK,5138,0,1,0,1,2,Ended,100
8915316,29506,9,1605963600,Gençlerbirliği,7802,Fenerbahçe,3052,1,5,1,2,2,Ended,100
8915329,29506,9,1605974400,Beşiktaş JK,3050,Başakşehir FK,3086,3,2,2,0,1,Ended,100
8915309,29506,9,1606041000,Hatayspor,3091,Çaykur Rizespor,3064,2,2,1,1,3,Ended,100
8915375,29506,9,1606050000,Göztepe,3054,MKE Ankaragücü,3103,3,1,1,0,1,Ended,100
8915310,29506,9,1606050000,Konyaspor,3085,Kasımpaşa,6063,2,1,0,1,1,Ended,100
8915312,29506,9,1606060800,Antalyaspor,3056,Alanyaspor,6362,0,2,0,0,2,Ended,100
8915315,29506,9,1606060800,Trabzonspor,3051,Erzurumspor FK,55603,1,0,1,0,1,Ended,100
8915459,29506,9,1606149000,Galatasaray,3061,Kayserispor,3072,1,1,0,0,3,Ended,100
8915313,29506,10,1606494600,MKE Ankaragücü,3103,Trabzonspor,3051,0,1,0,1,2,Ended,100
8915379,29506,10,1606559400,Gaziantep FK,5138,Yeni Malatyaspor,24759,2,2,1,0,3,Ended,100
8915306,29506,10,1606568400,Başakşehir FK,3086,Denizlispor,3058,3,3,2,0,3,Ended,100
8915323,29506,10,1606579200,Çaykur Rizespor,3064,Galatasaray,3061,0,4,0,1,2,Ended,100
8915320,29506,10,1606645800,Erzurumspor FK,55603,Antalyaspor,3056,2,2,1,0,3,Ended,100
8915470,29506,10,1606654800,Alanyaspor,6362,Konyaspor,3085,1,0,1,0,1,Ended,100
8915452,29506,10,1606654800,Kasımpaşa,6063,Gençlerbirliği,7802,2,0,2,0,1,Ended,100
8915457,29506,10,1606665600,Fenerbahçe,3052,Beşiktaş JK,3050,3,4,1,2,2,Ended,100
8915317,29506,10,1606753800,Kayserispor,3072,Fatih Karagümrük,4954,0,0,0,0,3,Ended,100
8915319,29506,10,1606753800,Sivasspor,3076,Göztepe,3054,0,1,0,0,2,Ended,100
8915304,29506,11,1607099400,Beşiktaş JK,3050,Kasımpaşa,6063,3,0,1,0,1,Ended,100
8915314,29506,11,1607164200,Gençlerbirliği,7802,Alanyaspor,6362,2,1,1,0,1,Ended,100
8915305,29506,11,1607164200,Göztepe,3054,Kayserispor,3072,1,1,0,0,3,Ended,100
8915300,29506,11,1607173200,Konyaspor,3085,Erzurumspor FK,55603,2,0,1,0,1,Ended,100
8915453,29506,11,1607173200,Yeni Malatyaspor,24759,Başakşehir FK,3086,1,1,0,1,3,Ended,100
8915299,29506,11,1607184000,Galatasaray,3061,Hatayspor,3091,3,0,1,0,1,Ended,100
8915302,29506,11,1607250600,Fatih Karagümrük,4954,Çaykur Rizespor,3064,2,1,2,1,1,Ended,100
8915471,29506,11,1607259600,Antalyaspor,3056,MKE Ankaragücü,3103,1,0,1,0,1,Ended,100
8915362,29506,11,1607270400,Denizlispor,3058,Fenerbahçe,3052,0,2,0,2,2,Ended,100
8915301,29506,11,1607358600,Trabzonspor,3051,Sivasspor,3076,1,1,1,0,3,Ended,100
8915412,29506,12,1607702400,Kasımpaşa,6063,Denizlispor,3058,3,2,2,1,1,Ended,100
8915413,29506,12,1607769000,Hatayspor,3091,Fatih Karagümrük,4954,3,1,1,0,1,Ended,100
8915462,29506,12,1607778000,Kayserispor,3072,Trabzonspor,3051,0,0,0,0,3,Ended,100
8915303,29506,12,1607778000,Çaykur Rizespor,3064,Göztepe,3054,3,2,1,0,1,Ended,100
8915446,29506,12,1607788800,Fenerbahçe,3052,Yeni Malatyaspor,24759,0,3,0,2,2,Ended,100
8915429,29506,12,1607788800,MKE Ankaragücü,3103,Konyaspor,3085,4,3,1,2,1,Ended,100
8915307,29506,12,1607855400,Erzurumspor FK,55603,Gençlerbirliği,7802,0,1,0,0,2,Ended,100
8915311,29506,12,1607875200,Alanyaspor,6362,Beşiktaş JK,3050,2,1,1,0,1,Ended,100
8915396,29506,12,1607875200,Başakşehir FK,3086,Gaziantep FK,5138,1,2,0,1,2,Ended,100
8915403,29506,12,1607961600,Sivasspor,3076,Antalyaspor,3056,0,0,0,0,3,Ended,100
8915440,29506,13,1608307200,Fatih Karagümrük,4954,Galatasaray,3061,2,1,0,0,1,Ended,100
8915411,29506,13,1608373800,Göztepe,3054,Hatayspor,3091,0,1,0,0,2,Ended,100
8915428,29506,13,1608382800,Trabzonspor,3051,Çaykur Rizespor,3064,2,1,0,1,1,Ended,100
8915423,29506,13,1608382800,Yeni Malatyaspor,24759,Kasımpaşa,6063,2,0,1,0,1,Ended,100
8915404,29506,13,1608393600,Gaziantep FK,5138,Fenerbahçe,3052,3,1,2,1,1,Ended,100
8915449,29506,13,1608460200,Gençlerbirliği,7802,MKE Ankaragücü,3103,1,1,0,0,3,Ended,100
8915398,29506,13,1608469200,Denizlispor,3058,Alanyaspor,6362,1,0,1,0,1,Ended,100
8915420,29506,13,1608480000,Beşiktaş JK,3050,Erzurumspor FK,55603,4,0,0,0,1,Ended,100
8915451,29506,13,1608566400,Antalyaspor,3056,Kayserispor,3072,2,0,2,0,1,Ended,100
8915463,29506,13,1608566400,Konyaspor,3085,Sivasspor,3076,0,1,0,0,2,Ended,100
