match_id,minute,player_in,player_in_id,player_out,player_out_id,is_home
8310808,90,Mustafa Yumlu,124643,Recep Niyaz,116944,True
8310808,85,Marc Kibong Mbamba,60412,Modou Barrow,209098,True
8310808,82,Mehmet Akyüz,74144,Zeki Yavru,140735,True
8310808,72,Ahmet Çalık,135680,Mbaye Diagne,346790,False
8310808,64,Emre Mor,826258,Jimmy Durmaz,37504,False
8310808,46,Ryan Donk,14900,Jean Michaël Seri,305282,False
8310840,84,Abdullah Durak,42224,Amedej Vetrih,68342,False
8310840,75,Rahmetullah Berisbek,921402,Yasin Pehlivan,47824,True
8310840,71,Barış Alıcı,839770,Nill De Pauw,46009,False
8310840,67,Bogdan Stancu,22547,Giovanni Sio,25508,True
8310840,60,Joseph Attamah,332963,Ismaël Diomandé,152255,False
8310840,46,Nadir Çiftçi,114072,Mats Seuntjens,163541,True
8310844,90,Yacine Bammou,581308,Efecan Karaca,60510,False
8310844,89,Emre Demir,974075,Ben Rienstra,123879,True
8310844,79,Salih Uçan,135695,Ceyhun Gülselam,20747,False
8310844,78,Bilal Başaçıkoğlu,336809,Ziya Alkurt,140733,True
8310844,70,Djalma,42121,Junior Fernandes,221528,False
8310844,5,Ziya Alkurt,140733,Alpay Çelebi,858192,True
8310804,82,Serhiy Rybalka,69366,Mert Hakan Yandaş,856849,True
8310804,75,Orkan Çınar,283901,Dorukhan Toköz,796133,False
8310804,69,Fernando Andrade,268821,Erdoğan Yeşilyurt,142541,True
8310804,62,Umut Nayir,284767,Ricardo Quaresma,6254,False
8310804,62,Oğuzhan Özyakup,137642,Gary Medel,22975,False
8310804,45,Muammer Yıldırım,130582,Mamadou Samassa,51473,True
8310815,87,Cebrail Karayel,816485,Mehmet Sak,60371,False
8310815,86,Ricardo Faty,9421,Wilfried Moke,349284,False
8310815,79,Ali Yaşar,190815,Deni Milošević,190403,True
8310815,77,Zaur Sadayev,48744,Aydin Karabulut,18862,False
8310815,73,Mücahit Can Akçay,867721,Ferhat Öztorun,17796,True
8310813,88,Chico,39361,Hakan Özmert,43512,False
8310813,82,Harun Alpsoy,798270,Paul Mukairu,992198,False
8310813,81,Alpaslan Öztürk,148857,André Castro,41652,True
8310813,72,Aatif Chahechouhe,114911,Doğukan Sinik,796114,False
8310813,62,Yalçın Kayan,945548,Halil Akbunar,217782,True
8310813,46,Yasin Öztekin,21876,Deniz Kadah,27220,True
8310842,89,Veysel Sarı,98276,Haris Hajradinović,254979,True
8310842,89,Doğan Erdoğan,257407,Abdülkadir Ömür,826155,False
8310842,79,Mustafa Pektemek,43643,Yusuf Erdoğan,256663,True
8310842,69,İlhan Depe,146368,Mame Thiam,180981,True
8310842,58,Abdulkadir Parmak,344225,John Obi Mikel,7311,False
8310842,58,Caleb Ekuban,309156,Yusuf Sarı,896364,False
8310825,86,Ahmed Ildız,849329,Murat Yildirim,60641,True
8310825,82,Buğra Çağıran,816071,Thievy Bifouma,148919,True
8310825,76,Fredrik Gulbrandsen,51833,Eljero Elia,10668,False
8310825,64,Arda Turan,5702,Soner Aydoğdu,69351,False
8310825,63,Guilherme Marques,109610,Ghayléne Chaaleli,898740,True
8310825,46,Gökhan Inler,4252,Okechukwu Azubuike,807114,False
8310827,80,Kenan Özer,146364,Olarenwaju Kayode,799559,False
8310827,77,Ferdi Kadıoğlu,825844,Victor Moses,31585,True
8310827,74,Tolga Ciğerci,120298,Emre Belözoğlu,2054,True
8310827,70,Deniz Türüç,252207,Garry Rodrigues,787429,True
8310827,65,Muğdat Çelik,74114,Bartłomiej Pawłowski,119859,False
8310827,57,Souleymane Diarra,831004,Raman Chibsah,260065,False
8310847,84,Muhayer Oktay,921432,Oğuzhan Özyakup,137642,True
8310847,75,Alpaslan Öztürk,148857,Celso Borges,50605,False
8310847,67,Necip Uysal,43394,Gary Medel,22975,True
8310847,61,André Castro,41652,Yasin Öztekin,21876,False
8310847,61,Georges-Kévin N'Koudou,342909,Tyler Boyd,277437,True
8310847,46,Halil Akbunar,217782,Eren Derdiyok,21943,False
8310822,86,Hasan Kaya,785825,Aydin Karabulut,18862,True
8310822,83,Nurettin Korkmaz,976993,Ziya Alkurt,140733,False
8310822,75,Bilal Başaçıkoğlu,336809,Bernard Mensah,546220,False
8310822,66,Ricardo Faty,9421,Sedat Ağçay,5744,True
8310822,65,Yasir Subaşı,796555,Atila Turan,88617,False
8310822,46,Tiago Pinto,44627,Mehmet Sak,60371,True
8310838,86,Yacine Bammou,581308,Papiss Demba Cissé,8978,True
8310838,77,Salih Uçan,135695,Anastasios Bakasetas,114076,True
8310838,71,Djalma,42121,Junior Fernandes,221528,True
8310838,70,Mustafa Pektemek,43643,Mame Thiam,180981,False
8310838,63,Veysel Sarı,98276,Haris Hajradinović,254979,False
8310838,60,İlhan Depe,146368,Yusuf Erdoğan,256663,False
8310839,90,Alper Potuk,55028,Tolga Ciğerci,120298,False
8310839,78,Fredrik Gulbrandsen,51833,Enzo Crivelli,380974,True
8310839,73,Miha Zajc,139256,Deniz Türüç,252207,False
8310839,66,Furkan Soyalp,226992,Arda Turan,5702,True
8310839,55,Ferdi Kadıoğlu,825844,Garry Rodrigues,787429,False
8310839,23,Kerim Frei,157014,Eljero Elia,10668,True
8310848,87,Donis Avdijaj,281271,Abdulkadir Parmak,344225,True
8310848,80,John Obi Mikel,7311,Alexander Sørloth,309078,True
8310848,77,Eren Tozlu,100908,Gökhan Töre,88125,False
8310848,72,Yusuf Sarı,896364,Abdülkadir Ömür,826155,True
8310848,67,Gökhan Töre,88125,Robin Yalçın,138154,False
8310848,67,Ghayléne Chaaleli,898740,Guilherme Marques,109610,False
8310841,90,Barış Alıcı,839770,Nill De Pauw,46009,True
8310841,79,Serhiy Rybalka,69366,Mert Hakan Yandaş,856849,False
8310841,76,Abdullah Durak,42224,Fernando Boldrin,849787,True
8310841,65,Arouna Koné,12790,Isaac Cofie,45926,False
8310841,61,Fernando Andrade,268821,Erdoğan Yeşilyurt,142541,False
8310841,13,Oğulcan Çağlayan,387050,Mostapha El Kabir,44346,True
8310849,90,Mustafa Yumlu,124643,Recep Niyaz,116944,False
8310849,87,Hadi Sacko,250509,Modou Barrow,209098,False
8310849,69,Fredy,845281,Serdar Özkan,30032,True
8310849,62,Gelson Dala,825067,Paul Mukairu,992198,True
8310849,60,Marc Kibong Mbamba,60412,Zeki Yavru,140735,False
8310849,46,Aatif Chahechouhe,114911,Hakan Özmert,43512,True
8310823,90,Jimmy Durmaz,37504,Sofiane Feghouli,37240,True
8310823,86,Selçuk İnan,31253,Mbaye Diagne,346790,True
8310823,84,Ali Yaşar,190815,Ferhat Öztorun,17796,False
8310823,80,Ali Çamdalı,8870,Marko Jevtović,310068,False
8310823,56,Farouk Miya,825019,Erdon Daci,889761,False
8310823,46,Adem Büyük,60250,Emre Mor,826258,True
8310803,78,Soner Dikmen,847782,Stéphane Sessègnon,16657,False
8310803,77,Gökhan Alsan,140734,Souleymane Diarra,831004,True
8310803,60,Bartłomiej Pawłowski,119859,Güray Vural,43559,True
8310803,54,Rahmetullah Berisbek,921402,Nadir Çiftçi,114072,False
8310803,46,Raman Chibsah,260065,Papy Djilobodji,106661,True
8310803,45,Halil Ibrahim Pehlivan,777291,Giovanni Sio,25508,False
8310837,86,Yalçın Ayhan,43507,Wilfried Moke,349284,False
8310837,76,Tobias Heintz,793519,Abdulrahman Khalili,109970,True
8310837,73,Ricardo Faty,9421,Sedat Ağçay,5744,False
8310837,67,İlhan Depe,146368,Mustafa Pektemek,43643,True
8310837,64,Zaur Sadayev,48744,Aydin Karabulut,18862,False
8310837,46,Ricardo Quaresma,6254,Yusuf Erdoğan,256663,True
8310843,85,Bilal Başaçıkoğlu,336809,Emmanuel Adebayor,3094,True
8310843,84,Martin Linnes,109569,Mariano,40076,False
8310843,80,Adem Büyük,60250,Yuto Nagatomo,34639,False
8310843,70,Mert Kula,387194,Brice Dja Djédjé,120420,True
8310843,46,Emre Mor,826258,Mbaye Diagne,346790,False
8310826,88,Mücahit Can Akçay,867721,Deni Milošević,190403,True
8310826,78,Paul Mukairu,992198,Doğukan Sinik,796114,False
8310826,76,Tarık Çamdal,70963,Ondřej Čelůstka,45764,False
8310826,67,Fredy,845281,Aatif Chahechouhe,114911,False
8310826,46,Farouk Miya,825019,Ferhat Öztorun,17796,True
