match_id,minute,added_time,scorer,scorer_id,assist,assist_id,goal_type,is_home,home_score,away_score
8310808,90,4,Hugo Rodallega,15668,Marc Kibong Mbamba,60412,regular,True,2,0
8310808,75,,Recep Niyaz,116944,Zakarya Bergdich,140088,regular,True,1,0
8310840,66,,Dario Melnjak,257135,Mostapha El Kabir,44346,regular,False,0,1
8310844,86,,Papiss Demba Cissé,8978,Djalma,42121,regular,False,0,1
8310804,76,,Emre Kılınç,202032,Isaac Cofie,45926,regular,True,3,0
8310804,54,,Mustapha Yatabaré,51558,Emre Kılınç,202032,regular,True,2,0
8310804,30,,Mert Hakan Yandaş,856849,Ziya Erdal,138312,regular,True,1,0
8310813,29,,Diego Angelo,32818,Bahadır Öztürk,790783,regular,False,0,1
8310842,40,,Aytaç Kara,128196,Strahil Popov,52001,regular,True,1,1
8310842,34,,Alexander Sørloth,309078,Abdülkadir Ömür,826155,regular,False,0,1
8310825,90,2,Moryke Fofana,269199,Teenage Hadebe,864666,regular,True,3,0
8310825,87,,Adis Jahović,55367,Guilherme Marques,109610,regular,True,2,0
8310825,68,,Guilherme Marques,109610,Thievy Bifouma,148919,regular,True,1,0
8310827,88,,Ferdi Kadıoğlu,825844,Max Kruse,26687,regular,True,5,0
8310827,74,,Nabil Dirar,42102,Victor Moses,31585,regular,True,4,0
8310827,24,,Emre Belözoğlu,2054,,,penalty,True,3,0
8310827,17,,Vedat Muriqi,310874,Emre Belözoğlu,2054,regular,True,2,0
8310827,6,,Victor Moses,31585,,,penalty,True,1,0
8310847,59,,Adem Ljajić,39587,Jeremain Lens,18115,regular,True,3,0
8310847,54,,Caner Erkin,15680,Adem Ljajić,39587,regular,True,2,0
8310847,45,2,Güven Yalçın,826162,Caner Erkin,15680,regular,True,1,0
8310822,90,4,Umut Bulut,5275,Bilal Başaçıkoğlu,336809,regular,False,1,1
8310822,59,,Dever Orgill,323549,Héctor Canteros,129501,regular,True,1,0
8310838,88,,Yacine Bammou,581308,Manolis Siopis,136675,regular,True,4,1
8310838,59,,Junior Fernandes,221528,Anastasios Bakasetas,114076,regular,True,3,1
8310838,54,,Papiss Demba Cissé,8978,Fabrice N'Sakala,123387,regular,True,2,1
8310838,33,,Mame Thiam,180981,Yusuf Erdoğan,256663,regular,False,1,1
8310838,29,,Anastasios Bakasetas,114076,Efecan Karaca,60510,regular,True,1,0
8310839,90,3,Nabil Dirar,42102,Ferdi Kadıoğlu,825844,regular,False,1,2
8310839,77,,Vedat Muriqi,310874,Tolga Ciğerci,120298,regular,False,1,1
8310839,32,,Enzo Crivelli,380974,Mert Günok,39573,regular,True,1,0
8310848,89,,Eren Tozlu,100908,,,regular,False,2,1
8310848,78,,João Pereira,13198,Yusuf Sarı,896364,regular,True,2,0
8310848,44,,Abdülkadir Ömür,826155,José Sosa,22981,regular,True,1,0
8310841,79,,Fernando Andrade,268821,Arouna Koné,12790,regular,False,2,1
8310841,58,,Fernando Boldrin,849787,Nill De Pauw,46009,regular,True,2,0
8310841,54,,Braian Samudio,892933,,,penalty,True,1,0
8310849,67,,Modou Barrow,209098,Marc Kibong Mbamba,60412,regular,False,0,2
8310849,37,,Bahadır Öztürk,790783,,,ownGoal,False,0,1
8310823,90,6,Jens Jønsson,156640,,,regular,False,1,1
8310823,60,,Ryan Babel,1876,Steven​ N'Zonzi,51652,regular,True,1,0
8310803,72,,Oğuz Ceylan,152758,Bartłomiej Pawłowski,119859,regular,True,4,1
8310803,69,,Berat Ayberk Özdemir,876857,Rahmetullah Berisbek,921402,regular,False,3,1
8310803,56,,Güray Vural,43559,,,regular,True,3,0
8310803,40,,Olarenwaju Kayode,799559,,,penalty,True,2,0
8310803,32,,Olarenwaju Kayode,799559,,,regular,True,1,0
8310837,23,,İlhan Parlak,5810,Stelios Kitsiou,189627,regular,False,0,1
8310843,90,9,Adem Büyük,60250,Sofiane Feghouli,37240,regular,False,2,3
8310843,90,1,Umut Bulut,5275,Bilal Başaçıkoğlu,336809,regular,True,2,2
8310843,87,,Ryan Babel,1876,Younès Belhanda,72999,regular,False,1,2
8310843,66,,Younès Belhanda,72999,,,penalty,False,1,1
8310843,37,,Pedro Henrique,219190,,,regular,True,1,0
8310826,84,,Paul Mukairu,992198,,,regular,False,2,2
8310826,75,,Farouk Miya,825019,,,regular,True,2,1
8310826,60,,Riad Bajić,331751,Erdon Daci,889761,regular,True,1,1
8310826,16,,Serdar Özkan,30032,,,penalty,False,0,1
8310845,53,,Domagoj Vida,51225,Caner Erkin,15680,regular,True,1,1
8310845,37,,Oğulcan Çağlayan,387050,Nill De Pauw,46009,regular,False,0,1
8310810,90,,Edin Višća,109779,İrfan Can Kahveci,226986,regular,False,1,2
8310810,83,,Demba Ba,28253,,,penalty,False,1,1
8310810,36,,Giovanni Sio,25508,Stéphane Sessègnon,16657,regular,True,1,0
8310814,72,,Arouna Koné,12790,Erdoğan Yeşilyurt,142541,regular,True,1,1
8310814,35,,Patrick Twumasi,227188,Olarenwaju Kayode,799559,regular,False,0,1
8310806,27,,Caleb Ekuban,309156,Donis Avdijaj,281271,regular,False,1,1
8310806,17,,Garry Rodrigues,787429,Max Kruse,26687,regular,True,1,0
8310829,57,,Adis Jahović,55367,Mitchell Donald,21203,regular,True,2,3
8310829,47,,Thievy Bifouma,148919,Ghayléne Chaaleli,898740,regular,True,1,3
8310829,44,,Papiss Demba Cissé,8978,,,regular,False,0,3
8310829,22,,Junior Fernandes,221528,Ceyhun Gülselam,20747,regular,False,0,2
8310829,20,,Ceyhun Gülselam,20747,Juanfran,30745,regular,False,0,1
8310802,38,,Radamel Falcao,25682,Ömer Bayram,68335,regular,True,1,0
8310817,55,,Edin Višća,109779,Junior Caiçara,128440,regular,True,1,1
8310817,39,,Mustapha Yatabaré,51558,Hakan Arslan,60646,regular,False,0,1
8310821,74,,Benoît Poulain,51433,Bernard Mensah,546220,regular,False,2,2
8310821,50,,Serdar Özkan,30032,,,penalty,True,2,1
8310821,44,,Emmanuel Adebayor,3094,,,penalty,False,1,1
8310821,2,,Gustavo Blanco,174525,Serdar Özkan,30032,regular,True,1,0
8310824,84,,Atiba Hutchinson,7721,Adem Ljajić,39587,regular,False,3,2
8310824,83,,Umut Nayir,284767,Adem Ljajić,39587,regular,False,3,1
8310824,79,,Raman Chibsah,260065,Güray Vural,43559,regular,True,3,0
8310824,58,,Güray Vural,43559,Olarenwaju Kayode,799559,regular,True,2,0
8310824,8,,Patrick Twumasi,227188,,,penalty,True,1,0
8310828,82,,Mitchell Donald,21203,,,regular,False,0,4
8310828,43,,Guilherme Marques,109610,Issam Chebake,386630,regular,False,0,3
8310828,33,,Thievy Bifouma,148919,Guilherme Marques,109610,regular,False,0,2
8310828,26,,Adis Jahović,55367,Guilherme Marques,109610,regular,False,0,1
8310809,54,,Farouk Miya,825019,Deni Milošević,190403,regular,False,0,1
8310807,84,,Stéphane Sessègnon,16657,Daniel Candeias,41835,regular,False,2,2
8310807,57,,Alexander Sørloth,309078,,,penalty,True,2,1
8310807,44,,Bogdan Stancu,22547,Giovanni Sio,25508,regular,False,1,1
8310807,17,,Filip Novák,12194,João Pereira,13198,regular,True,1,0
8310846,62,,Junior Fernandes,221528,,,regular,True,3,1
8310846,46,,Papiss Demba Cissé,8978,Anastasios Bakasetas,114076,regular,True,2,1
8310846,45,3,Papiss Demba Cissé,8978,Anastasios Bakasetas,114076,regular,True,1,1
8310846,39,,Tolga Ciğerci,120298,Max Kruse,26687,regular,False,0,1
8310836,76,,Alpaslan Öztürk,148857,,,penalty,True,1,0
8310801,80,,Mame Thiam,180981,Haris Hajradinović,254979,regular,True,3,0
8310801,60,,Mame Thiam,180981,İlhan Depe,146368,regular,True,2,0
8310801,53,,Mustafa Pektemek,43643,Mame Thiam,180981,regular,True,1,0
8310819,74,,Radosław Murawski,227440,Ismail Aissati,10675,regular,False,1,1
8310819,13,,Pedro Henrique,219190,Emmanuel Adebayor,3094,regular,True,1,0
8310820,73,,Vedat Muriqi,310874,Max Kruse,26687,regular,True,2,1
8310820,20,,Zanka,26404,Vedat Muriqi,310874,regular,True,1,1
8310820,16,,Dever Orgill,323549,Sedat Ağçay,5744,regular,False,0,1
8310830,65,,Braian Samudio,892933,,,regular,True,1,2
8310830,16,,Patrick Twumasi,227188,Papy Djilobodji,106661,regular,False,0,2
8310830,12,,Muhammet Demir,43543,Júnior Morais,79056,regular,False,0,1
8310805,66,,Ceyhun Gülselam,20747,Juanfran,30745,regular,False,1,1
8310805,45,2,Bogdan Stancu,22547,,,penalty,True,1,0
8310811,89,,Guilherme Marques,109610,Adis Jahović,55367,regular,True,1,1
8310811,23,,Jean Michaël Seri,305282,Ömer Bayram,68335,regular,False,0,1
8310835,84,,Burak Yılmaz,18864,,,penalty,True,1,1
8310835,54,,Enzo Crivelli,380974,,,regular,False,0,1
8310818,90,6,Uğur Çiftçi,142850,Mustapha Yatabaré,51558,regular,True,2,1
8310818,41,,Fernando Andrade,268821,Emre Kılınç,202032,regular,True,1,1
8310818,3,,Donis Avdijaj,281271,Alexander Sørloth,309078,regular,False,0,1
8310917,90,,İrfan Can Kahveci,226986,Okechukwu Azubuike,807114,regular,True,5,0
8310917,87,,Enzo Crivelli,380974,Eljero Elia,10668,regular,True,4,0
8310917,72,,Danijel Aleksić,45377,,,regular,True,3,0
8310917,33,,Fredrik Gulbrandsen,51833,Danijel Aleksić,45377,regular,True,2,0
8310917,19,,Danijel Aleksić,45377,Edin Višća,109779,regular,True,1,0
8310953,67,,Haris Hajradinović,254979,Abdulrahman Khalili,109970,regular,False,0,1
8310954,61,,Papiss Demba Cissé,8978,Efecan Karaca,60510,regular,True,1,1
8310954,1,,Fernando Andrade,268821,Abdou Traoré,21090,regular,False,0,1
8310951,90,8,Marko Jevtović,310068,,,penalty,True,2,1
8310951,45,1,Deni Milošević,190403,Nejc Skubic,41240,regular,True,1,1
8310951,9,,Levan Shengelia,363750,,,ownGoal,False,0,1
8310960,90,,Hakan Özmert,43512,,,regular,True,3,0
8310960,61,,Ufuk Akyol,859546,Gustavo Blanco,174525,regular,True,2,0
8310960,38,,Aatif Chahechouhe,114911,Diego Angelo,32818,regular,True,1,0
8310970,75,,Korcan Çelikay,42890,,,ownGoal,False,2,1
8310970,68,,İlhan Parlak,5810,,,regular,True,2,0
8310970,56,,Daniel Candeias,41835,,,ownGoal,True,1,0
8310955,88,,Anthony Nwakaeme,139455,Uğurcan Çakır,754330,regular,True,4,1
8310955,79,,Güven Yalçın,826162,Caner Erkin,15680,regular,False,3,1
8310955,64,,Alexander Sørloth,309078,Anthony Nwakaeme,139455,regular,True,3,0
8310955,42,,José Sosa,22981,Abdulkadir Parmak,344225,regular,True,2,0
8310955,31,,Dorukhan Toköz,796133,,,ownGoal,True,1,0
8310916,82,,Berkan Emir,344407,Marcio Mossoró,42293,regular,False,1,1
8310916,58,,Güray Vural,43559,Oğuz Ceylan,152758,regular,True,1,0
8310948,6,,Ufuk Akyol,859546,Gelson Dala,825067,regular,False,0,1
8310945,90,2,Adis Jahović,55367,Guilherme Marques,109610,regular,True,5,1
8310945,69,,Adis Jahović,55367,Guilherme Marques,109610,regular,True,4,1
8310945,65,,Hugo Rodallega,15668,Ismail Aissati,10675,regular,False,3,1
8310945,61,,Adis Jahović,55367,,,penalty,True,3,0
8310945,34,,Mitchell Donald,21203,,,regular,True,2,0
8310945,28,,Adis Jahović,55367,,,penalty,True,1,0
8310936,63,,Farouk Miya,825019,,,penalty,False,1,4
8310936,45,3,Veysel Sarı,98276,,,regular,True,1,3
8310936,45,1,Farouk Miya,825019,,,regular,False,0,3
8310936,44,,Marko Jevtović,310068,,,penalty,False,0,2
8310936,19,,Ömer Ali Şahiner,103912,,,regular,False,0,1
8310932,50,,Stefano Napoleoni,46939,Berkan Emir,344407,regular,True,4,0
8310932,45,,Stefano Napoleoni,46939,Serdar Gürler,96520,regular,True,3,0
8310932,42,,Soner Aydoğdu,69351,,,regular,True,2,0
8310932,7,,Alpaslan Öztürk,148857,Soner Aydoğdu,69351,regular,True,1,0
8310947,90,2,Mustapha Yatabaré,51558,Erdoğan Yeşilyurt,142541,regular,True,3,1
8310947,48,,Mert Hakan Yandaş,856849,Fernando Andrade,268821,regular,True,2,1
8310947,26,,Mert Hakan Yandaş,856849,Hakan Arslan,60646,regular,True,1,1
8310947,15,,Dever Orgill,323549,,,regular,False,0,1
8310937,69,,Abdoulay Diaby,115718,Burak Yılmaz,18864,regular,True,2,0
8310937,52,,Burak Yılmaz,18864,,,penalty,True,1,0
8310941,71,,Enzo Crivelli,380974,,,regular,False,1,2
8310941,24,,Patrick Twumasi,227188,,,regular,True,1,1
8310941,13,,Enzo Crivelli,380974,Edin Višća,109779,regular,False,0,1
8310930,90,,Anthony Nwakaeme,139455,Alexander Sørloth,309078,regular,False,1,2
8310930,73,,Alexander Sørloth,309078,Daniel Sturridge,20963,regular,False,1,1
8310930,23,,Dario Melnjak,257135,Abdullah Durak,42224,regular,True,1,0
8310972,84,,Erdoğan Yeşilyurt,142541,Emre Kılınç,202032,regular,False,3,2
8310972,74,,Ryan Babel,1876,Ömer Bayram,68335,regular,True,3,1
