match_id,minute,added_time,player,player_id,card_type,is_home
5721846,81,,Mehmet Akyüz,74144,yellow,False
5721846,39,,Bilal Kisa,5914,yellow,False
5721846,37,,Arnaud Djoum,46158,yellow,False
5721852,86,,Jean-Jacques Gosso,39051,yellow,False
5721852,84,,Uğur Çiftçi,142850,yellow,False
5721852,69,,Guido Koçer,40038,yellow,False
5721852,65,,Kıvanç Karakaş,60349,yellow,True
5721852,33,,Mervan Çelik,35631,yellow,False
5721852,8,,Doga Kaya,43578,yellow,False
5721852,-5,,Sedat Bayrak,31731,yellow,False
5721848,72,,Raheem Lawal,239274,yellow,True
5721848,37,,Sezgin Coşkun,43586,yellow,True
5721848,28,,Gabriel Torje,19148,yellow,False
5721850,90,3,Volkan Şen,43533,yellow,True
5721850,57,,Yekta Kurtuluş,60289,yellow,False
5721850,51,,Aurélien Chedjou,27027,yellow,False
5721850,49,,Selçuk İnan,31253,yellow,False
5721850,25,,Felipe Melo,4811,yellow,False
5721850,17,,Bekir Yılmaz,81620,yellow,True
5721836,69,,André Castro,41652,yellow,False
5721836,58,,Barış Başdaş,74075,yellow,False
5721836,56,,Rajko Rotman,61375,red,True
5721836,25,,Yalçın Ayhan,43507,yellow,True
5721854,90,2,Nihat Şahin,174409,yellow,True
5721854,57,,Necip Uysal,43394,yellow,False
5721854,52,,Mehmet Enes Sığırcı,594546,yellow,True
5721854,18,,İsmail Köybaşı,43605,yellow,False
5721838,68,,Salih Dursun,179189,yellow,False
5721838,60,,Yacouba Sylla,138529,yellow,True
5721838,38,,Mustafa Yumlu,124643,yellow,False
5721842,82,,Chico,39361,yellow,False
5721842,76,,Elyasa Süme,6160,yellow,False
5721842,65,,Barış Yardımcı,594420,yellow,False
5721844,90,5,Emre Gungor,5255,yellow,False
5721844,89,,Gökhan Gönül,30137,yellow,True
5721844,45,,Samba Sow,73059,yellow,False
5721844,42,,Emre Belözoğlu,2054,yellow,True
5721844,35,,Erkan Kaş,94868,yellow,False
5722180,90,1,Fernandão,1856192,yellow,False
5722180,89,,Volkan Şen,43533,yellow,False
5722180,72,,Fernando Belluschi,22980,yellow,False
5722180,47,,Ozan Tufan,251907,yellow,False
5722180,44,1,Bogdan Stancu,22547,yellow,True
5722180,26,,Nizamettin Çalışkan,5983,yellow,True
5722188,86,,Uğur Uçar,5713,yellow,False
5722188,78,,Abdou Traoré,21090,yellow,True
5722188,67,,Ahmet İlhan Özek,124831,yellow,True
5722188,65,,Mahmut Tekdemir,43666,yellow,False
5722188,10,,Emre Gungor,5255,yellow,True
5722182,90,1,Raheem Lawal,239274,yellow,False
5722182,90,1,Veysel Sarı,98276,yellow,True
5722182,82,,Yekta Kurtuluş,60289,yellow,True
5722182,69,,Ibrahim Sissoko,115647,yellow,False
5722182,67,,Semih Kaya,47599,yellow,True
5722184,78,,Ante Kulušić,46424,yellow,False
5722184,20,,Ali Turan,5813,yellow,True
5722190,90,2,Ricardo Pedriel,33709,yellow,False
5722190,67,,Serkan Balci,5512,yellow,False
5722190,50,,Loret Sadiku,143356,yellow,False
5722190,45,1,Adem Büyük,60250,yellow,True
5722190,42,,Ryan Donk,14900,yellow,True
5722190,36,,Nihat Şahin,174409,yellow,False
5722190,33,,Barış Başdaş,74075,yellow,True
5722186,45,,Murat Yildirim,60641,yellow,False
5722186,30,,Senijad Ibričić,15643,yellow,False
5722178,85,,Mustapha Yatabaré,51558,yellow,True
5722178,84,,Caner Erkin,15680,yellow,False
5722178,56,,Musa Nizam,43526,yellow,True
5722192,86,,Hakan Arslan,60646,yellow,False
5722192,73,,Cicinho,14264,yellow,False
5722192,56,,Mehdi Taouil,31380,yellow,False
5722192,47,,Uğur Demirok,43427,yellow,True
