match_id,season_id,round,start_timestamp,home_team,home_team_id,away_team,away_team_id,home_score,away_score,home_ht,away_ht,winner_code,status,status_code
5721846,8508,1,1409335200,Balıkesirspor,37687,Akhisarspor,24748,1,2,1,1,2,Ended,100
5721852,8508,1,1409335200,Çaykur Rizespor,3064,Gençlerbirliği,7802,1,1,0,1,3,Ended,100
5721848,8508,1,1409412600,Eskişehirspor,6364,Konyaspor,3085,2,1,0,1,1,Ended,100
5721850,8508,1,1409414400,Bursaspor,3055,Galatasaray,3061,0,2,0,0,2,Ended,100
5721836,8508,1,1409421600,Başakşehir FK,3086,Kasımpaşa,6063,1,1,1,1,3,Ended,100
5721854,8508,1,1409424300,Mersin İdman Yurdu,3102,Beşiktaş JK,3050,0,1,0,1,2,Ended,100
5721838,8508,1,1409499000,Kayseri Erciyesspor,3096,Trabzonspor,3051,0,0,0,0,3,Ended,100
5721842,8508,1,1409499000,Sivasspor,3076,Gaziantepspor,3060,1,2,0,0,2,Ended,100
5721844,8508,1,1409508000,Fenerbahçe,3052,Karabükspor,7027,3,2,1,1,1,Ended,100
5722180,8508,2,1410616800,Gençlerbirliği,7802,Bursaspor,3055,1,2,1,0,2,Ended,100
5722188,8508,2,1410616800,Karabükspor,7027,Başakşehir FK,3086,0,0,0,0,3,Ended,100
5722182,8508,2,1410627600,Galatasaray,3061,Eskişehirspor,6364,0,0,0,0,3,Ended,100
5722184,8508,2,1410627600,Konyaspor,3085,Balıkesirspor,37687,2,0,1,0,1,Ended,100
5722190,8508,2,1410703200,Kasımpaşa,6063,Mersin İdman Yurdu,3102,2,2,0,2,3,Ended,100
5722186,8508,2,1410714000,Gaziantepspor,3060,Kayseri Erciyesspor,3096,2,2,0,2,3,Ended,100
5722178,8508,2,1410714000,Trabzonspor,3051,Fenerbahçe,3052,0,0,0,0,3,Ended,100
5722192,8508,2,1410800400,Akhisarspor,24748,Sivasspor,3076,2,2,1,0,3,Ended,100
5722194,8508,2,1410800400,Beşiktaş JK,3050,Çaykur Rizespor,3064,1,1,0,0,3,Ended,100
5722212,8508,3,1411146000,Eskişehirspor,6364,Gençlerbirliği,7802,0,2,0,1,2,Ended,100
5722204,8508,3,1411221600,Kayseri Erciyesspor,3096,Akhisarspor,24748,1,2,1,0,2,Ended,100
5722200,8508,3,1411232400,Balıkesirspor,37687,Galatasaray,3061,2,0,2,0,1,Ended,100
5722196,8508,3,1411232400,Mersin İdman Yurdu,3102,Çaykur Rizespor,3064,2,0,1,0,1,Ended,100
5722210,8508,3,1411299000,Kasımpaşa,6063,Karabükspor,7027,2,1,1,1,1,Ended,100
5722206,8508,3,1411308000,Sivasspor,3076,Konyaspor,3085,0,0,0,0,3,Ended,100
5722198,8508,3,1411318800,Fenerbahçe,3052,Gaziantepspor,3060,1,0,0,0,1,Ended,100
5722202,8508,3,1411401600,Başakşehir FK,3086,Trabzonspor,3051,1,1,0,0,3,Ended,100
5722208,8508,3,1411410600,Bursaspor,3055,Beşiktaş JK,3050,0,1,0,0,2,Ended,100
5722220,8508,4,1411750800,Galatasaray,3061,Sivasspor,3076,2,1,2,0,1,Ended,100
5722224,8508,4,1411828200,Trabzonspor,3051,Kasımpaşa,6063,1,1,1,0,3,Ended,100
5722230,8508,4,1411837200,Beşiktaş JK,3050,Eskişehirspor,6364,1,1,1,0,3,Ended,100
5722218,8508,4,1411900200,Çaykur Rizespor,3064,Bursaspor,3055,0,1,0,1,2,Ended,100
5722228,8508,4,1411909200,Gençlerbirliği,7802,Balıkesirspor,37687,3,1,1,0,1,Ended,100
