match_id,minute,player_in,player_in_id,player_out,player_out_id,is_home
5721846,84,Bruno Mezenga,60472,Theofanis Gekas,12682,False
5721846,75,Murat Gürbüzerol,60258,İlhan Depe,146368,True
5721846,69,Mehmet Akyüz,74144,Kenan Özer,146364,False
5721846,62,Didier Zokora,3525,Arnaud Djoum,46158,False
5721846,60,Muğdat Çelik,74114,Gokhan Unal,5823,True
5721846,60,Khalifa Jabbie,147631,Sercan Yıldırım,43173,True
5721852,88,İrfan Can Kahveci,226986,Mervan Çelik,35631,False
5721852,80,Uğur Çiftçi,142850,Doga Kaya,43578,False
5721852,77,Deniz Naki,40449,Guido Koçer,40038,False
5721852,61,Deniz Kadah,27220,Leonard Kweuke,46118,True
5721852,46,Ümit Korkmaz,15824,Kağan Söylemezgiller,106762,True
5721852,46,Filip Hološko,12232,Liban Abdi,88831,True
5721848,86,Vedat Bora,140838,Uğur İnceman,6216,False
5721848,85,Serdar Özkan,30032,Erkan Zengin,7702,True
5721848,77,Dimitar Rangelov,20744,Mehmet Güven,17795,False
5721848,69,Recep Aydın,100549,Gabriel Torje,19148,False
5721848,69,Ömer Şişmanoğlu,29451,Mirkan Aydın,40377,True
5721848,46,Ibrahim Sissoko,115647,Erman Kılıç,43664,True
5721850,88,Umut Bulut,5275,Burak Yılmaz,18864,False
5721850,83,Josué,77726,Bekir Yılmaz,81620,True
5721850,76,Yasin Öztekin,21876,Wesley Sneijder,1934,False
5721850,72,Samuel Holmén,7740,Bakaye Traoré,51644,True
5721850,68,Olcan Adın,18767,Bruma,97012,False
5721850,24,Fernando Belluschi,22980,Ferhat Kiraz,60352,True
5721836,86,Cenk Şahin,135694,Doka Madureira,52002,True
5721836,80,Sanharib Malki,15972,Tunay Torun,30241,False
5721836,74,Alparslan Erdem,26683,Jérémy Perbet,19462,True
5721836,67,Tabaré Viudez,42465,Alpaslan Öztürk,148857,False
5721836,62,Sedat Ağçay,5744,Murat Akin,3748,True
5721854,81,Pedro Franco,158581,Gökhan Töre,88125,False
5721854,76,Sinan Kaloglu,5406,Ricardo Pedriel,33709,True
5721854,59,Kerim Frei,157014,Olcay Şahan,16078,False
5721854,57,Tita,5292,Murat Ceylan,43590,True
5721854,30,Abdulrahman Khalili,109970,Oktay Delibalta,60637,True
5721854,27,Necip Uysal,43394,Veli Kavlak,5508,False
5721838,90,Cem Can,43397,Murat Yildirim,60641,True
5721838,84,Barış Memiş,43717,Necati Ates,5708,True
5721838,84,Serdar Gürler,96520,Mehmet Ekici,37612,False
5721838,67,Salih Dursun,179189,Yusuf Erdoğan,256663,False
5721838,53,Gökhan Karadeniz,580960,Deniz Yilmaz,26520,False
5721842,85,Muhammed Ildiz,50531,Muhammet Demir,43543,False
5721842,84,Musa Sinan Yilmazer,43560,Adem Koçak,43469,True
5721842,75,Ahmet Aras,128174,Hakan Arslan,60646,True
5721842,65,Oğulcan Çağlayan,387050,Koray Arslan,43585,False
5721842,57,İbrahim Akın,5321,Erdem Şen,147897,False
5721844,87,Selçuk Şahin,12384,Moussa Sow,3215,True
5721844,85,Joseph Akpala,37603,Hakan Özmert,43512,False
5721844,77,Aykut Özer,111808,Boy Waterman,2594,False
5721844,74,Pierre Webó,4618,Michal Kadlec,12540,True
5721844,62,Diego,6256,Emmanuel Emenike,82011,True
5721844,46,Abdou Traoré,21090,Valentín Viola,974449,False
5722180,86,Bekir Yılmaz,81620,Josué,77726,False
5722180,82,Deniz Naki,40449,Mervan Çelik,35631,True
