match_id,minute,added_time,scorer,scorer_id,assist,assist_id,goal_type,is_home,home_score,away_score
15778449,27,,Murat Ocak,15676,Ilyas Kahraman,803403,regular,True,2,0
15778449,19,,Kerim Zengin,43669,Efe Inanc,43672,regular,True,1,0
15778450,82,,Tayfun Turkmen,2512294,Ugur Demirkol,116831,regular,True,1,2
15778450,37,,Ahmet Dursun,5328,Gustave Anicet Bebbe Mbangue,38528,regular,False,0,2
15778450,4,,Yasin Celik,2512579,Gustave Anicet Bebbe Mbangue,38528,regular,False,0,1
15778451,37,,Bobô,18221,Serdar Kurtuluş,18861,regular,True,1,0
15778452,83,,Ersen Martin,5381,Ayman Mohamed Abdelaziz,47563,regular,True,1,0
15778454,90,,Cristian Rodrigo Zurita,43592,Armand Deumi Tchami,1854817,regular,True,2,0
15778454,12,,Ali Bayraktar,43557,Ugur Yildirim,1845009,regular,True,1,0
15778455,34,,Kemal Yildirim,997718,Olgay Coskun,43625,regular,False,1,2
15778455,32,,Serkan Atak,3908,Murat Kalkan,5789,regular,False,1,1
15778455,8,,Mehmet Cakir,43424,Erhan Guven,43470,regular,True,1,0
15778456,90,,Mehmet Topuz,21825,Gokhan Unal,5823,regular,True,3,1
15778456,63,,Koray Colgecen,43681,Mehmet Topuz,21825,regular,True,2,1
15778456,52,,Hakan Balta,6208,Uğur İnceman,6216,regular,False,1,1
15778456,45,,Gokhan Unal,5823,Franco Cangele,42223,regular,True,1,0
15778457,83,,Hakan Şükür,1422248,Arda Turan,5702,regular,True,4,0
15778457,77,,Hakan Şükür,1422248,Arda Turan,5702,regular,True,3,0
15778457,72,,Volkan Yaman,5858,,,regular,True,2,0
15778457,14,,Lincoln,257,,,regular,True,1,0
15778458,90,,Gökdeniz Karadeniz,6176,,,penalty,False,0,2
15778458,47,,Umut Bulut,5275,Ceyhun Eriş,5868,regular,False,0,1
15778459,45,,Antonio de Nigris,43422,Ekrem Dag,1112,regular,False,2,1
15778459,15,,Semih Şentürk,5511,Can Arat,12864,regular,True,2,0
15778459,7,,Kemal Aslan,5510,Semih Şentürk,5511,regular,True,1,0
15778460,60,,Umit Karan,5294,Uğur Uçar,5713,regular,False,0,1
15778462,59,,Murat Hacioglu,43618,Neca,6509,regular,True,1,1
15778462,5,,Gokhan Unal,5823,Franco Cangele,42223,regular,False,0,1
15778461,86,,Musa Kus,43621,Julio Cesar Mendes Moreira,43608,regular,False,3,2
15778461,63,,Gustave Anicet Bebbe Mbangue,38528,Murat Duruer,5273,regular,True,3,1
15778461,36,,Murat Duruer,5273,Gustave Anicet Bebbe Mbangue,38528,regular,True,2,1
15778461,14,,Selahattin Kinali,43554,Allyson,2466389,regular,False,1,1
15778461,5,,Giani Kirita,1855071,,,penalty,True,1,0
