match_id,minute,added_time,scorer,scorer_id,assist,assist_id,goal_type,is_home,home_score,away_score
7477132,21,,Eljero Elia,10668,Edin Višća,109779,regular,True,1,0
7477133,73,,Paulo Henrique,31934,Olcan Adın,18767,regular,True,1,0
7477135,23,,Abdulrahman Khalili,109970,,,regular,True,1,1
7477135,3,,Mustapha Yatabaré,51558,Tănase Cristian,43782,regular,False,0,1
7477136,85,,Samuel Eduok,330035,Bernard Mensah,546220,regular,False,1,3
7477136,43,,Emre Akbaba,343527,Efecan Karaca,60510,regular,True,1,2
7477136,41,,Markus Neumayr,16229,,,penalty,False,0,2
7477136,36,,Mahmoud Trézéguet,295361,Markus Neumayr,16229,regular,False,0,1
7477137,64,,Martin Škrtel,12394,Mathieu Valbuena,16540,regular,False,2,2
7477137,57,,Ezequiel Scarione,21946,,,regular,True,2,1
7477137,8,,André Castro,41652,Adis Jahović,55367,regular,True,1,1
7477137,5,,Alper Potuk,55028,İsmail Köybaşı,43605,regular,False,0,1
7477131,90,2,Burak Yılmaz,18864,Olcay Şahan,16078,regular,True,2,1
7477131,10,,Burak Yılmaz,18864,Emmanuel Más,249271,regular,True,1,1
7477131,3,,Moryke Fofana,269199,,,regular,False,0,1
7480313,90,5,Andreas Maxsø,287941,,,regular,False,3,1
7480313,78,,Khalid Boutaïb,141072,Issiar Dia,17986,regular,True,3,0
7480313,55,,Nacer Barazite,36871,,,penalty,True,2,0
7480313,10,,Khalid Boutaïb,141072,Nacer Barazite,36871,regular,True,1,0
7477130,64,,Cenk Tosun,72127,,,penalty,True,2,0
7477130,45,4,Pepe,5884,Caner Erkin,15680,regular,True,1,0
7477134,87,,Bafetimbi Gomis,3530,Martin Linnes,109569,regular,True,4,1
7477134,37,,Bafetimbi Gomis,3530,Younès Belhanda,72999,regular,True,3,1
7477134,35,,Younès Belhanda,72999,Bafetimbi Gomis,3530,regular,True,2,1
7477134,29,,Levent Gülen,134245,Deniz Türüç,252207,regular,False,1,1
7477134,16,,Tolga Ciğerci,120298,Garry Rodrigues,787429,regular,True,1,0
7479728,78,,Mahmoud Trézéguet,295361,Olivier Veigneau,3079,regular,True,2,2
7479728,34,,Anderson Talisca,329245,Caner Erkin,15680,regular,False,1,2
7479728,23,,Markus Neumayr,16229,Olivier Veigneau,3079,regular,True,1,1
7479728,7,,Ryan Babel,1876,Cenk Tosun,72127,regular,False,0,1
7479726,67,,Gheorghe Grozav,69213,,,regular,True,3,1
7479726,45,1,Alexandru Epureanu,18577,,,ownGoal,True,2,1
7479726,29,,Gabriel Torje,19148,,,regular,True,1,1
7479726,21,,Stefano Napoleoni,46939,,,regular,False,0,1
7479727,90,1,Dzon Delarge,158533,Pablo Batalla,39974,regular,True,3,2
7479727,67,,Vágner Love,13313,Emre Akbaba,343527,regular,False,2,2
7479727,62,,Mbilla Etame,60426,,,regular,False,2,1
7479727,44,,Pablo Batalla,39974,,,penalty,True,2,0
7479727,38,,Emmanuel Badu,104822,,,regular,True,1,0
7479731,58,,Serdar Gürler,96520,Tugay Kaçar,152437,regular,True,1,3
7479731,56,,Tolga Ciğerci,120298,Mariano,40076,regular,False,0,3
7479731,31,,Bafetimbi Gomis,3530,Garry Rodrigues,787429,regular,False,0,2
7479731,14,,Maicon,44691,,,regular,False,0,1
7479724,66,,Leandro Barrios,827180,Galip Güzel,130011,regular,True,2,0
7479724,41,,Arouna Koné,12790,Elderson Echiéjilé,31959,regular,True,1,0
7479729,17,,Silvestre Varela,14323,,,regular,True,1,0
7479723,85,,Mustafa Yumlu,124643,Eray Ataseven,146361,regular,False,2,2
7479723,77,,Maicon,76502,Samuel Eto'o,11688,regular,True,2,1
7479723,18,,Aydin Karabulut,18862,Sakıb Aytaç,86777,regular,True,1,1
7479723,5,,Serginho,40080,Paulo Henrique,31934,regular,False,0,1
7479725,84,,Mathieu Valbuena,16540,,,penalty,True,2,2
7479725,56,,Olcay Şahan,16078,Yusuf Yazıcı,827804,regular,False,1,2
7479725,45,,Alper Potuk,55028,İsmail Köybaşı,43605,regular,True,1,1
7479725,5,,Burak Yılmaz,18864,Juraj Kucka,48563,regular,False,0,1
7479730,53,,Musa Araz,134251,Deni Milošević,190403,regular,True,3,0
7479730,43,,Nejc Skubic,41240,Ferhat Öztorun,17796,regular,True,2,0
7479730,24,,Musa Araz,134251,Deni Milošević,190403,regular,True,1,0
7479736,90,2,Emre Akbaba,343527,,,regular,True,1,1
7479736,29,,Mamadou Fofana,822703,,,ownGoal,False,0,1
7479737,83,,Bafetimbi Gomis,3530,,,penalty,True,3,0
7479737,71,,Tolga Ciğerci,120298,,,regular,True,2,0
7479737,41,,Tolga Ciğerci,120298,Bafetimbi Gomis,3530,regular,True,1,0
7479734,64,,Atiba Hutchinson,7721,,,regular,True,2,1
7479734,23,,Dzon Delarge,158533,Bogdan Stancu,22547,regular,False,1,1
7479734,18,,Duško Tošić,14557,Atiba Hutchinson,7721,regular,True,1,0
7479733,87,,Khalid Boutaïb,141072,,,regular,True,1,1
7479733,20,,Samir Nasri,3544,Samuel Eto'o,11688,regular,False,0,1
7479732,67,,Adis Jahović,55367,,,regular,True,3,2
7479732,45,3,Hugo Rodallega,15668,,,regular,False,2,2
7479732,44,,Nabil Ghilas,101452,,,penalty,True,2,1
7479732,26,,Tayfur Bingöl,255957,Ezequiel Scarione,21946,regular,True,1,1
7479732,9,,Juraj Kucka,48563,Olcay Şahan,16078,regular,False,0,1
7479735,87,,Ryan Mendes,52797,Stephane Badji,156428,regular,True,2,2
7479735,77,,Musa Çağıran,60363,Serdar Gürler,96520,regular,False,1,2
7479735,15,,Souleymane Doukara,170781,Aminu Umar,333087,regular,False,1,1
7479735,14,,Silvestre Varela,14323,Stephane Badji,156428,regular,True,1,0
7479739,88,,Nejc Skubic,41240,Mehdi Bourabia,98003,regular,False,2,1
7479739,82,,Mahmut Tekdemir,43666,Emre Belözoğlu,2054,regular,True,2,0
7479739,58,,Edin Višća,109779,Emmanuel Adebayor,3094,regular,True,1,0
7479741,90,3,Michael Rangel,1103938,,,penalty,False,2,1
7479741,87,,Eray Ataseven,146361,,,regular,True,2,0
7479741,79,,Ömer Bayram,68335,Miguel Lopes,41651,regular,True,1,0
7479738,67,,Ozan Tufan,251907,Mauricio Isla,32891,regular,False,1,2
7479738,37,,Ahmet Oğuz,603902,,,penalty,True,1,1
7479738,20,,Halil Ibrahim Pehlivan,777291,,,ownGoal,False,0,1
7479743,78,,Ryan Babel,1876,Oğuzhan Özyakup,137642,regular,False,0,1
7479751,83,,Nikola Stojiljković,92198,Ryan Mendes,52797,regular,False,0,2
7479751,38,,Umut Bulut,5275,Stephane Badji,156428,regular,False,0,1
7479745,90,3,Kerim Frei,157014,Emre Belözoğlu,2054,regular,False,2,3
7479745,78,,Martin Škrtel,12394,Mathieu Valbuena,16540,regular,True,2,2
7479745,43,,Nabil Dirar,42102,,,regular,True,1,2
7479745,33,,Emmanuel Adebayor,3094,Junior Caiçara,128440,regular,False,0,2
7479745,2,,Joseph Attamah,332963,Emre Belözoğlu,2054,regular,False,0,1
7479748,73,,Petar Filipović,94126,,,ownGoal,False,0,2
7479748,44,,Vágner Love,13313,,,penalty,False,0,1
7479750,45,3,Adis Jahović,55367,,,penalty,False,0,2
7479750,25,,Tayfur Bingöl,255957,André Castro,41652,regular,False,0,1
7479747,90,,Ogenyi Onazi,150200,,,regular,True,3,1
7479747,84,,Hugo Rodallega,15668,Yusuf Yazıcı,827804,regular,True,2,1
7479747,53,,Olcay Şahan,16078,Abdülkadir Ömür,826155,regular,True,1,1
7479747,6,,Ahmet İlhan Özek,124831,Petar Škuletić,66309,regular,False,0,1
7479742,82,,Samuel Eto'o,11688,Charles,33109,regular,True,1,1
7479742,34,,Bafetimbi Gomis,3530,Garry Rodrigues,787429,regular,False,0,1
7479740,74,,Bogdan Stancu,22547,,,regular,True,3,0
7479740,66,,Dzon Delarge,158533,Jires Kembo-Ekoko,16463,regular,True,2,0
7479740,51,,Pablo Batalla,39974,Titi,243435,regular,True,1,0
7479744,89,,Markus Neumayr,16229,,,regular,True,3,2
7479744,72,,Aytaç Kara,128196,,,penalty,False,2,2
7479744,49,,Mahmoud Trézéguet,295361,Samuel Eduok,330035,regular,True,2,1
7479744,10,,Eren Tozlu,100908,Aly Cissokho,42300,regular,False,1,1
7479744,2,,Jhon Murillo,796929,Mahmoud Trézéguet,295361,regular,True,1,0
7479752,77,,Umut Bulut,5275,Ryan Mendes,52797,regular,True,2,0
