player_id,team_id,season_id,appearances,matches_started,minutes_played,goals,assists,expected_goals,expected_assists,yellow_cards,red_cards,rating,total_shots,shots_on_target,accurate_passes,total_passes,accurate_passes_pct,key_passes,tackles,interceptions,successful_dribbles,ground_duels_won_pct,aerial_duels_won_pct,saves,clean_sheets,goals_conceded,big_chances_created,big_chances_missed
754330,3061,13575,6,5,495,0,1,,,1,0,6.8666666666667,0,0,53,103,51.456310679612,4,0,0,0,100,100,20,1,12,2,0
103457,3061,13575,5,4,405,0,0,,,0,0,6.98,0,0,97,172,56.395348837209,1,0,0,0,0,100,19,1,10,0,0
329245,3052,13575,33,31,2690,14,7,,,5,0,7.2484848484848,135,51,859,1069,80.355472404116,37,34,14,43,46.604938271605,41.463414634146,0,7,24,7,10
103912,3086,13575,31,28,2353,5,2,,,6,0,6.8161290322581,35,17,520,709,73.342736248237,25,33,22,26,44.705882352941,31.481481481481,0,3,34,3,3
827418,3086,13575,3,3,270,0,0,,,0,0,7.6666666666667,0,0,55,95,57.894736842105,0,0,0,0,100,100,19,1,2,0,0
30143,3086,13575,34,34,3060,0,0,,,1,0,6.7647058823529,0,0,780,1095,71.232876712329,0,0,1,2,66.666666666667,100,91,10,34,0,0
43394,3050,13575,13,6,631,0,1,,,2,0,6.975,3,0,311,372,83.602150537634,5,30,17,11,68.115942028986,62.962962962963,0,1,6,1,0
284767,3051,13575,2,0,34,0,0,,,0,0,6.5,0,0,5,8,62.5,0,1,0,0,50,0,0,0,1,0,0
251907,3051,13575,9,9,771,3,1,,,0,0,7.1,14,5,403,463,87.041036717063,7,18,7,12,52.808988764045,69.565217391304,0,0,11,1,2
109779,3051,13575,33,32,2839,9,15,,,2,0,7.4606060606061,99,44,889,1156,76.903114186851,72,28,27,31,51.111111111111,23.076923076923,0,8,29,16,6
97967,3051,13575,30,30,2652,2,2,,,8,1,7.2866666666667,29,13,1397,1681,83.105294467579,21,75,71,55,66.666666666667,65.686274509804,0,7,44,3,4
899069,3051,13575,2,0,26,0,0,,,1,0,6.8,0,0,7,7,100,0,3,0,0,71.428571428571,100,0,0,0,0,0
43605,3054,13575,14,11,991,0,3,,,3,1,6.9230769230769,4,2,383,478,80.125523012552,19,29,19,11,53.398058252427,58.064516129032,0,3,13,3,0
857745,3076,13575,1,0,9,0,0,,,0,0,6.5,0,0,1,1,100,0,0,0,0,0,0,0,0,0,0,0
142850,3076,13575,28,28,2498,2,2,,,6,0,6.5785714285714,13,3,566,827,68.440145102781,19,50,44,25,42.439024390244,50,0,5,45,6,0
72127,6063,13575,16,12,1152,8,1,,,2,0,7.0375,51,21,232,298,77.852348993289,12,11,4,7,35.632183908046,46.296296296296,0,1,13,4,8
828953,6063,13575,8,1,252,0,0,,,1,1,6.6,5,2,50,69,72.463768115942,2,2,0,4,38.461538461538,51.851851851852,0,0,2,0,0
226986,6063,13575,25,10,1170,1,1,,,5,0,6.7583333333333,15,4,490,585,83.760683760684,11,25,22,22,51.369863013699,55.882352941176,0,0,12,1,2
190191,6063,13575,5,2,180,0,0,,,0,0,6.6,1,0,42,60,70,2,4,3,6,58.333333333333,50,0,0,6,0,0
124728,6063,13575,7,7,581,0,0,,,1,0,7.0428571428571,2,0,264,323,81.733746130031,4,21,9,12,57.142857142857,38.095238095238,0,3,5,0,0
836686,3072,13575,1,1,90,0,0,,,0,0,5.9,0,0,24,34,70.588235294118,0,2,0,2,30.769230769231,100,0,0,1,0,0
226992,3072,13575,14,8,747,1,0,,,3,0,6.5857142857143,13,2,289,381,75.853018372703,6,35,19,16,44.055944055944,33.333333333333,0,0,16,1,0
