match_id,minute,added_time,scorer,scorer_id,assist,assist_id,goal_type,is_home,home_score,away_score
11450001,8,,Stefano Denswil,97404,Abdülkadir Ömür,826155,regular,True,1,0
11449414,90,3,Mortadha Ben Ouanes,919225,Haris Hajradinović,254979,regular,True,3,2
11449414,78,,Renaldo Cephas,1384968,,,regular,False,2,2
11449414,73,,Efkan Bekiroğlu,800458,,,regular,False,2,1
11449414,69,,Mamadou Fall,822228,Haris Hajradinović,254979,regular,True,2,0
11449414,30,,Mortadha Ben Ouanes,919225,Aytaç Kara,128196,regular,True,1,0
11450000,86,,Sokol Cikalleshi,81138,,,regular,True,1,1
11450000,6,,İbrahim Yilmaz,135689,Jackson,911351,regular,False,0,1
11449412,90,3,Thuram,329255,,,regular,True,1,5
11449412,85,,Fisayo Dele-Bashiru,910121,Giorgi Aburjania,156569,regular,False,0,5
11449412,57,,Fisayo Dele-Bashiru,910121,Görkem Sağlam,795001,regular,False,0,4
11449412,46,,Bertuğ Yıldırım,1382235,Görkem Sağlam,795001,regular,False,0,3
11449412,23,,Görkem Sağlam,795001,,,regular,False,0,2
11449412,3,,Carlos Strandberg,333423,Görkem Sağlam,795001,regular,False,0,1
11449998,78,,Rick Van Drongelen,803023,Soner Aydoğdu,69351,regular,False,1,1
11449998,11,,Clinton N'Jie,291665,Samu Sáiz,99527,regular,True,1,0
11449413,90,1,Yusuf Erdoğan,256663,,,regular,True,2,1
11449413,87,,John Mary,795913,Emirhan Topçu,895009,regular,False,1,1
11449413,27,,Younès Belhanda,72999,Cherif Ndiaye,868268,regular,True,1,0
11449999,45,5,Arda Kızıldağ,904228,Furkan Soyalp,226992,regular,False,2,1
11449999,18,,Edin Džeko,14990,Sebastian Szymański,847983,regular,True,2,0
11449999,3,,Edin Džeko,14990,Dušan Tadić,38560,regular,True,1,0
11449301,90,6,Carlos Eduardo,795295,Oğuz Aydın,999396,regular,True,2,0
11449301,45,4,João Novais,233370,Loide Augusto,1110708,regular,True,1,0
11449997,85,,Gedson Fernandes,862055,Onur Bulut,142494,regular,False,0,1
11451158,87,,Güray Vural,43559,Gerrit Holtmann,253517,regular,True,1,1
11451158,60,,Sokol Cikalleshi,81138,,,penalty,False,0,1
11451160,81,,İbrahim Yilmaz,135689,Valon Ethemi,904945,regular,True,1,1
11451160,77,,Mame Thiam,180981,Carlos Mané,859748,regular,False,0,1
11451159,90,3,Mauro Icardi,233114,Kaan Ayhan,138152,regular,True,2,0
11451159,23,,Mauro Icardi,233114,Kerem Aktürkoğlu,903324,regular,True,1,0
11451156,30,,Muhammed Şengezer,827418,,,ownGoal,False,0,2
11451156,6,,Ryan Mendes,52797,Marcus Rohdén,209082,regular,False,0,1
11451157,90,4,Óscar Romero,146416,,,penalty,False,1,1
11451157,12,,Omar Colley,238408,Amir Hadžiahmetović,795421,regular,True,1,0
11451161,84,,Gerson Rodrigues,842565,Clinton N'Jie,291665,regular,False,1,3
11451161,50,,Furkan Soyalp,226992,Max Gradel,16590,regular,True,1,2
11451161,44,,Caner Osmanpaşa,135941,Emrah Başsan,174141,regular,False,0,2
11451161,12,,Samu Sáiz,99527,Alaaddin Okumuş,844640,regular,False,0,1
11451155,42,,Efkan Bekiroğlu,800458,,,regular,True,1,1
11451155,26,,M'Baye Niang,139228,,,penalty,False,0,1
11451162,90,8,Sebastian Szymański,847983,İrfan Can Kahveci,226986,regular,False,0,2
11451162,62,,Edin Džeko,14990,Cengiz Ünder,758876,regular,False,0,1
11451145,90,5,Robert Murić,283853,Konrad Michalak,851243,regular,True,2,0
11451145,68,,Guilherme Haubert Sityá,224112,Sokol Cikalleshi,81138,regular,True,1,0
11451150,81,,Cláudio Winck,155998,,,regular,True,1,1
11451150,45,7,Óscar Romero,146416,,,penalty,False,0,1
11451147,83,,Enis Destan,1012480,Enis Bardhi,355024,regular,True,2,3
11451147,66,,Benhur Keser,899402,Halil Ibrahim Pehlivan,777291,regular,False,1,3
11451147,58,,Anastasios Bakasetas,114076,,,penalty,True,1,2
11451147,43,,Benhur Keser,899402,Altin Zeqiri,991742,regular,False,0,2
11451147,20,,Attila Mocsi,889382,Emirhan Topçu,895009,regular,False,0,1
11451144,36,,Gerson Rodrigues,842565,,,regular,True,1,1
11451144,10,,Sam Larsson,229800,,,regular,False,0,1
11451148,57,,Efkan Bekiroğlu,800458,Ali Sowe,238394,regular,False,1,1
11451148,44,,Marcus Rohdén,209082,Kevin Lasagna,587962,regular,True,1,0
11451153,38,,Mame Thiam,180981,,,regular,True,2,1
11451153,21,,Marius Mouandilmadji,943593,Moryke Fofana,269199,regular,False,1,1
11451153,16,,Anthony Uzodimma,993108,Mame Thiam,180981,regular,True,1,0
11631145,42,,Mauro Icardi,233114,Kerem Aktürkoğlu,903324,regular,False,0,1
11631146,89,,Milot Rashica,800411,Cenk Tosun,72127,regular,False,4,2
11631146,79,,Vincent Aboubakar,116869,,,regular,False,4,1
11631146,75,,Yusuf Erdoğan,256663,Nani,17740,regular,True,4,0
11631146,59,,Emre Akbaba,343527,Nani,17740,regular,True,3,0
11631146,17,,M'Baye Niang,139228,Semih Güler,325155,regular,True,2,0
11631146,8,,Younès Belhanda,72999,,,regular,True,1,0
11631147,80,,Sebastian Szymański,847983,Michy Batshuayi,147745,regular,True,4,0
11631147,20,,Sebastian Szymański,847983,,,regular,True,3,0
11631147,10,,Léo Duarte,839982,,,ownGoal,True,2,0
11631147,5,,Alexander Djiku,289977,,,regular,True,1,0
11451141,85,,Cláudio Winck,155998,,,regular,True,1,5
11451141,82,,Göktan Gürpüz,997007,Taxiarchis Fountas,204562,regular,False,0,5
11451141,64,,Enis Bardhi,355024,,,regular,False,0,4
11451141,45,4,Filip Benković,357588,Abdülkadir Ömür,826155,regular,False,0,3
11451141,28,,Enis Bardhi,355024,Abdülkadir Ömür,826155,regular,False,0,2
11451141,15,,Enis Destan,1012480,Edin Višća,109779,regular,False,0,1
11451134,45,1,Dal Varešanović,979109,Mithat Pala,1016393,regular,True,1,0
11451137,53,,Sokol Cikalleshi,81138,Guilherme Haubert Sityá,224112,regular,False,0,1
11451142,90,3,Berkay Sülüngöz,839895,Nuno Sequeira,170117,regular,True,1,1
11451142,88,,Loide Augusto,1110708,Nicolas Janvier,802150,regular,False,0,1
11451138,44,,Sander van de Streek,220155,,,regular,True,1,1
11451138,34,,Mame Thiam,180981,Ramazan Civelek,781408,regular,False,0,1
11451139,73,,Mauro Icardi,233114,,,penalty,False,0,3
11451139,64,,Mauro Icardi,233114,Kerem Aktürkoğlu,903324,regular,False,0,2
11451139,5,,Kerem Aktürkoğlu,903324,,,regular,False,0,1
11451136,40,,Milot Rashica,800411,Vincent Aboubakar,116869,regular,True,2,0
11451136,25,,Omar Colley,238408,Amir Hadžiahmetović,795421,regular,True,1,0
11451143,89,,Nani,17740,Yusuf Sarı,896364,regular,False,3,3
11451143,84,,Andreaw Gravillon,827934,,,regular,False,3,2
11451143,75,,Fisayo Dele-Bashiru,910121,Carlos Strandberg,333423,regular,True,3,1
11451143,73,,Carlos Strandberg,333423,,,penalty,True,2,1
11451143,53,,Carlos Strandberg,333423,Joelson Fernandes,1032547,regular,True,1,1
11451143,40,,Cherif Ndiaye,868268,Yusuf Sarı,896364,regular,False,0,1
11451135,60,,Bright Osayi-Samuel,791616,Edin Džeko,14990,regular,False,0,1
11451140,90,3,Youssef Aït Bennasser,802850,Nanú,343965,regular,True,2,1
11451140,70,,Soner Aydoğdu,69351,,,regular,True,1,1
11451140,41,,Emir Kaan Gültekin,903714,Muammer Sarıkaya,816571,regular,False,0,1
11451133,89,,Mame Thiam,180981,Talha Sariarslan,1088715,regular,True,2,0
11451133,6,,Mame Thiam,180981,,,penalty,True,1,0
11451124,90,2,Adolfo Gaich,940692,Jonjo Shelvey,36465,regular,False,1,2
11451124,89,,Gustavo Sauer,904505,,,penalty,False,1,1
11451124,34,,Uğurcan Yazğılı,904303,Guilherme Haubert Sityá,224112,regular,True,1,0
11451128,88,,Emre Akbaba,343527,Jonas Svensson,98199,regular,True,3,0
11451128,41,,M'Baye Niang,139228,Jonas Svensson,98199,regular,True,2,0
11451128,15,,M'Baye Niang,139228,Kévin Rodrigues,234232,regular,True,1,0
11451130,67,,Mauro Icardi,233114,Hakim Ziyech,249437,regular,True,4,2
11451130,60,,Carlo Holse,837012,,,regular,False,3,2
11451130,46,,Landry Dimata,826944,Flavien Tait,312388,regular,False,3,1
11451130,42,,Abdülkerim Bardakcı,178963,Kerem Aktürkoğlu,903324,regular,True,3,0
11451130,29,,Kerem Aktürkoğlu,903324,Dries Mertens,32493,regular,True,2,0
11451130,7,,Kerem Aktürkoğlu,903324,,,regular,True,1,0
11451125,80,,Sebastian Szymański,847983,İrfan Can Kahveci,226986,regular,True,3,2
11451125,64,,Adam Buksa,1138856,Sagiv Jehezkel,1513792,regular,False,2,2
11451125,56,,İrfan Can Kahveci,226986,Edin Džeko,14990,regular,True,2,1
11451125,45,1,Edin Džeko,14990,Serdar Aziz,43528,regular,True,1,1
11451125,31,,Adam Buksa,1138856,Sander van de Streek,220155,regular,False,0,1
11451132,90,,João Figueiredo,841012,Léo Dubois,552680,regular,False,0,2
11451132,52,,Dimitrios Pelkas,139304,Danijel Aleksić,45377,regular,False,0,1
11451129,87,,Mortadha Ben Ouanes,919225,,,regular,False,3,3
11451129,79,,Aytaç Kara,128196,,,regular,False,3,2
11451129,51,,João Novais,233370,Yusuf Özdemir,1084884,regular,True,3,1
11451129,45,2,Mamadou Fall,822228,Aytaç Kara,128196,regular,False,2,1
11451129,24,,João Novais,233370,Yusuf Özdemir,1084884,regular,True,2,0
11451129,18,,Sergio Córdova,881222,,,regular,True,1,0
11451127,61,,Edin Višća,109779,Mahmoud Trézéguet,295361,regular,True,3,0
11451127,41,,Anastasios Bakasetas,114076,,,regular,True,2,0
11451127,29,,Paul Onuachu,295123,Enis Bardhi,355024,regular,True,1,0
11451126,90,6,Renaldo Cephas,1384968,Cem Türkmen,997127,regular,False,1,3
11451126,66,,Tolga Ciğerci,120298,Garry Rodrigues,787429,regular,False,1,2
11451126,31,,Olimpiu Moruțan,833613,Matěj Hanousek,320905,regular,False,1,1
11451126,18,,Samu Sáiz,99527,Yunus Konak,1518589,regular,True,1,0
11451117,90,5,Albian Ajeti,282247,Lazar Marković,98461,regular,True,2,0
11451117,74,,Denis Drăguş,841199,Lazar Marković,98461,regular,True,1,0
11451122,90,1,Valentin Eysseric,139798,,,regular,False,1,1
11451122,45,2,Óscar Romero,146416,,,penalty,True,1,0
11451116,35,,Dal Varešanović,979109,Ibrahim Olawoyin,1008173,regular,True,1,1
11451116,7,,Samu Sáiz,99527,Burak Kapacak,836686,regular,False,0,1
11451114,18,,Sagiv Jehezkel,1513792,Adam Buksa,1138856,regular,True,2,0
11451114,10,,Sagiv Jehezkel,1513792,,,regular,True,1,0
11451121,64,,Léo Dubois,552680,Deniz Türüç,252207,regular,True,1,2
11451121,50,,Mauro Icardi,233114,,,penalty,False,0,2
11451121,43,,Hakim Ziyech,249437,Tetê,980327,regular,False,0,1
11451119,62,,Alex Oxlade-Chamberlain,10577,Salih Uçan,135695,regular,True,2,1
11451119,56,,Vincent Aboubakar,116869,Rachid Ghezzal,123228,regular,True,1,1
