player_id,team_id,season_id,appearances,matches_started,minutes_played,goals,assists,expected_goals,expected_assists,yellow_cards,red_cards,rating,total_shots,shots_on_target,accurate_passes,total_passes,accurate_passes_pct,key_passes,tackles,interceptions,successful_dribbles,ground_duels_won_pct,aerial_duels_won_pct,saves,clean_sheets,goals_conceded,big_chances_created,big_chances_missed
233114,3061,53190,34,31,2856,25,8,21.2263,3.77336743,2,0,7.5117647058824,111,49,373,497,75.050301810865,49,6,3,7,45.238095238095,52.678571428571,0,15,20,10,19
904096,3061,53190,37,28,2550,6,6,4.0847,5.50870289,8,0,7.1459459459459,61,18,700,924,75.757575757576,43,60,14,67,47.863247863248,54.471544715447,0,6,18,10,6
857738,3061,53190,1,0,26,0,0,0.3717,0.0162069,0,0,6.6,1,1,11,12,91.666666666667,0,1,0,1,71.428571428571,0,0,0,0,0,1
754794,3061,53190,35,35,2993,1,2,2.0829,2.96656292,7,0,7.1971428571429,31,4,1887,2108,89.516129032258,29,80,42,9,55.038759689922,40.625,0,5,24,4,2
980418,3061,53190,19,19,1710,1,0,1.1856,1.62220054,4,0,7.1052631578947,11,4,718,859,83.585564610012,18,35,27,17,45.637583892617,60,0,10,11,0,1
566102,3061,53190,23,17,1602,2,0,3.7087,0.58159731,4,0,7.05,17,4,990,1190,83.193277310924,4,39,22,7,59.405940594059,57.777777777778,0,5,13,0,5
178963,3061,53190,27,25,2218,4,0,3.2053,1.03169246,4,0,7.2296296296296,33,8,1248,1466,85.129604365621,10,25,32,11,50,68.503937007874,0,12,15,1,2
981483,3061,53190,34,34,3022,0,0,1.1914,1.89456907,9,0,6.8735294117647,17,3,908,1109,81.875563570784,29,61,48,21,54.954954954955,60.56338028169,0,8,45,0,1
138152,3061,53190,35,21,2111,1,2,1.11,2.96400955,3,0,7.0657142857143,22,6,1016,1206,84.24543946932,29,33,34,6,51.960784313725,61.538461538462,0,6,13,7,2
1464636,3061,53190,1,0,11,0,0,,0.00079278,0,0,6.5,0,0,1,1,100,0,0,0,0,0,0,0,0,0,0,0
754330,3061,53190,34,34,3060,0,0,0,0.11900686,4,0,7.0382352941176,0,0,741,1180,62.796610169492,1,1,1,1,66.666666666667,83.333333333333,92,10,44,0,0
103457,3061,53190,2,1,120,0,0,,0.0012044,1,0,7.05,0,0,39,54,72.222222222222,0,0,0,0,0,0,3,1,0,0,0
867595,3061,53190,4,4,360,0,0,0,0.00054345,0,0,6.475,0,0,52,101,51.485148514851,1,0,0,0,100,0,11,0,10,0,0
903324,3052,53190,37,29,2479,12,6,12.8882,8.17287987,3,1,7.3324324324324,79,29,556,833,66.746698679472,73,28,15,32,44.736842105263,38.775510204082,0,3,21,14,12
243623,3052,53190,25,24,2051,3,4,3.9879,4.9279538,5,1,7.344,50,15,1082,1295,83.552123552124,31,51,23,25,52.093023255814,25,0,9,18,7,5
999396,3052,53190,35,30,2587,13,8,9.3377,8.3247917,3,1,7.28,58,25,858,1111,77.227722772277,64,25,9,54,47.177419354839,22.727272727273,0,5,37,19,5
952600,3052,53190,30,27,2319,0,4,2.2394,2.28441043,5,2,7.1466666666667,26,4,1307,1533,85.25766470972,29,73,44,29,53.815261044177,59.79381443299,0,7,22,2,4
826258,3052,53190,15,8,752,1,0,2.5229,1.69461878,4,0,6.84,21,8,201,248,81.048387096774,16,13,5,30,55.555555555556,0,0,0,9,0,3
758608,3052,53190,12,9,914,2,0,1.5982,0.23062657,1,0,7.1909090909091,6,2,409,499,81.963927855711,1,14,13,1,56.756756756757,68.115942028986,0,3,6,0,0
1048324,3052,53190,27,20,1925,0,0,0.6534,2.18613313,8,0,6.8518518518519,7,2,801,997,80.341023069208,9,42,19,22,56.291390728477,58.620689655172,0,8,16,2,1
836683,3052,53190,26,11,1138,1,4,0.9743,1.77431861,4,0,6.9130434782609,11,2,440,554,79.42238267148,20,23,20,9,46.808510638298,70,0,3,11,5,0
1085938,3052,53190,36,35,3113,1,5,0.7029,2.51432418,8,0,6.9027777777778,14,1,1176,1495,78.66220735786,33,82,43,37,59.917355371901,41.935483870968,0,6,46,5,0
39573,3052,53190,30,30,2543,0,0,0.0174,0.1016405,4,1,6.8866666666667,1,0,464,762,60.892388451444,3,0,0,2,71.428571428571,85.714285714286,70,10,35,0,0
913985,3052,53190,9,7,690,0,0,,0.00256944,1,0,7.0222222222222,0,0,153,218,70.183486238532,0,1,0,0,50,100,28,1,17,0,0
295123,3051,53190,20,18,1438,14,4,8.1103,0.46855648,3,0,7.5210526315789,57,23,201,300,67,13,6,1,11,33.812949640288,60,0,1,14,2,8
284767,3051,53190,23,15,1340,4,1,4.1094,1.14840248,3,0,6.7739130434783,28,10,255,364,70.054945054945,8,6,0,8,47.5,50.833333333333,0,2,20,1,9
924670,3051,53190,13,12,1040,3,0,2.2481,1.70553837,3,0,7.1307692307692,41,15,333,391,85.166240409207,16,12,6,18,44.117647058824,28.571428571429,0,3,9,2,3
109779,3051,53190,36,34,2762,5,9,4.3352,8.92667029,1,0,7.2777777777778,63,16,907,1198,75.709515859766,91,34,29,28,41.450777202073,25,0,0,37,15,0
899069,3051,53190,35,35,3067,2,3,1.2931,2.91820238,5,0,6.9314285714286,25,5,872,1107,78.77145438121,29,66,53,41,57.232704402516,40.740740740741,0,6,50,8,1
1382235,3086,53190,3,3,260,1,0,1.7081,0.11568267,1,0,6.5666666666667,8,4,29,45,64.444444444444,3,2,0,2,30,50,0,1,0,0,4
209374,3086,53190,29,25,2339,14,4,10.6713,2.41447151,1,0,7.2793103448276,67,24,324,506,64.03162055336,26,23,6,49,52.380952380952,47.857142857143,0,3,38,5,7
1019026,3086,53190,31,25,2344,0,2,0.7448,1.45605424,3,0,6.8838709677419,20,2,1361,1552,87.693298969072,18,30,15,7,48.920863309353,51.851851851852,0,3,36,5,0
280447,3086,53190,27,19,1751,3,3,2.8268,2.42233178,3,0,6.937037037037,23,9,538,679,79.234167893962,28,21,11,22,50,51.282051282051,0,1,23,3,2
972410,3086,53190,10,6,568,0,0,0.0691,0.18654688,3,0,6.99,4,1,259,309,83.818770226537,5,19,21,5,54.166666666667,61.538461538462,0,2,4,0,0
896364,3086,53190,24,21,1790,3,7,2.9227,5.45736578,1,0,7.2958333333333,59,24,419,529,79.206049149338,48,22,8,45,57.792207792208,11.111111111111,0,3,27,9,4
876857,3086,53190,31,27,2304,1,1,0.5195,0.96884572,4,0,7.1193548387097,15,4,1224,1429,85.654303708887,15,70,40,15,58.222222222222,64.912280701754,0,5,33,1,0
876782,3086,53190,22,9,980,0,0,0.7305,0.28417698,0,0,6.6409090909091,11,4,360,413,87.167070217918,3,31,13,5,46.491228070175,34.782608695652,0,3,17,0,1
893009,3086,53190,19,9,920,0,0,0.2546,0.54585406,3,0,6.7473684210526,7,0,451,514,87.743190661479,5,25,20,1,49.206349206349,63.636363636364,0,2,10,0,0
1008884,3086,53190,19,12,1027,0,0,0.1637,0.57212267,1,0,6.6842105263158,11,3,374,469,79.744136460554,7,48,14,7,56.730769230769,44.444444444444,0,1,17,0,0
920514,3086,53190,28,28,2481,4,1,1.8958,0.74417955,6,1,7.0607142857143,11,5,1440,1622,88.779284833539,9,26,43,18,56.488549618321,57.575757575758,0,10,29,1,1
142494,3086,53190,28,23,2039,0,3,0.3567,2.57847106,2,0,6.7607142857143,6,2,701,845,82.958579881657,20,27,20,10,41.964285714286,55.813953488372,0,8,28,4,1
839982,3086,53190,30,30,2700,0,1,0.9573,0.78998672,1,0,7.1166666666667,11,4,1634,1834,89.094874591058,16,43,33,18,64.444444444444,60.248447204969,0,9,34,1,2
889430,3086,53190,22,21,1765,0,1,0.4254,0.10309155,9,1,7.1636363636364,6,0,1163,1289,90.22498060512,2,48,44,2,57.983193277311,62.105263157895,0,6,18,1,0
1562294,3086,53190,9,4,497,1,0,0.5414,0.39862752,1,0,6.925,3,1,247,288,85.763888888889,1,8,6,0,58.333333333333,70,0,1,5,1,1
103912,3086,53190,22,15,1206,0,0,0.2595,1.58468557,2,0,6.885,5,0,452,545,82.935779816514,13,28,18,7,60.810810810811,42.105263157895,0,2,10,1,1
827418,3086,53190,14,14,1260,0,0,0,0.05001657,0,0,7.1071428571429,0,0,351,466,75.321888412017,0,0,0,0,100,75,37,5,13,0,0
30143,3086,53190,23,23,2070,0,0,0,0.0265693,1,0,6.9826086956522,0,0,556,766,72.584856396867,1,0,0,0,100,66.666666666667,63,8,28,0,0
72127,6063,53190,34,22,1962,6,4,8.6423,1.15257611,2,0,6.8575757575758,55,14,274,411,66.666666666667,21,14,1,9,47.115384615385,57.983193277311,0,2,33,8,13
1000187,6063,53190,28,6,894,4,2,3.2263,0.83491898,0,1,6.7185185185185,19,11,165,212,77.830188679245,12,13,4,12,50.632911392405,39.53488372093,0,0,20,2,2
226986,6063,53190,31,22,2027,12,7,3.9793,7.71240942,5,0,7.3935483870968,40,21,692,867,79.815455594002,52,33,22,36,50.228310502283,47.727272727273,0,1,20,8,6
142619,6063,53190,34,27,2227,6,3,3.0337,3.7589548,2,0,7.2,52,17,1177,1414,83.239038189533,42,66,19,19,46.581196581197,52.830188679245,0,1,18,7,2
1130115,6063,53190,10,0,77,0,1,0.1098,0.17999322,0,0,6.6857142857143,2,1,39,44,88.636363636364,3,4,1,0,56.25,0,0,0,0,1,0
919225,6063,53190,36,33,2999,7,5,3.2561,4.87973141,8,0,7.0111111111111,36,15,932,1266,73.617693522907,45,41,33,31,51.5,55.652173913043,0,5,61,5,3
254979,6063,53190,38,38,3307,5,14,6.1569,9.68924953,3,0,7.3947368421053,69,21,1061,1444,73.476454293629,104,63,20,26,51.768488745981,39.344262295082,0,5,61,14,2
993902,6063,53190,10,1,189,0,0,0.5152,0.03399318,1,0,6.6,8,0,33,50,66,0,6,2,9,44.736842105263,22.222222222222,0,0,5,0,1
880207,6063,53190,16,15,1123,0,0,0.284,0.15693176,4,0,6.9,6,0,655,718,91.225626740947,2,10,10,2,54.545454545455,80.555555555556,0,5,6,0,1
155998,6063,53190,32,32,2862,3,1,3.3759,2.57502936,7,1,6.815625,31,8,727,1013,71.767028627838,22,72,39,37,48.484848484848,60.43956043956,0,6,54,2,3
190191,6063,53190,12,5,484,0,0,0.923,0.79773027,1,0,6.7272727272727,4,1,119,170,70,11,9,6,10,53.703703703704,25,0,1,9,3,2
124728,6063,53190,24,19,1734,0,0,0.2255,0.96381825,3,0,6.8521739130435,6,1,659,804,81.965174129353,7,51,13,8,53.676470588235,31.25,0,6,20,2,0
1498789,6063,53190,8,6,568,0,0,,0.05685482,3,0,6.5625,0,0,233,273,85.347985347985,2,14,4,3,52.941176470588,43.75,0,0,14,0,0
236746,6063,53190,31,31,2790,0,0,0,0.03806833,3,0,6.9516129032258,0,0,493,859,57.392316647264,2,3,1,1,53.846153846154,60,84,8,52,0,0
840297,6063,53190,7,7,630,0,0,0,0.00436084,2,0,6.8,0,0,109,187,58.288770053476,0,0,1,0,33.333333333333,66.666666666667,24,0,13,0,0
758876,3050,53190,24,14,1046,9,2,3.6232,1.87710787,3,0,7.0478260869565,43,19,272,368,73.913043478261,21,11,5,9,39.74358974359,33.333333333333,0,0,11,4,5
1524303,3050,53190,6,1,146,0,0,0.0286,0.092992,0,0,6.66,1,0,13,22,59.090909090909,2,5,1,0,29.411764705882,50,0,0,2,2,0
