match_id,minute,added_time,scorer,scorer_id,assist,assist_id,goal_type,is_home,home_score,away_score
15779449,81,,Saša Ilić,11197,Hakan Şükür,1422248,regular,False,1,1
15779449,10,,Adam Petrous,1045,Gokcek Vederson,30133,regular,True,1,0
15779450,27,,Ragip Basdag,18068,,,regular,True,1,0
15779451,85,,Alex,12863,Ümit Özat,25486,regular,True,6,0
15779451,80,,Murat Hacioglu,43618,Alex,12863,regular,True,5,0
15779451,75,,Tümer Metin,5322,Tuncay Şanlı,5495,regular,True,4,0
15779451,71,,Alex,12863,Tümer Metin,5322,regular,True,3,0
15779451,27,,Alex,12863,Serkan Balci,5512,regular,True,2,0
15779451,14,,Tuncay Şanlı,5495,Semih Şentürk,5511,regular,True,1,0
15779456,54,,Yusuf Simsek,31680,Adriano Padilha Nascimento,43674,regular,False,1,1
15779456,33,,Bekir İrtegün,21823,Ozgur Yildirim,2512555,regular,True,1,0
15779455,85,,Marcel Kimemba M'Bayo,14526,Musa Aydin,6155,regular,False,1,1
15779455,1,,Alexandar Yordanov Aleksandrov,11258,,,regular,True,1,0
15779452,28,,Michal Meduna,1854642,Uğur İnceman,6216,regular,True,1,0
15779453,89,,Mehmet Cakir,43424,Mickael Joseph Nicoise,13768,regular,False,1,2
15779453,39,,Hakki Hocaoglu,2512821,,,ownGoal,False,1,1
15779453,22,,Musa Kus,43621,,,regular,True,1,0
15779459,80,,Ali Bayraktar,43557,,,regular,False,2,1
15779459,61,,Bobô,18221,Ibrahim Uzulmez,5312,regular,True,2,0
15779459,41,,Bobô,18221,,,regular,True,1,0
15779460,39,,Alex,12863,Tümer Metin,5322,regular,False,0,2
15779460,35,,Tuncay Şanlı,5495,Tümer Metin,5322,regular,False,0,1
15779461,32,,Umut Bulut,5275,Murat Ocak,15676,regular,True,1,1
15779461,10,,Michal Meduna,1854642,,,penalty,False,0,1
15779465,25,,Ahmed Belal,2512827,,,regular,False,0,1
15779464,67,,Cenk Isler,60253,,,regular,True,2,1
15779464,37,,Jere Kahkonen,812250,Sinan Kaloglu,5406,regular,False,1,1
15779464,32,,Ilhan Ozbay,5756,Zdravko Lazarov,5761,regular,True,1,0
15779466,51,,Sedat Bayrak,31731,Ayhan Evren,2512829,regular,True,1,1
15779466,39,,Devran Ayhan,2512562,Mehmet Hilmi Yilmaz,6184,regular,False,0,1
15779463,87,,Cem Baki,2512825,Murat Uluç,60475,regular,True,1,1
15779463,20,,Musa Kus,43621,Pini Felix Balili,5817,regular,False,0,1
15779467,69,,Cihan Haspolatli,5693,Sabri Sarioğlu,5715,regular,True,4,0
15779467,65,,Saša Ilić,11197,Sabri Sarioğlu,5715,regular,True,3,0
15779467,53,,Saša Ilić,11197,Hakan Şükür,1422248,regular,True,2,0
15779467,44,,Arda Turan,5702,Orhan Ak,29179,regular,True,1,0
15779468,78,,Saša Ilić,11197,,,penalty,False,2,2
15779468,70,,Necati Ates,5708,Saša Ilić,11197,regular,False,2,1
15779468,51,,Hakan Balta,6208,Michal Meduna,1854642,regular,True,2,0
15779468,9,,Selçuk İnan,31253,,,regular,True,1,0
15779469,80,,Emre Toraman,43581,,,penalty,False,2,2
15779469,78,,Adam Petrous,1045,,,penalty,True,2,1
15779469,45,,Devran Ayhan,2512562,Bilal Kisa,5914,regular,True,1,1
15779469,44,,Timucin Bayazit,2512804,Zdravko Lazarov,5761,regular,False,0,1
15779470,77,,Cem Baki,2512825,Altan Aksoy,788952,regular,False,2,1
15779470,63,,Tümer Metin,5322,Alex,12863,regular,True,2,0
15779470,44,,Alex,12863,Tuncay Şanlı,5495,regular,True,1,0
15779471,75,,Engin Oztonga,60251,Faruk Bayar,43709,regular,True,2,1
15779471,65,,Gökdeniz Karadeniz,6176,Ibrahima Yattara,6181,regular,False,1,1
15779471,24,,Mehmet Cogum,2510568,,,regular,True,1,0
15779474,88,,Gokhan Unal,5823,,,regular,True,2,1
