match_id,season_id,round,start_timestamp,home_team,home_team_id,away_team,away_team_id,home_score,away_score,home_ht,away_ht,winner_code,status,status_code
15779449,91378,1,1154714400,Sincan Belediyesi Ankaraspor,3057,Galatasaray,3061,1,1,1,0,3,Ended,100
15779450,91378,1,1154793600,Kayserispor,3072,Trabzonspor,3051,1,0,1,0,1,Ended,100
15779451,91378,1,1154802600,Fenerbahçe,3052,Kayseri Erciyesspor,3096,6,0,2,0,1,Ended,100
15779458,91378,1,1154883600,Antalyaspor,3056,Çaykur Rizespor,3064,0,0,0,0,3,Ended,100
15779457,91378,1,1154883600,Bursaspor,3055,MKE Ankaragücü,3103,0,0,0,0,3,Ended,100
15779456,91378,1,1154883600,Gaziantepspor,3060,Denizlispor,3058,1,1,1,0,3,Ended,100
15779455,91378,1,1154883600,Konyaspor,3085,Sakaryaspor,3080,1,1,1,0,3,Ended,100
15779452,91378,1,1154883600,Manisaspor,3100,Beşiktaş JK,3050,1,0,1,0,1,Ended,100
15779453,91378,1,1154883600,Sivasspor,3076,Gençlerbirliği,7802,1,2,1,1,2,Ended,100
15779459,91378,2,1155315600,Beşiktaş JK,3050,Gaziantepspor,3060,2,1,1,0,1,Ended,100
15779460,91378,2,1155402000,Gençlerbirliği,7802,Fenerbahçe,3052,0,2,0,2,2,Ended,100
15779461,91378,2,1155484800,Trabzonspor,3051,Manisaspor,3100,1,1,1,1,3,Ended,100
15779465,91378,2,1155488400,Denizlispor,3058,Konyaspor,3085,0,1,0,1,2,Ended,100
15779464,91378,2,1155488400,Kayseri Erciyesspor,3096,Bursaspor,3055,2,1,1,1,1,Ended,100
15779466,91378,2,1155488400,MKE Ankaragücü,3103,Sincan Belediyesi Ankaraspor,3057,1,1,0,1,3,Ended,100
15779462,91378,2,1155488400,Sakaryaspor,3080,Antalyaspor,3056,0,0,0,0,3,Ended,100
15779463,91378,2,1155488400,Çaykur Rizespor,3064,Sivasspor,3076,1,1,0,1,3,Ended,100
15779467,91378,2,1155493800,Galatasaray,3061,Kayserispor,3072,4,0,1,0,1,Ended,100
15779468,91378,3,1156006800,Manisaspor,3100,Galatasaray,3061,2,2,1,0,3,Ended,100
15779469,91378,3,1156006800,Sincan Belediyesi Ankaraspor,3057,Kayseri Erciyesspor,3096,2,2,1,1,3,Ended,100
15779470,91378,3,1156012200,Fenerbahçe,3052,Çaykur Rizespor,3064,2,1,1,0,1,Ended,100
15779475,91378,3,1156093200,Bursaspor,3055,Gençlerbirliği,7802,0,0,0,0,3,Ended,100
15779471,91378,3,1156093200,Gaziantepspor,3060,Trabzonspor,3051,2,1,1,0,1,Ended,100
15779474,91378,3,1156093200,Kayserispor,3072,MKE Ankaragücü,3103,2,1,0,1,1,Ended,100
15779473,91378,3,1156093200,Konyaspor,3085,Antalyaspor,3056,0,0,0,0,3,Ended,100
15779472,91378,3,1156093200,Sivasspor,3076,Sakaryaspor,3080,0,2,0,1,2,Ended,100
15779476,91378,3,1156099500,Denizlispor,3058,Beşiktaş JK,3050,0,2,0,1,2,Ended,100
15779477,91378,4,1156528800,Beşiktaş JK,3050,Konyaspor,3085,3,1,1,1,1,Ended,100
15779478,91378,4,1156615200,Galatasaray,3061,Gaziantepspor,3060,2,2,1,1,3,Ended,100
15779479,91378,4,1156615200,Gençlerbirliği,7802,Sincan Belediyesi Ankaraspor,3057,2,1,1,1,1,Ended,100
15779480,91378,4,1156698000,Trabzonspor,3051,Denizlispor,3058,1,0,1,0,1,Ended,100
15779483,91378,4,1156701600,Kayseri Erciyesspor,3096,Kayserispor,3072,0,4,0,1,2,Ended,100
15779481,91378,4,1156701600,MKE Ankaragücü,3103,Manisaspor,3100,0,1,0,0,2,Ended,100
15779482,91378,4,1156701600,Çaykur Rizespor,3064,Bursaspor,3055,1,2,0,0,2,Ended,100
15779484,91378,4,1156703400,Antalyaspor,3056,Sivasspor,3076,1,2,1,1,2,Ended,100
15779485,91378,4,1156704300,Sakaryaspor,3080,Fenerbahçe,3052,2,1,0,0,1,Ended,100
15779486,91378,5,1157817600,Fenerbahçe,3052,Antalyaspor,3056,4,2,0,0,1,Ended,100
15779487,91378,5,1157821200,Kayserispor,3072,Gençlerbirliği,7802,0,0,0,0,3,Ended,100
15779488,91378,5,1157827500,Denizlispor,3058,Galatasaray,3061,1,1,1,1,3,Ended,100
15779489,91378,5,1157904000,Bursaspor,3055,Sakaryaspor,3080,3,1,0,1,1,Ended,100
15779491,91378,5,1157907600,Gaziantepspor,3060,MKE Ankaragücü,3103,2,2,0,0,3,Ended,100
15779492,91378,5,1157907600,Konyaspor,3085,Sivasspor,3076,2,0,1,0,1,Ended,100
15779493,91378,5,1157907600,Manisaspor,3100,Kayseri Erciyesspor,3096,5,1,1,1,1,Ended,100
15779490,91378,5,1157907600,Sincan Belediyesi Ankaraspor,3057,Çaykur Rizespor,3064,2,1,1,0,1,Ended,100
15779494,91378,5,1157913900,Beşiktaş JK,3050,Trabzonspor,3051,2,3,1,1,2,Ended,100
15779495,91378,6,1158339600,Gençlerbirliği,7802,Manisaspor,3100,0,5,0,1,2,Ended,100
15779497,91378,6,1158426000,Antalyaspor,3056,Bursaspor,3055,3,2,0,2,1,Ended,100
15779496,91378,6,1158426000,MKE Ankaragücü,3103,Denizlispor,3058,0,0,0,0,3,Ended,100
15779498,91378,6,1158426000,Sakaryaspor,3080,Sincan Belediyesi Ankaraspor,3057,0,0,0,0,3,Ended,100
15779499,91378,6,1158508800,Sivasspor,3076,Fenerbahçe,3052,1,1,1,1,3,Ended,100
15779500,91378,6,1158512400,Kayseri Erciyesspor,3096,Gaziantepspor,3060,1,1,0,1,3,Ended,100
15779502,91378,6,1158512400,Trabzonspor,3051,Konyaspor,3085,1,1,0,1,3,Ended,100
15779501,91378,6,1158512400,Çaykur Rizespor,3064,Kayserispor,3072,2,1,1,0,1,Ended,100
15779503,91378,6,1158518700,Galatasaray,3061,Beşiktaş JK,3050,1,0,0,0,1,Ended,100
15779504,91378,7,1158944400,Konyaspor,3085,Fenerbahçe,3052,0,1,0,1,2,Ended,100
15779505,91378,7,1159030980,Trabzonspor,3051,Galatasaray,3061,3,1,2,1,1,Ended,100
15779507,91378,7,1159102800,Bursaspor,3055,Sivasspor,3076,1,3,0,1,2,Ended,100
15779508,91378,7,1159102800,Denizlispor,3058,Kayseri Erciyesspor,3096,2,1,0,0,1,Ended,100
15779509,91378,7,1159102800,Gaziantepspor,3060,Gençlerbirliği,7802,2,0,0,0,1,Ended,100
15779510,91378,7,1159102800,Kayserispor,3072,Sakaryaspor,3080,2,0,1,0,1,Ended,100
15779511,91378,7,1159102800,Manisaspor,3100,Çaykur Rizespor,3064,2,0,1,0,1,Ended,100
15779506,91378,7,1159102800,Sincan Belediyesi Ankaraspor,3057,Antalyaspor,3056,1,1,0,1,3,Ended,100
15779512,91378,7,1159119000,Beşiktaş JK,3050,MKE Ankaragücü,3103,2,1,2,0,1,Ended,100
15779513,91378,8,1159621200,Gençlerbirliği,7802,Denizlispor,3058,3,1,2,0,1,Ended,100
15779515,91378,8,1159621200,Sivasspor,3076,Sincan Belediyesi Ankaraspor,3057,0,2,0,1,2,Ended,100
15779514,91378,8,1159621200,Çaykur Rizespor,3064,Gaziantepspor,3060,2,0,2,0,1,Ended,100
15779516,91378,8,1159637400,Galatasaray,3061,Konyaspor,3085,3,3,1,1,3,Ended,100
15779517,91378,8,1159707600,Antalyaspor,3056,Kayserispor,3072,1,0,0,0,1,Ended,100
15779518,91378,8,1159707600,Kayseri Erciyesspor,3096,Beşiktaş JK,3050,1,1,0,1,3,Ended,100
15779519,91378,8,1159707600,Sakaryaspor,3080,Manisaspor,3100,0,1,0,1,2,Ended,100
15779520,91378,8,1159723800,Fenerbahçe,3052,Bursaspor,3055,0,1,0,1,2,Ended,100
15779521,91378,8,1159810200,MKE Ankaragücü,3103,Trabzonspor,3051,2,2,2,1,3,Ended,100
15779522,91378,9,1160825400,Trabzonspor,3051,Kayseri Erciyesspor,3096,3,1,0,1,1,Ended,100
15779523,91378,9,1160827200,Gaziantepspor,3060,Sakaryaspor,3080,1,0,1,0,1,Ended,100
15779524,91378,9,1160827200,Konyaspor,3085,Bursaspor,3055,1,0,0,0,1,Ended,100
15779525,91378,9,1160847000,Galatasaray,3061,MKE Ankaragücü,3103,1,1,1,1,3,Ended,100
15779526,91378,9,1160911800,Sincan Belediyesi Ankaraspor,3057,Fenerbahçe,3052,2,2,0,2,3,Ended,100
15779527,91378,9,1160913600,Denizlispor,3058,Çaykur Rizespor,3064,2,0,0,0,1,Ended,100
15779528,91378,9,1160913600,Kayserispor,3072,Sivasspor,3076,1,1,0,1,3,Ended,100
15779529,91378,9,1160913600,Manisaspor,3100,Antalyaspor,3056,3,2,2,1,1,Ended,100
15779530,91378,9,1160931600,Beşiktaş JK,3050,Gençlerbirliği,7802,1,0,0,0,1,Ended,100
