match_id,minute,added_time,player,player_id,card_type,is_home
15779449,89,,Ediz Bahtiyaroglu,43408,yellow,True
15779449,25,,Özer Hurmacı,43425,yellow,True
15779450,89,,Ragip Basdag,18068,yellow,True
15779450,64,,Milan Stepanov,18470,yellow,False
15779450,51,,Musa Buyuk,5296,yellow,False
15779451,87,,Emre Toraman,43581,yellow,False
15779451,80,,Rüstü Reçber,1422240,yellow,True
15779451,30,,Stephen Appiah,2080,red,True
15779458,82,,Altan Aksoy,788952,yellow,False
15779458,41,,Gustavo Victoria,5353,yellow,False
15779458,28,,Jarosław Bieniuk,60302,yellow,True
15779457,89,,Srebrenko Posavec,42150,yellow,False
15779457,89,,Volkan Kursat Bekiroglu,6192,yellow,True
15779457,87,,Onur Acar,852128,yellow,False
15779457,59,,Sedat Bayrak,31731,yellow,False
15779457,47,,Ayhan Evren,2512829,yellow,False
15779457,27,,Can Cumhur Bozaci,5397,yellow,True
15779456,79,,Engin Oztonga,60251,yellow,True
15779456,78,,Mustafa Keceli,5375,yellowRed,False
15779456,22,,Cristian Rodrigo Zurita,43592,yellow,True
15779456,20,,Erman Guracar,5736,yellow,False
15779455,90,,Suat Usta,5864,yellow,False
15779455,89,,Abd El-Zaher El-Saqqa,14543,yellow,True
15779455,88,,Erman Ergin,60450,yellow,True
15779455,87,,Franco Cangele,42223,yellow,False
15779455,86,,Marcel Kimemba M'Bayo,14526,yellow,False
15779455,67,,Serdal Kurt,2512843,yellow,False
15779455,65,,Alexandar Yordanov Aleksandrov,11258,yellow,True
15779455,36,,Savas Bahadir,5278,yellow,False
15779452,83,,Michal Meduna,1854642,yellow,True
15779452,65,,Sener Askaroglu,5335,yellow,True
15779452,57,,Baki Mercimek,5776,yellow,False
15779453,89,,Hakki Hocaoglu,2512821,red,True
15779453,89,,Hakan Aslantaş,5778,yellow,False
15779453,89,,Yasir Elmaci,43650,yellow,True
15779453,89,,Tolga Dogantez,6150,yellow,True
15779453,82,,Gokhan Bozkaya,849851,yellow,True
15779453,81,,Engin Baytar,43642,yellowRed,False
15779453,66,,Lars Fredrik Risp,7040,yellow,False
15779453,50,,Ayman Mohamed Abdelaziz,47563,yellow,False
15779453,48,,Fabricio,2512841,yellow,True
15779453,44,,Fransergio,2512305,yellow,True
15779453,19,,Haminu Dramani,81566,yellow,False
15779453,17,,Pini Felix Balili,5817,yellow,True
15779459,90,,Mert Nobre,5498,red,True
15779459,89,,Bekir İrtegün,21823,yellow,False
15779459,44,,Giani Kirita,1855071,yellow,False
15779459,30,,Faruk Bayar,43709,yellow,False
15779461,90,,Nizamettin Çalışkan,5983,yellow,False
15779461,84,,Michal Meduna,1854642,yellow,False
15779461,81,,Mirosław Szymkowiak,11133,yellow,True
15779461,75,,Cagdas Atan,5307,yellow,True
15779461,75,,Milan Stepanov,18470,yellow,True
15779461,64,,Sezer Ozturk,9528,yellow,False
15779461,60,,Lukas Zelenka,12543,yellow,False
15779461,52,,Selçuk İnan,31253,yellow,False
15779461,48,,Uğur İnceman,6216,yellow,False
15779465,89,,Sedat Ağçay,5744,yellow,False
15779465,84,,Yusuf Simsek,31680,yellow,True
15779465,82,,Serhat Gulpinar,5368,yellowRed,True
15779465,69,,Ahmet Cagiran,5336,yellow,True
15779465,59,,João Batista,1854455,yellow,False
15779465,58,,Erman Guracar,5736,yellow,True
15779465,24,,Ibrahim Ege,6180,yellow,True
15779465,7,,Ibrahim Celik,5365,yellow,True
15779464,86,,Velice Sumulikoski,13298,yellow,False
15779464,78,,Volkan Kursat Bekiroglu,6192,yellow,False
15779464,61,,Egemen Korkmaz,43711,yellow,False
15779464,32,,Ilhan Ozbay,5756,yellow,True
15779464,16,,Ozgur Bayer,2512302,yellow,True
15779466,89,,Orkun Usak,5249,yellow,True
15779466,89,,Sedat Bayrak,31731,yellow,True
15779466,66,,Bilal Kisa,5914,yellow,False
15779466,25,,Emre Gungor,5255,yellow,True
15779466,18,,Ayhan Evren,2512829,yellow,True
15779462,90,,Ugur Kavuk,43522,yellow,False
15779462,85,,Alejandro Ruben Capurro,105937,yellow,True
15779462,65,,Murat Erdogan,5907,yellow,True
15779462,42,,Franco Cangele,42223,yellow,True
15779462,39,,Levent Kartop,5869,yellow,False
15779462,25,,Mustafa Gursel,2512805,yellow,False
15779463,89,,Musa Kus,43621,yellow,False
15779463,89,,Murat Uluç,60475,yellow,True
15779463,89,,Altan Aksoy,788952,yellow,True
15779463,88,,Cem Karaca,2512848,yellow,False
15779467,72,,Tayfun Cora,18218,yellow,False
15779468,87,,Metin Akan,43399,yellow,True
15779468,81,,Umit Bozkurt,2510640,yellow,True
15779468,76,,Selçuk İnan,31253,yellow,True
15779468,51,,Sabri Sarioğlu,5715,yellow,False
15779468,9,,Stjepan Tomas,2320823,yellow,False
15779469,85,,Emre Toraman,43581,yellow,False
15779469,80,,Adem Koçak,43469,yellow,True
15779469,77,,Serge Die,41053,yellow,False
15779469,76,,Ilhan Ozbay,5756,yellow,False
15779469,60,,Kursat Duymus,2512557,yellow,True
15779469,55,,Zdravko Lazarov,5761,yellow,False
15779469,45,,Timucin Bayazit,2512804,yellow,False
15779469,34,,Hürriyet Güçer,5285,yellow,True
15779469,29,,Ozgur Bayer,2512302,yellow,False
15779470,67,,Yasin Cakmak,5337,yellow,False
15779470,62,,Ferdi Elmas,2574,yellow,False
15779475,89,,Gokhan Tokgoz,5773,yellow,False
15779475,88,,Mehmet Nas,5783,yellow,False
15779475,44,,Ismail Gulduren,43688,yellow,True
15779475,35,,Can Cumhur Bozaci,5397,yellow,True
15779475,33,,Velice Sumulikoski,13298,yellow,True
15779471,89,,Fatih Akyel,12397,yellow,False
15779471,82,,Ferhat Cokmus,4507,yellow,False
15779471,78,,Engin Oztonga,60251,yellow,True
15779471,76,,Kaba Diawara,8940,yellow,True
15779471,75,,Hasan Ucuncu,2512307,yellow,False
15779471,51,,Ali Bayraktar,43557,yellow,True
15779471,48,,Giani Kirita,1855071,yellow,True
15779474,69,,Tita,5292,yellow,False
15779474,44,,Emre Gungor,5255,yellowRed,False
15779474,39,,Bulent Bolukbasi,5803,yellow,True
15779474,26,,Ceyhun Eriş,5868,yellow,False
15779474,26,,Ragip Basdag,18068,yellow,True
15779474,20,,Sedat Bayrak,31731,yellow,False
15779474,20,,Gokhan Unal,5823,yellow,True
15779473,53,,Volkan Yaman,5858,yellow,False
15779473,52,,Mustafa Er,2510653,yellow,True
15779473,23,,Erhan Albayrak,5865,yellow,True
15779473,14,,Ugur Kavuk,43522,yellow,False
15779472,79,,Hayrettin Yerlikaya,31679,yellow,True
15779472,76,,Marcel Kimemba M'Bayo,14526,yellowRed,False
15779472,74,,Pini Felix Balili,5817,yellow,True
15779472,63,,Marcel Kimemba M'Bayo,14526,yellow,False
15779472,56,,Suat Usta,5864,red,False
15779472,53,,Hakan Özmert,43512,yellow,False
15779472,43,,Savas Bahadir,5278,yellow,False
15779472,38,,Gokhan Bozkaya,849851,yellow,True
15779476,89,,Fahri Tatan,903462,yellow,False
15779476,77,,Yusuf Simsek,31680,yellow,True
15779476,41,,Burak Yılmaz,18864,yellow,False
15779477,78,,Tayfun Turkmen,2512294,yellowRed,False
15779477,58,,Tayfun Turkmen,2512294,yellow,False
15779477,58,,Alexandar Yordanov Aleksandrov,11258,yellow,False
15779477,44,,Omer Gundostu,5862,red,False
15779477,30,,Ugur Yanikdemir,43698,yellow,False
15779477,25,,Erman Ergin,60450,yellow,False
15779477,19,,Ibrahim Toraman,5314,red,True
15779478,-1,,Hakan Şükür,1422248,yellow,True
15779478,88,,Ozgur Yildirim,2512555,yellow,False
15779478,76,,Okan Buruk,5317,yellow,True
15779478,70,,Kaba Diawara,8940,yellow,False
15779479,81,,Kursat Duymus,2512557,yellow,False
15779479,71,,Mehmet Cakir,43424,yellow,True
15779479,69,,Muhammet Hanifi Yoldas,2510560,yellow,False
15779479,35,,Mehmet Hilmi Yilmaz,6184,yellow,False
15779480,67,,Mustafa Keceli,5375,yellow,False
15779480,28,,Gökdeniz Karadeniz,6176,yellow,True
15779480,6,,Serhat Gulpinar,5368,yellow,False
15779483,80,,Tayfun Cora,18218,yellow,False
15779483,15,,Zdravko Lazarov,5761,yellow,True
15779481,89,,Serkan Dökme,2512868,yellow,False
15779481,86,,Ali Olmez,2512830,yellow,True
15779481,53,,Abdurrahman Dereli,43699,yellow,True
15779481,36,,André Silva,2471473,yellow,True
15779482,69,,Volkan Kursat Bekiroglu,6192,yellow,False
15779482,50,,Serhat Akyuz,2510565,yellow,True
15779482,22,,Beshir El-Tabei,992653,yellow,True
15779484,74,,Pavol Straka,2512296,yellow,True
15779485,87,,Can Arat,12864,yellow,False
15779485,81,,Ergün Teber,5800,yellow,True
15779485,80,,Gokhan Calisal,60287,yellow,True
15779485,70,,Savas Bahadir,5278,yellow,True
15779485,52,,Alejandro Ruben Capurro,105937,yellow,True
15779485,19,,Tümer Metin,5322,yellow,False
15779486,60,,Ümit Özat,25486,yellow,True
15779486,55,,Oscar Córdoba,1421299,yellow,False
15779486,50,,Maynor Suazo,2512811,yellow,False
15779486,47,,Diego Lugano,13447,yellow,True
15779487,89,,Gokhan Unal,5823,yellow,True
15779487,54,,Lamine Traore,6023,yellow,False
15779487,54,,Bulent Bolukbasi,5803,yellow,True
15779487,46,,Mehmet Nas,5783,yellow,False
15779487,42,,Kerem Seras,43653,yellow,False
15779487,30,,Haminu Dramani,81566,yellow,False
15779488,90,,Fatih Yigen,43565,yellow,True
15779488,83,,Ibrahim Ege,6180,yellow,True
15779488,79,,Mehmet Topal,17793,yellow,False
15779488,44,,Bulent Ertugrul,5367,yellow,True
15779488,23,,Yusuf Simsek,31680,yellow,True
15779489,89,,Savas Bahadir,5278,yellow,False
15779489,72,,Danut Cornel Frasineanu,69317,yellow,True
15779489,63,,Hakan Özmert,43512,yellowRed,False
15779489,44,,Daniel Pancu,5323,yellow,True
15779489,32,,Hakan Özmert,43512,yellow,False
15779489,25,,Ismail Gulduren,43688,yellow,True
15779489,19,,Luis Martinez,15630,yellow,False
15779489,17,,Clayton,2313415,yellow,False
15779491,89,,Mehmet Cogum,2510568,yellow,True
15779491,85,,Victor Okechukwu Agali,3284,yellow,False
15779491,75,,Burak Karaduman,5267,yellow,False
15779491,74,,André Silva,2471473,yellow,False
15779491,58,,Giani Kirita,1855071,yellow,True
15779491,12,,Antonio de Nigris,43422,yellow,True
15779491,11,,Bekir İrtegün,21823,red,True
15779492,85,,Musa Kus,43621,yellow,False
15779492,83,,Eder Ceccon,2471484,yellow,True
15779492,80,,Michael Petkovic,6185,red,False
15779492,77,,Hakki Hocaoglu,2512821,yellowRed,False
15779492,69,,Sedat Ağçay,5744,yellowRed,True
15779492,58,,Anderson Ricardo Dos Santos,43574,yellowRed,False
15779492,58,,Anderson Ricardo Dos Santos,43574,yellow,False
15779492,56,,Yasir Elmaci,43650,yellow,False
15779492,41,,Hakki Hocaoglu,2512821,yellow,False
15779492,36,,Ilhan Ummak,2512563,yellow,False
15779492,32,,Sedat Ağçay,5744,yellow,True
15779492,22,,Ahmed Belal,2512827,yellow,True
15779493,53,,Stephane Borbiconi,3111,yellow,True
15779490,55,,Murat Akyuz,86162,yellow,True
15779490,49,,Adam Petrous,1045,yellow,True
15779490,34,,Kursat Duymus,2512557,yellow,True
15779490,27,,Eyyup Hasan Ugur,5863,yellow,False
15779494,89,,Musa Buyuk,5296,yellow,False
15779494,85,,Jefferson,43685,yellow,False
15779494,84,,Milan Stepanov,18470,yellow,False
15779494,82,,Marcelinho Paraíba,376,yellow,False
15779494,72,,Burak Yılmaz,18864,yellow,True
15779494,53,,Ersen Martin,5381,yellow,False
15779494,13,,Ali Gunes,5313,yellow,True
15779495,81,,Ayman Mohamed Abdelaziz,47563,yellowRed,True
15779495,81,,Gokhan Tokgoz,5773,yellow,True
15779495,79,,Rafael Marques,60254,yellow,False
15779495,73,,Okan Ozturk,2512564,yellow,True
15779495,70,,Ayhan Tuna Uzumcu,42891,yellowRed,True
15779495,66,,Nizamettin Çalışkan,5983,yellow,False
15779495,37,,Engin Baytar,43642,yellow,True
15779497,85,,Ali Cansun Begecarslan,66147,yellow,True
15779497,84,,İbrahim Dağaşan,43701,yellow,False
15779497,62,,Jarosław Bieniuk,60302,yellow,True
15779497,56,,Can Cumhur Bozaci,5397,yellowRed,False
15779496,88,,Ibrahim Ege,6180,yellow,False
15779496,71,,Alessandro Cambalhota,2471956,yellow,False
15779496,53,,Ceyhun Eriş,5868,yellow,True
15779498,87,,Mehmet Hilmi Yilmaz,6184,yellow,False
15779498,77,,Murat Erdogan,5907,yellow,True
15779498,76,,Özer Hurmacı,43425,yellow,False
15779498,56,,Hakan Arikan,31256,yellow,False
15779499,80,,Diego Lugano,13447,red,False
15779499,76,,Fransergio,2512305,yellow,True
15779499,46,,Edu Dracena,18763,yellow,False
15779499,36,,Cem Can,43397,yellow,True
15779499,34,,Pini Felix Balili,5817,yellow,True
15779499,33,,Mehmet Aurélio,5500,yellow,False
15779500,84,,Ozgur Yildirim,2512555,yellow,False
15779500,71,,Kaba Diawara,8940,yellow,False
15779500,68,,Serge Die,41053,yellow,True
15779500,57,,Antonio de Nigris,43422,yellow,False
15779500,52,,Mustafa Sarp,2510558,yellow,True
15779500,41,,Faruk Bayar,43709,yellow,False
15779500,36,,Ekrem Dag,1112,yellow,False
15779500,35,,Cenk Isler,60253,yellow,True
15779502,89,,Musa Buyuk,5296,yellow,True
15779502,84,,João Batista,1854455,yellow,False
15779502,82,,Erkan Sekman,43591,yellow,False
15779502,78,,Ahmed Belal,2512827,yellow,False
15779502,61,,Huseyin Cimsir,6179,yellowRed,True
15779502,58,,Alexandar Yordanov Aleksandrov,11258,yellow,False
15779502,42,,Huseyin Cimsir,6179,yellow,True
15779502,37,,Eder Ceccon,2471484,yellow,False
15779502,32,,Mustafa Keceli,5375,yellow,True
15779501,89,,Bulent Bolukbasi,5803,yellow,False
15779501,89,,Tolga Dogantez,6150,yellow,True
15779501,83,,Gokhan Unal,5823,yellow,False
15779501,66,,Fatih Ceylan,43683,yellow,False
15779501,63,,Marcelo Mendez,2512822,yellow,False
15779501,44,,Leonardo Andreas Iglesias,43400,yellow,False
15779503,88,,Mustafa Koray Avci,5318,yellow,False
15779503,58,,Hasan Sas,1422247,yellow,True
15779503,49,,Ali Tandogan,5303,yellow,False
15779503,31,,Burak Yılmaz,18864,yellow,False
15779503,25,,Sabri Sarioğlu,5715,yellow,True
15779503,24,,Arda Turan,5702,yellow,True
15779503,14,,Rigobert Song,1421461,yellow,True
15779504,90,,Abd El-Zaher El-Saqqa,14543,yellow,True
15779504,89,,Alex,12863,yellow,False
15779504,89,,Ozden Ongun,74063,yellow,True
