match_id,minute,player_in,player_in_id,player_out,player_out_id,is_home
15779449,79,Cem Yanik,2512835,Devran Ayhan,2512562,True
15779449,76,Ardijan Djokaj,2326222,Bilal Kisa,5914,True
15779449,76,Ediz Bahtiyaroglu,43408,Ramazan Tunç,2512622,True
15779449,62,Sabri Sarioğlu,5715,Marcelo Carrusca,17794,False
15779449,46,Özgür Can Özcan,588012,Necati Ates,5708,False
15779449,46,Arda Turan,5702,Hasan Sas,1422247,False
15779450,87,Tayfun Cora,18218,Kamber Arslan,2512304,True
15779450,80,Umut Bulut,5275,Marcelinho Paraíba,376,False
15779450,79,Muhammet Hanifi Akagunduz,5872,Bulent Bolukbasi,5803,True
15779450,67,Kamber Arslan,2512304,Leonardo Andreas Iglesias,43400,True
15779450,65,Omer Riza,2512585,Cem Demir,808337,False
15779450,53,Ibrahima Yattara,6181,Musa Buyuk,5296,False
15779451,86,Ömer Közen,2512871,Timucin Bayazit,2512804,False
15779451,78,Murat Hacioglu,43618,Tümer Metin,5322,True
15779451,76,Zafer Demiray,2512803,Cenk Isler,60253,False
15779451,76,Uğur Boral,15683,Tuncay Şanlı,5495,True
15779451,59,Mehmet Yozgatli,5490,Semih Şentürk,5511,True
15779451,56,Omer Ates,87003,Zdravko Lazarov,5761,False
15779458,84,Murat Uluç,60475,Pape Cire Dia,2512831,False
15779458,78,Şenol Can,43508,Ilyas Kahraman,803403,True
15779458,75,Aydin Kuzu,128565,Ferdi Elmas,2574,False
15779458,70,John Cunningham,945817,Levent Kartop,5869,True
15779458,46,Serhat Akyuz,2510565,Cem Baki,2512825,False
15779457,89,Ibrahim Yavuz,5801,Ceyhun Eriş,5868,False
15779457,89,Hakan Kutlu,2512837,Tita,5292,False
15779457,82,Egemen Korkmaz,43711,Can Cumhur Bozaci,5397,True
15779457,76,İbrahim Dağaşan,43701,Danut Cornel Frasineanu,69317,True
15779457,68,Omer Kaplan,808295,Jere Kahkonen,812250,True
15779457,60,Srebrenko Posavec,42150,Ali Olmez,2512830,False
15779456,83,Fatih Egedik,5366,Ibrahim Ege,6180,False
15779456,77,Faruk Bayar,43709,Giani Kirita,1855071,True
15779456,74,Veysel Cihan,5326,Kaba Diawara,8940,True
15779456,66,Engin Oztonga,60251,Ozgur Yildirim,2512555,True
15779456,65,Roman Kratochvil,5370,Serhat Gulpinar,5368,False
15779456,46,Adriano Padilha Nascimento,43674,Süleyman Görgün,2512633,False
15779455,84,Ufuk Ates,807098,Tayfun Turkmen,2512294,True
15779455,74,Erman Ergin,60450,Alexandar Yordanov Aleksandrov,11258,True
15779455,73,Musa Aydin,6155,Serdal Kurt,2512843,False
15779455,61,Aydin Cetin,60576,Murat Erdogan,5907,False
15779455,60,Mustafa Er,2510653,Kaue Caetano Da Silva,43690,True
15779455,46,Rasim Vardar,2512838,Hakan Özmert,43512,False
15779452,83,Metin Akan,43399,Michal Meduna,1854642,True
15779452,75,Caner Erkin,15680,Lukas Zelenka,12543,True
15779452,62,Nizamettin Çalışkan,5983,Filip Hološko,12232,True
15779452,59,İbrahim Akın,5321,Baki Mercimek,5776,False
15779452,46,Bobô,18221,Gokhan Gulec,5735,False
15779452,46,Serdar Kurtuluş,18861,Fahri Tatan,903462,False
15779453,84,Mehmet Yildiz,5489,Gokhan Bozkaya,849851,True
15779453,83,Hakan Aslantaş,5778,Haminu Dramani,81566,False
15779453,73,Yasir Elmaci,43650,Hakan Bayraktar,2510650,True
15779453,65,Cem Can,43397,Fabricio,2512841,True
15779453,56,Mickael Joseph Nicoise,13768,Erhan Guven,43470,False
15779453,46,Engin Baytar,43642,Kerem Seras,43653,False
15779459,81,Erdal Güneş,5758,Kaba Diawara,8940,False
15779459,72,Gokhan Gulec,5735,Bobô,18221,True
15779459,71,Ali Bayraktar,43557,Aytek Asikoglu,60298,False
15779459,67,İbrahim Akın,5321,Ibrahim Uzulmez,5312,True
15779459,62,Serdar Kurtuluş,18861,Burak Yılmaz,18864,True
15779459,57,Ekrem Dag,1112,Sinan Demircioglu,2512828,False
15779460,89,Selçuk Şahin,12384,Tümer Metin,5322,False
15779460,73,Uğur Boral,15683,Semih Şentürk,5511,False
15779460,60,Volkan Demirel,15677,Rüstü Reçber,1422240,False
15779460,57,Erhan Guven,43470,Haminu Dramani,81566,True
15779460,55,Kerem Seras,43653,Mehmet Nas,5783,True
15779460,46,Mickael Joseph Nicoise,13768,Okan Ozturk,2512564,True
