match_id,minute,player_in,player_in_id,player_out,player_out_id,is_home
827994,90,Musa Sinan Yilmazer,43560,Güray Vural,43559,False
827994,85,Ali Helvaci,43568,Douglas Daniel Braga,43567,False
827994,67,Yaser Yildiz,5378,Mehmet Topal,17793,True
827994,57,Baris Özbek,8738,Sabri Sarioğlu,5715,True
827994,50,Güray Vural,43559,Ismail Baydil,43551,False
827994,46,Arda Turan,5702,Hasan Sas,1422247,True
827985,76,Ilyas Kahraman,803403,Adriano Padilha Nascimento,43674,True
827985,71,Tayfun Turkmen,2512294,Anderson Ricardo Dos Santos,43574,False
827985,62,Zeki Korkmaz,43658,Okan Buruk,5317,True
827985,59,Ozgur Ocal,810646,Serdar Özbayraktar,43576,False
827985,46,Krunoslav Lovrek,10464,Souleymane Youla,14344,False
827985,46,İbrahim Akın,5321,Erman Kılıç,43664,True
827984,82,Gokhan Gulec,5735,Adriano Magrão,2466446,False
827984,79,Olgay Coskun,43625,Tozo,2510567,True
827984,71,Gilman Lika,43633,François Zoko,43630,True
827984,68,Sercan Yıldırım,43173,Giani Kirita,1855071,False
827984,62,Shaibu Yakubu,43634,Serkan Atak,3908,True
827984,57,Marcelo Rodrigues,43546,Volkan Şen,43533,False
827968,74,Sezer Badur,43703,İbrahim Dağaşan,43701,True
827968,71,Matias Escobar,42232,Abdullah Durak,42224,False
827968,62,Durmus Bayram,42238,Aydin Toscali,42241,False
827968,59,Pini Felix Balili,5817,Herve Germain Tum,3132,True
827968,52,Umut Kocin,18197,Milan Purović,13707,False
827968,46,Fabio Bilica,1345,Mamadou Alimou Diallo,6093,True
827989,90,Ibrahim Ferdi Coskun,43597,Erman Ozgur,5299,True
827989,81,Ahmet Ari,43603,Mehmet Yozgatli,5490,True
827989,71,Onder Turaci,5504,Gökhan Gönül,30137,False
827989,67,Bekir İrtegün,21823,Murat Ceylan,43590,True
827989,54,Semih Şentürk,5511,Uğur Boral,15683,False
827989,54,Burak Yılmaz,18864,Colin Kazim-Richards,30134,False
827991,88,Ceyhun Gülselam,20747,Selçuk İnan,31253,True
827991,81,Antonio de Nigris,43422,Tita,5292,False
827991,73,Neca,6509,Bilal Kisa,5914,False
827991,73,Özer Hurmacı,43425,Omer Aysan Baris,2510562,False
827991,73,Tayfun Cora,18218,Ibrahima Yattara,6181,True
827991,57,Barış Memiş,43717,Gustavo Colman,790572,True
827987,84,Yasir Elmaci,43650,Mehmet Nas,5783,True
827987,74,Serdar Topraktepe,43619,Julio Cesar Mendes Moreira,43608,False
827987,68,Musa Kus,43621,Serhat Akin,9472,False
827987,60,Mustafa Koray Avci,5318,Kerem Seras,43653,True
827987,59,Hamza Mutlu,43610,Nenad Jestrovic,1854632,False
827987,51,Engin Baytar,43642,Bilal Cubukcu,8712,True
827992,90,Onur Acar,852128,Gokhan Emreciksin,35586,False
827992,86,Metin Akan,43399,Mehmet Hilmi Yilmaz,6184,False
827992,83,Jonathan Tehoue,43689,Fahri Tatan,903462,True
827992,75,Erhan Albayrak,5865,Celaleddin Kocak,6172,True
827992,64,Mustafa Er,2510653,Zafer Demir,5867,True
827992,59,Murat Duruer,5273,Murat Erdogan,5907,False
827993,89,Orhan Ak,29179,Jarosław Bieniuk,60302,True
827993,85,Serdar Kurtuluş,18861,Filip Hološko,12232,False
827993,71,Pavol Straka,2512296,Serge Djiehoua,2510557,True
827993,58,Vahap Isik,43509,Volkan Arslan,1854457,True
827993,46,Mert Nobre,5498,Uğur İnceman,6216,False
827993,37,Serdar Kurtuluş,18861,Aydin Karabulut,18862,False
829440,86,Ceyhun Gülselam,20747,Serkan Balci,5512,False
829440,81,Barış Memiş,43717,Gustavo Colman,790572,False
829440,79,Leonardo Andreas Iglesias,43400,Mehmet Hilmi Yilmaz,6184,True
829440,68,Metin Akan,43399,Gokhan Emreciksin,35586,True
829440,46,Tayfun Cora,18218,Ibrahima Yattara,6181,False
829440,46,Murat Erdogan,5907,Ilkem Ozkaynak,43402,True
829437,80,Zeki Korkmaz,43658,Razundara Tjikuzu,8904,False
829437,78,Can Arat,12864,Yasin Cakmak,5337,True
829437,68,Onder Turaci,5504,Gökhan Gönül,30137,True
829437,58,Erman Kılıç,43664,Ilyas Kahraman,803403,False
829437,52,Burak Yılmaz,18864,Colin Kazim-Richards,30134,True
829437,34,Mahmut Tekdemir,43666,Okan Buruk,5317,False
829443,86,Sedat Bayrak,31731,İbrahim Dağaşan,43701,False
829443,80,Serkan Yanik,43620,Hamza Mutlu,43610,True
829443,74,Volkan Kursat Bekiroglu,6192,Patrice Nzekou Nguenheu,43615,True
829443,72,Pini Felix Balili,5817,Herve Germain Tum,3132,False
829443,66,Sezer Badur,43703,Sergio Pacheco,2477962,False
829443,60,Bulent Bolukbasi,5803,Nenad Jestrovic,1854632,True
829442,83,Ahmet Ari,43603,Mehmet Yozgatli,5490,False
829442,73,Murat Tosun,43423,Antonio de Nigris,43422,True
829442,69,Neca,6509,Bilal Kisa,5914,True
829442,62,Hakan Bayraktar,2510650,Erman Ozgur,5299,False
829442,62,Bekir İrtegün,21823,Armand Deumi Tchami,1854817,False
838537,85,Hakan Aslantaş,5778,Mehmet Nas,5783,False
838537,79,Emre Balak,43652,Erkan Ozbey,2512303,False
838537,78,Halil Zeybek,952778,Maksim Romashchenko,2512292,True
838537,73,Bilal Cubukcu,8712,Kerem Seras,43653,False
838537,55,Maksim Romashchenko,2512292,Bekir Ozan Has,43530,True
838537,23,Marcelo Rodrigues,43546,Volkan Şen,43533,True
829445,89,Ali Helvaci,43568,Darryl Roberts,2477711,True
829445,83,Burak Akyildiz,43550,Ismail Baydil,43551,True
829445,81,Yalçın Ayhan,43507,Jarosław Bieniuk,60302,False
829445,76,Pavol Straka,2512296,Mustafa Ozkan,43513,False
829445,66,Volkan Arslan,1854457,Abdullah Cetin,1003174,False
829445,46,Musa Sinan Yilmazer,43560,Selahattin Kinali,43554,True
829441,90,Cevher Toktas,803385,Sandro da Silva Mendonça,43628,False
829441,78,Abdullah Halman,43589,Anderson Ricardo Dos Santos,43574,True
829441,71,Gilman Lika,43633,François Zoko,43630,False
829441,64,Tayfun Turkmen,2512294,Murat Onur,43584,True
829441,59,Krunoslav Lovrek,10464,Souleymane Youla,14344,True
829441,54,Olgay Coskun,43625,Shaibu Yakubu,43634,False
829438,90,Milan Purović,13707,Julius Aghahowa,13636,True
829438,85,Bilal Aziz Özer,16773,Rene-Salomon Olembe,3549,True
829438,73,Milan Baroš,699,Umit Karan,5294,False
829438,57,Matias Escobar,42232,Turgay Bahadir,3845,True
829438,12,Mehmet Topal,17793,Baris Özbek,8738,False
829439,85,Ekrem Dag,1112,Filip Hološko,12232,True
829439,83,Fatih Egedik,5366,Celaleddin Kocak,6172,False
829439,79,Ali Tandogan,5303,Edouard Cissé,3352,True
829439,78,Hakan Arikan,31256,Rüstü Reçber,1422240,True
829439,67,Mustafa Er,2510653,Zafer Demir,5867,False
829439,61,Jonathan Tehoue,43689,Veysel Cihan,5326,False
829471,90,Ufuk Arslan,43637,Serkan Atak,3908,True
829471,88,Olgay Coskun,43625,Sandro da Silva Mendonça,43628,True
829471,83,Xhevahir Sukaj,43627,Ibrahim Sahin,813824,True
829471,68,Gürhan Gürsoy,1854681,Uğur Boral,15683,False
829471,59,Burak Yılmaz,18864,Colin Kazim-Richards,30134,False
829471,59,Onder Turaci,5504,Gökhan Gönül,30137,False
829465,87,Turgay Bahadir,3845,Julius Aghahowa,13636,True
829465,74,Volkan Kursat Bekiroglu,6192,Serdar Topraktepe,43619,False
829465,72,Nenad Jestrovic,1854632,Kemal Aslan,5510,False
829465,60,Hamza Mutlu,43610,Serhat Akin,9472,False
829465,46,Umut Kocin,18197,Bilal Aziz Özer,16773,True
829465,46,Milan Purović,13707,Tevfik Köse,14976,True
829468,83,Murat Karakoc,2512306,Calixto Couto Irineu,18907,False
829468,75,Serhat Akyuz,2510565,Veysel Cihan,5326,True
829468,71,Ivan Lietava,43562,Musa Sinan Yilmazer,43560,False
829468,68,Erhan Albayrak,5865,Celaleddin Kocak,6172,True
829468,56,Izzet Akgul,816352,Yusuf Kurtulus,6193,False
829468,46,Jonathan Tehoue,43689,Zafer Demir,5867,True
