match_id,minute,added_time,player,player_id,card_type,is_home
827994,75,,Güray Vural,43559,yellow,False
827994,47,,Murat Karakoc,2512306,yellowRed,False
827994,30,,Murat Karakoc,2512306,yellow,False
827985,84,,Zeki Korkmaz,43658,yellow,True
827985,45,,Bulent Ertugrul,5367,yellow,False
827985,35,,Ekrem Eksioglu,2510561,yellow,True
827985,8,,Stjepan Poljak,43577,yellow,False
827984,45,,İbrahim Öztürk,43541,yellow,False
827984,32,,Giani Kirita,1855071,yellow,False
827984,26,,Ibrahim Sahin,813824,yellow,True
827968,89,,Mehmet Eren Boyraz,42225,red,False
827968,82,,Matias Escobar,42232,yellow,False
827968,81,,Onur Tuncer,43707,yellow,True
827968,79,,Murat Sozgelmez,43702,yellow,True
827968,61,,Umut Kocin,18197,yellow,False
827968,57,,Alioum Saidou,5909,yellow,False
827968,41,,Faruk Bayar,43709,yellow,True
827968,32,,Milan Purović,13707,yellow,False
827989,90,,Daniel Güiza,811494,yellow,False
827989,86,,Diego Lugano,13447,yellow,False
827989,47,,Gökhan Gönül,30137,yellow,False
827989,31,,Edu Dracena,18763,yellow,False
827991,58,,Serkan Balci,5512,yellow,True
827991,37,,Theo Weeks,43426,yellowRed,False
827991,34,,Ibrahima Yattara,6181,yellow,True
827991,26,,Theo Weeks,43426,yellow,False
827987,90,,Abd El-Zaher El-Saqqa,14543,yellow,True
827987,76,,Ilhan Eker,43646,yellow,True
827987,73,,Patrice Nzekou Nguenheu,43615,yellow,False
827987,69,,Mustafa Koray Avci,5318,yellow,True
827987,61,,Serdar Kulbilge,18756,yellow,False
827987,54,,Dušan Anđelković,31168,yellow,False
827987,48,,Bruce Djite,24674,yellow,True
827987,38,,Nenad Jestrovic,1854632,yellow,False
827992,82,,Ibrahim Ege,6180,yellow,False
827992,80,,Ismail Gulduren,43688,yellow,True
827992,22,,Serkan Kırıntılı,5247,yellow,False
827993,60,,Serge Djiehoua,2510557,yellow,True
827993,50,,Ali Zitouni,14764,yellow,True
827993,30,,Jarosław Bieniuk,60302,yellow,True
829440,70,,Mehmet Hilmi Yilmaz,6184,yellow,True
829440,44,,Elyasa Süme,6160,yellow,True
829440,43,,Huseyin Cimsir,6179,yellow,False
829440,19,,Tolga Dogantez,6150,yellow,True
829437,88,,Can Arat,12864,yellow,True
829437,77,,Roberto Carlos,30131,yellow,True
829437,70,,Razundara Tjikuzu,8904,yellow,False
829437,62,,Yasin Cakmak,5337,yellow,True
829437,46,,Serhat Gulpinar,5368,yellowRed,False
829437,44,,Gökhan Gönül,30137,yellow,True
829437,39,,Serhat Gulpinar,5368,yellow,False
829437,33,,Ilyas Kahraman,803403,yellow,False
829437,30,,Metin Depe,43662,red,False
829443,90,,İbrahim Dağaşan,43701,yellow,False
829443,90,,Fabio Bilica,1345,yellow,False
829443,81,,Bulent Bolukbasi,5803,yellow,True
829443,76,,Volkan Kursat Bekiroglu,6192,yellow,True
829443,66,,Musa Buyuk,5296,red,True
829442,90,,Lars Fredrik Risp,7040,yellow,True
829442,38,,Özer Hurmacı,43425,yellow,True
829442,16,,Armand Deumi Tchami,1854817,yellow,False
838537,90,,Ilhan Eker,43646,yellow,False
838537,90,,Halil Zeybek,952778,yellow,True
838537,78,,Burhan Eşer,43645,yellow,False
838537,71,,Dimitar Ivankov,11247,yellow,True
838537,20,,Omer Erdogan,5896,yellow,True
838537,11,,Volkan Şen,43533,yellow,True
829445,84,,Sedat Ağçay,5744,yellow,False
829445,40,,Ugur Kavuk,43522,yellow,False
829441,90,,Luca Vucko,43583,yellow,True
829441,19,,Tozo,2510567,yellow,False
829441,13,,Doga Kaya,43578,yellow,True
829438,81,,Ali Turan,5813,yellow,True
829438,66,,Abdullah Durak,42224,yellow,True
