match_id,minute,added_time,scorer,scorer_id,assist,assist_id,goal_type,is_home,home_score,away_score
827994,90,,Lincoln,257,Yaser Yildiz,5378,regular,True,4,1
827994,84,,Baris Özbek,8738,Lincoln,257,regular,True,3,1
827994,75,,Hakan Balta,6208,,,regular,True,2,1
827994,45,,Fatih Yigen,43565,Çağlar Birinci,41856,regular,False,1,1
827994,36,,Harry Kewell,700,Hasan Sas,1422247,regular,True,1,0
827989,80,,Rodrigo Tabata,34058,Cristian Rodrigo Zurita,43592,regular,True,1,0
827991,86,,Gokhan Unal,5823,Tayfun Cora,18218,regular,True,2,0
827991,64,,Selçuk İnan,31253,Gokhan Unal,5823,regular,True,1,0
827987,44,,Nenad Jestrovic,1854632,,,regular,False,1,1
827987,40,,Burhan Eşer,43645,Bruce Djite,24674,regular,True,1,0
827992,90,,Cihan Haspolatli,5693,Erdal Kılıçaslan,43693,regular,True,3,2
827992,78,,Silvino João de Carvalho,5280,Elyasa Süme,6160,regular,False,2,2
827992,44,,Burak Ozsarac,2510559,,,ownGoal,True,2,1
827992,26,,Gokhan Emreciksin,35586,,,regular,False,1,1
827992,23,,Celaleddin Kocak,6172,Veysel Cihan,5326,regular,True,1,0
827993,90,,Bobô,18221,Mert Nobre,5498,regular,False,2,3
827993,80,,Bobô,18221,Filip Hološko,12232,regular,False,2,2
827993,78,,Matías Delgado,3754,,,regular,False,2,1
827993,36,,Serge Djiehoua,2510557,Ugur Kavuk,43522,regular,True,2,0
827993,10,,Jarosław Bieniuk,60302,Ugur Kavuk,43522,regular,True,1,0
829440,90,,Leonardo Andreas Iglesias,43400,Ibrahim Ege,6180,regular,True,1,2
829440,38,,Selçuk İnan,31253,Gokhan Unal,5823,regular,False,0,2
829440,35,,Ibrahima Yattara,6181,Gustavo Colman,790572,regular,False,0,1
829437,61,,Semih Şentürk,5511,Daniel Güiza,811494,regular,True,2,0
829437,51,,Colin Kazim-Richards,30134,Claudio Maldonado,329059,regular,True,1,0
829443,79,,Mehmet Yildiz,5489,Pini Felix Balili,5817,regular,False,0,2
829443,64,,İbrahim Dağaşan,43701,Mehmet Yildiz,5489,regular,False,0,1
829442,81,,Rodrigo Tabata,34058,Ivan De Souza,43601,regular,False,0,2
829442,38,,Beto,2472289,,,regular,False,0,1
838537,79,,Sercan Yıldırım,43173,,,regular,True,2,0
838537,58,,Sercan Yıldırım,43173,Adriano Magrão,2466446,regular,True,1,0
829445,90,,Pavol Straka,2512296,Volkan Arslan,1854457,regular,False,3,2
829445,65,,Darryl Roberts,2477711,Musa Sinan Yilmazer,43560,regular,True,3,1
829445,60,,Darryl Roberts,2477711,Fatih Yigen,43565,regular,True,2,1
829445,49,,Mustafa Ozkan,43513,Abdullah Cetin,1003174,regular,False,1,1
829445,31,,Fatih Yigen,43565,,,regular,True,1,0
829439,75,,Filip Hološko,12232,Bobô,18221,regular,True,2,0
829439,50,,Matías Delgado,3754,Rodrigo Tello,6569,regular,True,1,0
829471,60,,Can Arat,12864,,,ownGoal,True,2,1
829471,44,,Ibrahim Sahin,813824,,,regular,True,1,1
829471,20,,Alex,12863,Uğur Boral,15683,regular,False,0,1
