player_id,name,short_name,position,jersey_number,height,preferred_foot,date_of_birth_ts,team_id,market_value_eur,nationality,roster_source
1422240,Rüstü Reçber,R. Reçber,G,34,187,,105840000,3050,,Türkiye,season_lineups
5303,Ali Tandogan,A. Tandogan,D,,175,,251856000,3050,,Türkiye,season_lineups
5743,Gökhan Zan,G. Zan,D,5,191,,368668800,3050,,Türkiye,season_lineups
12412,Tomáš Sivok,T. Sivok,D,6,185,,432432000,3050,,Czechia,season_lineups
18862,Aydin Karabulut,A. Karabulut,M,,178,,570067200,3050,,Türkiye,season_lineups
6216,Uğur İnceman,U. İnceman,M,25,183,,359596800,3050,,Türkiye,season_lineups
3352,Edouard Cissé,E. Cisse,M,,185,,260064000,3050,,France,season_lineups
12232,Filip Hološko,F. Hološko,M,,185,,443145600,3050,190000,Slovakia,season_lineups
3754,Matías Delgado,M. Delgado,M,,183,,408758400,3050,,Argentina,season_lineups
6569,Rodrigo Tello,R. Tello,F,,171,,308707200,3050,,Chile,season_lineups
18221,Bobô,Bobô,F,13,186,,474076800,3050,,Brazil,season_lineups
5498,Mert Nobre,M. Nobre,F,11,188,,342316800,3050,,Türkiye,season_lineups
18861,Serdar Kurtuluş,S. Kurtuluş,D,,186,,553996800,3050,,Türkiye,season_lineups
31256,Hakan Arikan,H. Arikan,G,84,192,,398390400,3050,,Türkiye,season_lineups
18376,Tomas Zapotocny,T. Zapotocny,D,,181,,337651200,3050,,Czechia,season_lineups
5314,Ibrahim Toraman,I. Toraman,D,,179,,375062400,3050,,Türkiye,season_lineups
5312,Ibrahim Uzulmez,I. Uzulmez,D,19,175,,132105600,3050,,Türkiye,season_lineups
30032,Serdar Özkan,S. Özkan,M,10,177,,536457600,3050,,Türkiye,season_lineups
1112,Ekrem Dag,E. Dag,D,,176,,344822400,3050,,Austria,season_lineups
42891,Ayhan Tuna Uzumcu,A. T. Uzumcu,D,35,183,,397440000,3050,,Türkiye,season_lineups
2678,Anthony Šerić,A. Šerić,D,,181,,285206400,3050,,Croatia,season_lineups
31577,Batuhan Karadeniz,B. Karadeniz,F,9,190,,672451200,3050,,Türkiye,season_lineups
42890,Korcan Çelikay,K. Çelikay,G,,194,,567907200,3050,23000,Türkiye,season_lineups
43394,Necip Uysal,N. Uysal,D,20,180,,664675200,3050,96000,Türkiye,season_lineups
31680,Yusuf Simsek,Y. Simsek,,29,185,,175046400,3050,,Türkiye,season_lineups
7702,Erkan Zengin,E. Zengin,M,,180,,492048000,3050,290000,Sweden,season_lineups
486,Fabian Ernst,F. Ernst,M,4,183,,296870400,3050,,Germany,season_lineups
6185,Michael Petkovic,M. Petkovic,G,,190,,206323200,3076,,Australia,season_lineups
43699,Abdurrahman Dereli,A. Dereli,D,,173,,351043200,3076,,Türkiye,season_lineups
43702,Murat Sozgelmez,M. Sozgelmez,D,,183,,493430400,3076,,Türkiye,season_lineups
6093,Mamadou Alimou Diallo,M. A. Diallo,D,,186,,470793600,3076,,Guinea,season_lineups
43709,Faruk Bayar,F. Bayar,M,,179,,371606400,3076,,Türkiye,season_lineups
6155,Musa Aydin,M. Aydin,F,,172,,341884800,3076,,Türkiye,season_lineups
14616,Kanfory Sylla,K. Sylla,,,182,,331776000,3076,,Guinea,season_lineups
43707,Onur Tuncer,O. Tuncer,M,,180,,445996800,3076,,Türkiye,season_lineups
43701,İbrahim Dağaşan,İ. Dağaşan,M,12,179,,456105600,3076,,Türkiye,season_lineups
5489,Mehmet Yildiz,M. Yildiz,F,58,185,,369273600,3076,,Türkiye,season_lineups
3132,Herve Germain Tum,H. G. Tum,F,,183,,287884800,3076,,Cameroon,season_lineups
1345,Fabio Bilica,F. Bilica,D,,187,,285120000,3076,,Brazil,season_lineups
5817,Pini Felix Balili,P. F. Balili,,,175,,298512000,3076,,Israel,season_lineups
43703,Sezer Badur,S. Badur,M,,181,,456537600,3076,,Türkiye,season_lineups
43704,Akin Vardar,A. Vardar,G,,188,,260323200,3076,,Türkiye,season_lineups
803348,Muhammet Caglar,M. Caglar,D,,,,643507200,3076,0,Türkiye,season_lineups
