match_id,minute,player_in,player_in_id,player_out,player_out_id,is_home
1426400,83,Ahmet Ari,43603,Jorginho,1854453,True
1426400,81,Onur Aydin,124938,Ersen Martin,5381,False
1426400,75,Korhan Ozturk,43519,Fernando Varela,1854804,False
1426400,70,Orhan Gulle,114217,Erman Ozgur,5299,True
1426400,61,Gokhan Gulec,5735,Şahin Aygüneş,74086,False
1426400,46,Ismael Sosa,37928,Julio Cesar,13118,True
1426403,90,Ibrahim Sahin,813824,Mehmet Yildiz,5489,True
1426403,86,Ugur Kavuk,43522,Cihan Yilmaz,4972,True
1426403,78,Baris Özbek,8738,Arda Turan,5702,False
1426403,78,Sedat Yesilkaya,5786,Bruno Zita Mbanangoye,22554,True
1426403,73,Milan Baroš,699,Lorik Cana,10833,False
1426403,61,Mehmet Batdal,81617,Emre Çolak,68002,False
1426399,90,Rodrigo Tabata,34058,Ricardo Quaresma,6254,False
1426399,84,Mert Nobre,5498,Bobô,18221,False
1426399,80,Matías Delgado,3754,Guti,4737,False
1426399,78,Stjepan Tomas,2320823,Ragip Basdag,18068,True
1426399,64,Sercan Kaya,86637,Jerko Leko,11261,True
1426399,59,Victor Mendy,26886,Musa Aydin,6155,True
1426401,79,Serkan Calik,8745,Hursut Meric,32215,False
1426401,79,Rodrigo Tello,6569,Jaycee Okwunwanne,382236,True
1426401,73,Mile Jedinak,24685,Labinot Harbuzi,15047,False
1426401,73,Alper Potuk,55028,Doga Kaya,43578,True
1426401,65,Billy Mehmet,2510569,Bilal Cubukcu,8712,False
1426401,46,Erkan Zengin,7702,Burhan Eşer,43645,True
1426398,74,Baris Atas,60262,Alanzinho,15107,False
1426398,74,Kağan Söylemezgiller,106762,Marek Sapara,13389,True
1426398,66,Umut Bulut,5275,Burak Yılmaz,18864,False
1426398,54,Metin Akan,43399,Stanislav Šesták,13385,True
1426398,46,Ibrahima Yattara,6181,Ceyhun Gülselam,20747,False
1426398,46,Özgür Çek,69434,Jan Rajnoch,12002,True
1426396,82,Hakan Soyler,5910,Florin Cernat,18032,True
1426396,78,Semavi Ozgur,816391,Nicolae Dica,12410,False
1426396,76,Yigit Ismail Gokoglan,60248,Gokhan Emreciksin,35586,False
1426396,73,Emil Angelov,13738,Emmanuel Emenike,82011,True
1426396,61,Ferdi Elmas,2574,Fatih Ceylan,43683,True
1426396,56,Isaac Promise,38485,Nizamettin Çalışkan,5983,False
1426395,79,Özer Hurmacı,43425,Mehmet Topuz,21825,True
1426395,68,Caner Erkin,15680,Alex,12863,True
1426395,46,Serge Djiehoua,2510557,Ertugrul Arslan,43521,False
1426395,46,Yenal Tuncer,43529,Ilkem Ozkaynak,43402,False
1426395,46,Sedat Ağçay,5744,Ayhan Tuna Uzumcu,42891,False
1426395,46,Mert Günok,39573,Volkan Demirel,15677,True
1426397,90,Semih Aydilek,41616,James Troisi,18999,False
1426397,88,Furkan Özçal,43684,Franco Cangele,42223,False
1426397,75,Hasan Durtuluk,74090,Zeki Korkmaz,43658,True
1426397,74,Jonathan Santana,16172,Abdullah Durak,42224,False
1426397,67,Rızvan Şahin,43663,Cihan Haspolatli,5693,True
1426397,63,Herve Germain Tum,3132,Tevfik Köse,14976,True
1426402,81,Pablo Batalla,39974,Leonel Núñez,1854935,True
1426402,71,Ali Dere,110965,Bořek Dočkal,19239,False
1426402,66,Ramazan Sal,74131,Huseyin Cimsir,6179,True
1426402,46,Ivan Lietava,43562,Hakan Aslantaş,5778,False
1426402,46,Erdal Kılıçaslan,43693,Veli Acar,43535,False
1426402,17,Sercan Yıldırım,43173,Turgay Bahadir,3845,True
1453160,90,Semih Aydilek,41616,James Troisi,18999,True
1453160,89,Abdülkadir Özgen,21479,Franco Cangele,42223,True
1453160,77,İlhan Parlak,5810,Birol Hikmet,816117,False
1453160,60,Ferdi Elmas,2574,Fatih Ceylan,43683,False
1453160,46,Emil Angelov,13738,Florin Cernat,18032,False
1453160,46,Jonathan Santana,16172,Abdullah Durak,42224,True
1453157,84,Adem Sari,38970,Doga Kaya,43578,False
1453157,70,Burhan Eşer,43645,Rodrigo Tello,6569,False
1453157,70,Thierry Fidjeu Tazemeta,16530,Eser Yagmur,5407,True
1453157,66,Serdar Özbayraktar,43576,Erkan Zengin,7702,False
1453157,65,Ramazan Kahya,82002,Peter Grajciar,39308,True
1453157,50,Hakan Aslantaş,5778,Ibrahim Ege,6180,True
1453162,79,Erman Kılıç,43664,Cihan Yilmaz,4972,False
1453162,77,Kenan Özer,146364,Ali Zitouni,14764,True
1453162,73,Sedat Yesilkaya,5786,Mehmet Nas,5783,False
1453162,69,Ugur Kavuk,43522,Bruno Zita Mbanangoye,22554,False
1453162,69,Veysel Cihan,5326,Serge Djiehoua,2510557,True
1453162,58,Sedat Ağçay,5744,Ertugrul Arslan,43521,True
1453163,83,Herve Germain Tum,3132,İskender Alın,47194,False
1453163,76,Mert Nobre,5498,Nihat Kahveci,1422254,True
1453163,70,Efe Inanc,43672,Zeki Korkmaz,43658,False
1453163,64,Rodrigo Tabata,34058,Roberto Hilbert,2363,True
1453163,64,Guti,4737,Matías Delgado,3754,True
1453163,46,Gökhan Süzen,43657,Mehmet Yilmaz,125460,False
1453158,84,Ismael Sosa,37928,Ahmet Ari,43603,False
1453158,74,Billy Mehmet,2510569,Hursut Meric,32215,True
1453158,70,Julio Cesar,13118,Mehmet Hilmi Yilmaz,6184,False
1453158,63,Cem Atan,14873,Serkan Calik,8745,True
1453158,60,Orhan Gulle,114217,Cristian Rodrigo Zurita,43592,False
1453158,34,Oktay Delibalta,60637,Labinot Harbuzi,15047,True
1453164,83,Hector Damian Steinert,120734,Volkan Şen,43533,False
1453164,71,Bekir Ozan Has,43530,Pablo Batalla,39974,False
1453164,69,Elano,13634,Baris Özbek,8738,True
1453164,67,Leonel Núñez,1854935,Sercan Yıldırım,43173,False
1453156,77,Roguy Meye,50528,Özgür Çek,69434,False
1453156,73,Yigit Ismail Gokoglan,60248,Gokhan Emreciksin,35586,True
1453156,72,Jan Rajnoch,12002,Marek Sapara,13389,False
