match_id,minute,added_time,player,player_id,card_type,is_home
1426400,85,,Merthan Açıl,60276,yellow,False
1426400,67,,Cristian Rodrigo Zurita,43592,yellow,True
1426400,58,,Ersen Martin,5381,yellow,False
1426400,55,,Emre Gungor,5255,yellow,True
1426403,88,,Milan Baroš,699,yellow,False
1426403,69,,Abdurrahman Dereli,43699,yellow,True
1426403,64,,Lorik Cana,10833,yellow,False
1426403,62,,Ali Turan,5813,yellow,False
1426403,43,,Gökhan Zan,5743,yellow,False
1426403,18,,Deniss Ivanovs,18596,yellow,True
1426399,86,,Tomas Zapotocny,18376,yellow,False
1426399,81,,Matteo Ferrari,1789,yellow,False
1426399,75,,Ediz Bahtiyaroglu,43408,red,True
1426399,58,,Ediz Bahtiyaroglu,43408,yellow,True
1426399,53,,Jerko Leko,11261,yellow,True
1426399,52,,Landry Mulemo,6115,yellow,True
1426399,35,,Guti,4737,yellow,False
1426399,28,,Musa Aydin,6155,yellow,True
1426401,78,,Hursut Meric,32215,yellow,False
1426398,80,,Serkan Balci,5512,yellow,False
1426398,79,,Gustavo Colman,790572,yellow,False
1426398,60,,Aydin Toscali,42241,yellow,True
1426398,42,,Egemen Korkmaz,43711,yellow,False
1426398,17,,Ceyhun Gülselam,20747,yellow,False
1426396,90,,Burak Ozsarac,2510559,yellow,False
1426396,89,,Josh Simpson,10302,yellow,False
1426396,82,,Mehmet Cogum,2510568,yellow,True
1426396,81,,Tozo,2510567,yellow,True
1426396,42,,Nizamettin Çalışkan,5983,yellow,False
1426395,64,,Sedat Ağçay,5744,yellow,False
1426395,57,,Necati Ates,5708,yellow,False
1426397,45,1,Hamza Cakir,4855,yellow,False
1426397,45,1,Metin Depe,43662,yellow,True
1426397,41,,Aleksandr Amisulashvili,25299,yellow,False
1426397,41,,Mahmut Tekdemir,43666,yellow,True
1426402,89,,Ivan Lietava,43562,yellow,False
1426402,89,,Omer Erdogan,5896,yellow,True
1426402,68,,Bassim Abbas,2510552,yellow,False
1426402,63,,Huseyin Cimsir,6179,yellow,True
1426402,58,,Erdal Kılıçaslan,43693,yellow,False
1426402,38,,Hakan Aslantaş,5778,yellow,False
1453160,88,,Franco Cangele,42223,yellow,True
1453160,77,,Ferdi Elmas,2574,yellow,False
1453160,72,,Anthony Šerić,2678,yellow,False
1453160,69,,Mehmet Eren Boyraz,42225,yellow,True
1453160,44,,Abdullah Durak,42224,yellow,True
1453160,35,,Emmanuel Emenike,82011,yellow,False
1453160,31,,Tozo,2510567,yellow,False
1453160,21,,James Troisi,18999,yellow,True
1453157,80,,Ivan Lietava,43562,yellow,True
1453157,34,,Vitor Pele,30387,yellow,False
1453157,13,,Emre Toraman,43581,yellow,True
1453162,88,,Sedat Yesilkaya,5786,yellow,False
1453162,81,,Gregory Proment,3116,yellow,True
1453162,63,,Ceyhun Eriş,5868,yellow,False
1453162,55,,Sedat Bayrak,31731,yellow,False
1453162,55,,Necati Ates,5708,yellow,True
1453162,43,,Ferhat Bikmaz,16183,yellow,False
1453162,30,,Deniss Ivanovs,18596,yellow,False
1453162,19,,Erkan Sekman,43591,yellow,True
1453162,17,,Bruno Zita Mbanangoye,22554,yellow,False
1453163,86,,Efe Inanc,43672,yellow,False
1453163,59,,Rızvan Şahin,43663,yellow,False
