match_id,minute,added_time,scorer,scorer_id,assist,assist_id,goal_type,is_home,home_score,away_score
15794197,82,,Sergen Yalçin,1844922,,,regular,False,1,1
15794197,54,,Cenk Isler,60253,Victor Okechukwu Agali,3284,regular,True,1,0
15794198,44,,Ilyas Kahraman,803403,,,regular,True,1,0
15794199,80,,Hakki Hocaoglu,2512821,Mohamed Ali Kurtulus,43700,regular,True,1,1
15794199,76,,Mert Korkmaz,2512556,,,regular,False,0,1
15794200,80,,Bulent Karaman,2513243,Gokhan Unal,5823,regular,False,2,1
15794200,31,,Ibrahima Yattara,6181,Mirosław Szymkowiak,11133,regular,True,2,0
15794200,25,,Mirosław Szymkowiak,11133,Ibrahima Yattara,6181,regular,True,1,0
15794201,49,,Silvino João de Carvalho,5280,Murat Erdogan,5907,regular,False,1,1
15794201,7,,Mustafa Keceli,5375,Yusuf Simsek,31680,regular,True,1,0
15794202,61,,Levent Kartop,5869,,,penalty,False,2,1
15794202,51,,Saša Ilić,11197,Hasan Sas,1422247,regular,True,2,0
15794202,3,,Saša Ilić,11197,Hasan Sas,1422247,regular,True,1,0
15794204,56,,Sinan Kaloglu,5406,Michal Meduna,1854642,regular,True,2,2
15794204,44,,Ismet Tasdemir,2513240,,,regular,False,1,2
15794204,30,,Onur Acar,852128,,,ownGoal,True,1,1
15794204,12,,Umut Bulut,5275,Ayhan Evren,2512829,regular,False,0,1
15794203,60,,Georgi Aleksandrov Ivanov,6165,Kaies Ghodhbane,6156,regular,True,2,3
15794203,58,,Serkan Aykut,1854461,Yordan Hristov Petkov,6152,regular,True,1,3
15794203,25,,Zdravko Lazarov,5761,,,regular,False,0,3
15794203,12,,Ilhan Ozbay,5756,Giani Kirita,1855071,regular,False,0,2
15794203,11,,Erdal Güneş,5758,Zdravko Lazarov,5761,regular,False,0,1
15794205,90,,Umit Karan,5294,Sabri Sarioğlu,5715,regular,False,0,1
15794206,87,,Michal Meduna,1854642,Hakan Balta,6208,regular,False,0,5
15794206,80,,Uğur İnceman,6216,,,penalty,False,0,4
15794206,68,,Sinan Kaloglu,5406,Uğur İnceman,6216,regular,False,0,3
15794206,63,,Fabio Duarte,2513248,Sinan Kaloglu,5406,regular,False,0,2
15794206,60,,Serkan Dökme,2512868,,,regular,False,0,1
15794207,89,,Celil Sagir,2513211,Musa Aydin,6155,regular,False,1,2
