match_id,season_id,round,start_timestamp,home_team,home_team_id,away_team,away_team_id,home_score,away_score,home_ht,away_ht,winner_code,status,status_code
15794196,10083,1,1123261200,Gençlerbirliği,7802,Fenerbahçe,3052,0,0,0,0,3,Ended,100
15794197,10083,1,1123344000,Kayseri Erciyesspor,3096,Beşiktaş JK,3050,1,1,0,0,3,Ended,100
15794198,10083,1,1123347600,Diyarbakırspor,362025,Çaykur Rizespor,3064,1,0,1,0,1,Ended,100
15794199,10083,1,1123347600,Sivasspor,3076,Malatyaspor,3067,1,1,0,0,3,Ended,100
15794200,10083,1,1123352100,Trabzonspor,3051,Kayserispor,3072,2,1,2,0,1,Ended,100
15794201,10083,1,1123430400,Denizlispor,3058,Sincan Belediyesi Ankaraspor,3057,1,1,1,0,3,Ended,100
15794202,10083,1,1123434000,Galatasaray,3061,Konyaspor,3085,2,1,1,0,1,Ended,100
15794204,10083,1,1123434000,Manisaspor,3100,MKE Ankaragücü,3103,2,2,1,2,3,Ended,100
15794203,10083,1,1123434000,Samsunspor,3053,Gaziantepspor,3060,2,3,0,3,2,Ended,100
15794205,10083,2,1123866000,MKE Ankaragücü,3103,Galatasaray,3061,0,1,0,0,2,Ended,100
15794208,10083,2,1123952400,Gaziantepspor,3060,Sivasspor,3076,0,0,0,0,3,Ended,100
15794206,10083,2,1123952400,Malatyaspor,3067,Manisaspor,3100,0,5,0,0,2,Ended,100
15794207,10083,2,1123952400,Çaykur Rizespor,3064,Samsunspor,3053,1,2,0,1,2,Ended,100
15794209,10083,2,1123952640,Fenerbahçe,3052,Diyarbakırspor,362025,2,2,0,1,3,Ended,100
15794210,10083,2,1124035200,Konyaspor,3085,Trabzonspor,3051,0,0,0,0,3,Ended,100
15794212,10083,2,1124038800,Kayserispor,3072,Kayseri Erciyesspor,3096,1,2,0,0,2,Ended,100
15794211,10083,2,1124038800,Sincan Belediyesi Ankaraspor,3057,Gençlerbirliği,7802,0,0,0,0,3,Ended,100
15794213,10083,2,1124039700,Beşiktaş JK,3050,Denizlispor,3058,2,0,2,0,1,Ended,100
15794215,10083,3,1124553600,Denizlispor,3058,Kayserispor,3072,1,3,0,1,2,Ended,100
15794214,10083,3,1124553600,Trabzonspor,3051,MKE Ankaragücü,3103,3,1,2,0,1,Ended,100
15794216,10083,3,1124557200,Samsunspor,3053,Sivasspor,3076,1,2,0,0,2,Ended,100
15794217,10083,3,1124561700,Gençlerbirliği,7802,Beşiktaş JK,3050,0,2,0,0,2,Ended,100
15794218,10083,3,1124640000,Çaykur Rizespor,3064,Fenerbahçe,3052,1,2,0,0,2,Ended,100
15794219,10083,3,1124643600,Diyarbakırspor,362025,Sincan Belediyesi Ankaraspor,3057,1,2,1,1,2,Ended,100
15794221,10083,3,1124643600,Kayseri Erciyesspor,3096,Konyaspor,3085,0,0,0,0,3,Ended,100
15794220,10083,3,1124643600,Manisaspor,3100,Gaziantepspor,3060,1,2,0,2,2,Ended,100
15794222,10083,3,1124648280,Galatasaray,3061,Malatyaspor,3067,5,2,3,2,1,Ended,100
15794223,10083,4,1125075600,Gaziantepspor,3060,Galatasaray,3061,2,2,1,1,3,Ended,100
15794224,10083,4,1125158400,Konyaspor,3085,Denizlispor,3058,1,0,1,0,1,Ended,100
15794226,10083,4,1125162000,Fenerbahçe,3052,Samsunspor,3053,5,2,1,1,1,Ended,100
15794227,10083,4,1125162000,Sincan Belediyesi Ankaraspor,3057,Çaykur Rizespor,3064,0,0,0,0,3,Ended,100
15794225,10083,4,1125162000,Sivasspor,3076,Manisaspor,3100,1,0,0,0,1,Ended,100
15794228,10083,4,1125244800,Malatyaspor,3067,Trabzonspor,3051,1,1,0,0,3,Ended,100
15794230,10083,4,1125248400,Kayserispor,3072,Gençlerbirliği,7802,2,0,0,0,1,Ended,100
15794229,10083,4,1125248400,MKE Ankaragücü,3103,Kayseri Erciyesspor,3096,1,2,1,2,2,Ended,100
15794231,10083,4,1125252900,Beşiktaş JK,3050,Diyarbakırspor,362025,1,1,0,0,3,Ended,100
15794232,10083,5,1126366200,Çaykur Rizespor,3064,Beşiktaş JK,3050,1,0,1,0,1,Ended,100
15794233,10083,5,1126371600,Diyarbakırspor,362025,Kayserispor,3072,0,2,0,1,2,Ended,100
15794234,10083,5,1126371600,Kayseri Erciyesspor,3096,Malatyaspor,3067,1,1,1,1,3,Ended,100
15794235,10083,5,1126375380,Fenerbahçe,3052,Sincan Belediyesi Ankaraspor,3057,2,1,2,1,1,Ended,100
15794236,10083,5,1126447200,Trabzonspor,3051,Gaziantepspor,3060,2,0,0,0,1,Ended,100
15794239,10083,5,1126458000,Denizlispor,3058,MKE Ankaragücü,3103,0,0,0,0,3,Ended,100
15794240,10083,5,1126458000,Galatasaray,3061,Sivasspor,3076,2,0,0,0,1,Ended,100
15794238,10083,5,1126458000,Gençlerbirliği,7802,Konyaspor,3085,1,1,0,1,3,Ended,100
15794237,10083,5,1126458000,Samsunspor,3053,Manisaspor,3100,1,1,0,1,3,Ended,100
15794241,10083,6,1126890000,Sivasspor,3076,Trabzonspor,3051,2,1,1,1,1,Ended,100
15794242,10083,6,1126972800,Malatyaspor,3067,Denizlispor,3058,0,1,0,0,2,Ended,100
15794245,10083,6,1126976400,Kayserispor,3072,Çaykur Rizespor,3064,3,1,0,0,1,Ended,100
15794244,10083,6,1126976400,Konyaspor,3085,Diyarbakırspor,362025,5,1,2,0,1,Ended,100
15794243,10083,6,1126976400,MKE Ankaragücü,3103,Gençlerbirliği,7802,1,1,0,0,3,Ended,100
15794246,10083,6,1127053800,Manisaspor,3100,Galatasaray,3061,1,4,1,3,2,Ended,100
15794247,10083,6,1127062800,Beşiktaş JK,3050,Fenerbahçe,3052,1,2,0,1,2,Ended,100
15794249,10083,6,1127062800,Gaziantepspor,3060,Kayseri Erciyesspor,3096,1,2,0,0,2,Ended,100
15794248,10083,6,1127062800,Sincan Belediyesi Ankaraspor,3057,Samsunspor,3053,3,3,2,2,3,Ended,100
15794250,10083,7,1127494800,Trabzonspor,3051,Manisaspor,3100,0,2,0,1,2,Ended,100
15794251,10083,7,1127577600,Denizlispor,3058,Gaziantepspor,3060,1,2,0,0,2,Ended,100
15794252,10083,7,1127581200,Fenerbahçe,3052,Kayserispor,3072,3,0,0,0,1,Ended,100
15794253,10083,7,1127581200,Gençlerbirliği,7802,Malatyaspor,3067,2,0,1,0,1,Ended,100
15794254,10083,7,1127658600,Sincan Belediyesi Ankaraspor,3057,Beşiktaş JK,3050,2,0,0,0,1,Ended,100
15794255,10083,7,1127664000,Diyarbakırspor,362025,MKE Ankaragücü,3103,0,3,0,1,2,Ended,100
15794256,10083,7,1127667600,Kayseri Erciyesspor,3096,Sivasspor,3076,0,0,0,0,3,Ended,100
15794258,10083,7,1127667600,Samsunspor,3053,Galatasaray,3061,1,2,1,1,2,Ended,100
15794257,10083,7,1127667600,Çaykur Rizespor,3064,Konyaspor,3085,1,1,0,1,3,Ended,100
15794259,10083,8,1128099600,Gaziantepspor,3060,Gençlerbirliği,7802,1,1,0,0,3,Ended,100
15794260,10083,8,1128164400,Sivasspor,3076,Denizlispor,3058,1,0,1,0,1,Ended,100
15794261,10083,8,1128186000,Konyaspor,3085,Fenerbahçe,3052,2,4,2,0,2,Ended,100
15794262,10083,8,1128186000,Manisaspor,3100,Kayseri Erciyesspor,3096,0,2,0,0,2,Ended,100
15794263,10083,8,1128267000,Beşiktaş JK,3050,Samsunspor,3053,3,2,2,1,1,Ended,100
15794265,10083,8,1128272400,Kayserispor,3072,Sincan Belediyesi Ankaraspor,3057,2,1,2,0,1,Ended,100
15794264,10083,8,1128272400,MKE Ankaragücü,3103,Çaykur Rizespor,3064,1,0,0,0,1,Ended,100
15794266,10083,8,1128272400,Malatyaspor,3067,Diyarbakırspor,362025,1,2,0,1,2,Ended,100
15794267,10083,8,1128276000,Galatasaray,3061,Trabzonspor,3051,4,1,4,1,1,Ended,100
15794268,10083,9,1129374000,Kayseri Erciyesspor,3096,Galatasaray,3061,1,2,1,1,2,Ended,100
15794270,10083,9,1129395600,Diyarbakırspor,362025,Gaziantepspor,3060,1,2,1,1,2,Ended,100
15794271,10083,9,1129395600,Fenerbahçe,3052,MKE Ankaragücü,3103,2,1,1,0,1,Ended,100
15794269,10083,9,1129395600,Sincan Belediyesi Ankaraspor,3057,Konyaspor,3085,0,0,0,0,3,Ended,100
15794272,10083,9,1129460400,Denizlispor,3058,Manisaspor,3100,1,1,1,0,3,Ended,100
15794273,10083,9,1129464000,Gençlerbirliği,7802,Sivasspor,3076,0,1,0,0,2,Ended,100
15794275,10083,9,1129464000,Samsunspor,3053,Trabzonspor,3051,3,1,0,1,1,Ended,100
15794274,10083,9,1129464000,Çaykur Rizespor,3064,Malatyaspor,3067,1,0,0,0,1,Ended,100
15794276,10083,9,1129482000,Beşiktaş JK,3050,Kayserispor,3072,0,0,0,0,3,Ended,100
15794277,10083,10,1129914000,Trabzonspor,3051,Kayseri Erciyesspor,3096,0,0,0,0,3,Ended,100
15794279,10083,10,1130000400,Galatasaray,3061,Denizlispor,3058,1,1,1,0,3,Ended,100
15794280,10083,10,1130000400,Kayserispor,3072,Samsunspor,3053,6,3,4,1,1,Ended,100
15794278,10083,10,1130000400,MKE Ankaragücü,3103,Sincan Belediyesi Ankaraspor,3057,3,2,1,0,1,Ended,100
15794281,10083,10,1130068800,Gaziantepspor,3060,Çaykur Rizespor,3064,1,1,0,0,3,Ended,100
15794282,10083,10,1130068800,Konyaspor,3085,Beşiktaş JK,3050,0,1,0,0,2,Ended,100
15794284,10083,10,1130068800,Manisaspor,3100,Gençlerbirliği,7802,0,3,0,2,2,Ended,100
15794283,10083,10,1130068800,Sivasspor,3076,Diyarbakırspor,362025,4,1,1,0,1,Ended,100
15794285,10083,10,1130086800,Malatyaspor,3067,Fenerbahçe,3052,0,3,0,2,2,Ended,100
15794286,10083,11,1130518800,Denizlispor,3058,Trabzonspor,3051,0,1,0,0,2,Ended,100
15794288,10083,11,1130605200,Fenerbahçe,3052,Gaziantepspor,3060,1,0,0,0,1,Ended,100
15794287,10083,11,1130605200,Sincan Belediyesi Ankaraspor,3057,Malatyaspor,3067,1,2,0,1,2,Ended,100
15794289,10083,11,1130673600,Diyarbakırspor,362025,Manisaspor,3100,0,2,0,0,2,Ended,100
15794290,10083,11,1130673600,Gençlerbirliği,7802,Galatasaray,3061,2,1,1,0,1,Ended,100
15794291,10083,11,1130673600,Kayserispor,3072,Konyaspor,3085,1,0,0,0,1,Ended,100
15794293,10083,11,1130673600,Samsunspor,3053,Kayseri Erciyesspor,3096,1,1,1,1,3,Ended,100
15794292,10083,11,1130673600,Çaykur Rizespor,3064,Sivasspor,3076,1,0,0,0,1,Ended,100
15794294,10083,11,1130695200,Beşiktaş JK,3050,MKE Ankaragücü,3103,4,2,1,0,1,Ended,100
15794295,10083,12,1131127200,Galatasaray,3061,Diyarbakırspor,362025,2,0,0,0,1,Ended,100
15794296,10083,12,1131192000,Kayseri Erciyesspor,3096,Denizlispor,3058,2,0,1,0,1,Ended,100
15794297,10083,12,1131213600,Gaziantepspor,3060,Sincan Belediyesi Ankaraspor,3057,3,3,2,2,3,Ended,100
15794298,10083,12,1131213600,Trabzonspor,3051,Gençlerbirliği,7802,1,1,1,0,3,Ended,100
15794300,10083,12,1131278400,Konyaspor,3085,Samsunspor,3053,4,2,1,1,1,Ended,100
15794299,10083,12,1131278400,MKE Ankaragücü,3103,Kayserispor,3072,2,0,1,0,1,Ended,100
15794302,10083,12,1131278400,Manisaspor,3100,Çaykur Rizespor,3064,1,1,0,0,3,Ended,100
15794301,10083,12,1131278400,Sivasspor,3076,Fenerbahçe,3052,2,3,1,2,2,Ended,100
15794303,10083,12,1131300300,Malatyaspor,3067,Beşiktaş JK,3050,1,1,0,0,3,Ended,100
15794304,10083,13,1132401600,Diyarbakırspor,362025,Trabzonspor,3051,3,0,2,0,1,Ended,100
15794305,10083,13,1132410600,Gençlerbirliği,7802,Kayseri Erciyesspor,3096,3,0,1,0,1,Ended,100
15794306,10083,13,1132410600,Samsunspor,3053,Denizlispor,3058,1,2,1,0,2,Ended,100
15794307,10083,13,1132419600,Fenerbahçe,3052,Manisaspor,3100,2,1,1,0,1,Ended,100
15794309,10083,13,1132488000,Kayserispor,3072,Malatyaspor,3067,2,0,0,0,1,Ended,100
15794310,10083,13,1132488000,Konyaspor,3085,MKE Ankaragücü,3103,2,0,1,0,1,Ended,100
15794308,10083,13,1132488000,Sincan Belediyesi Ankaraspor,3057,Sivasspor,3076,1,1,0,1,3,Ended,100
15794311,10083,13,1132495200,Beşiktaş JK,3050,Gaziantepspor,3060,0,1,0,1,2,Ended,100
15794312,10083,13,1132506000,Çaykur Rizespor,3064,Galatasaray,3061,0,3,0,2,2,Ended,100
15794313,10083,14,1132941600,Trabzonspor,3051,Çaykur Rizespor,3064,3,1,2,0,1,Ended,100
15794314,10083,14,1133008200,Malatyaspor,3067,Konyaspor,3085,1,0,1,0,1,Ended,100
15794316,10083,14,1133024400,Manisaspor,3100,Sincan Belediyesi Ankaraspor,3057,1,0,1,0,1,Ended,100
15794315,10083,14,1133024400,Sivasspor,3076,Beşiktaş JK,3050,1,3,1,2,2,Ended,100
15794318,10083,14,1133092800,Denizlispor,3058,Gençlerbirliği,7802,0,2,0,1,2,Ended,100
15794317,10083,14,1133092800,Gaziantepspor,3060,Kayserispor,3072,1,4,0,1,2,Ended,100
15794320,10083,14,1133092800,Kayseri Erciyesspor,3096,Diyarbakırspor,362025,0,2,0,1,2,Ended,100
15794319,10083,14,1133092800,MKE Ankaragücü,3103,Samsunspor,3053,1,1,1,1,3,Ended,100
15794321,10083,14,1133110800,Galatasaray,3061,Fenerbahçe,3052,0,1,0,1,2,Ended,100
15794322,10083,15,1133546400,Fenerbahçe,3052,Trabzonspor,3051,2,2,0,1,3,Ended,100
15794323,10083,15,1133620200,Konyaspor,3085,Gaziantepspor,3060,3,2,2,0,1,Ended,100
15794324,10083,15,1133620200,Çaykur Rizespor,3064,Kayseri Erciyesspor,3096,2,2,1,1,3,Ended,100
15794325,10083,15,1133629200,Sincan Belediyesi Ankaraspor,3057,Galatasaray,3061,1,2,1,2,2,Ended,100
15794326,10083,15,1133697600,Diyarbakırspor,362025,Denizlispor,3058,1,0,1,0,1,Ended,100
