match_id,minute,player_in,player_in_id,player_out,player_out_id,is_home
15794196,80,Selçuk Şahin,12384,Stephen Appiah,2080,False
15794196,77,Marcinho,34155,Sertan Eser,808307,True
15794196,64,Gokhan Tokgoz,5773,Omer Catkic,43506,True
15794196,61,Mehmet Yozgatli,5490,Deniz Baris,5507,False
15794197,84,Mehmet Ayaz,82000,Devran Ayhan,2512562,True
15794197,73,Cem Kargin,2512833,Aydin Yildirim,54542,True
15794197,71,Sergen Yalçin,1844922,Daniel Pancu,5323,False
15794197,69,Júlio César,2472152,Ömer Közen,2512871,True
15794197,62,Veysel Cihan,5326,Tayfur Havutcu,1422252,False
15794197,35,Ali Gunes,5313,Ahmet Dursun,5328,False
15794198,89,Sinan Turan,128650,Atilla Birlik,2513216,True
15794198,75,Burhan Eşer,43645,Redi Jupi,5399,True
15794198,71,Ferdi Elmas,2574,Hakan Ünsal,2281207,False
15794198,46,Sener Askaroglu,5335,Cem Baki,2512825,False
15794198,34,Goran Maznov,11488,Sami Gtari,2513229,True
15794199,88,Gungor Tugcu,2513236,Bilal Kisa,5914,False
15794199,80,Mehmet Yildiz,5489,Cem Karaca,2512848,True
15794199,65,Mehmet Albayrak,5901,Hakan Aslantaş,5778,False
15794199,62,Ertugrul Arslan,43521,Hakan Bayraktar,2510650,True
15794199,57,Hakan Soyler,5910,Balazs Toth,54161,False
15794199,38,Mohamed Ali Kurtulus,43700,Gokhan Bozkaya,849851,True
15794200,82,Ibrahim Ege,6180,Mirosław Szymkowiak,11133,True
15794200,75,Tomas Jun,18748,Ibrahima Yattara,6181,True
15794200,72,Kemal Okyay,5809,Alexandar Yordanov Aleksandrov,11258,False
15794200,62,Köksal Yedek,5822,Mehmet Topuz,21825,False
15794200,46,Bulent Karaman,2513243,Bayram Toysal,2512847,False
15794200,30,Eul-Yong Lee,6183,Volkan Kursat Bekiroglu,6192,True
15794201,80,Balasz Molnar,5291,Hürriyet Güçer,5285,False
15794201,68,Ersen Martin,5381,Tita,5292,False
15794201,58,Fatih Egedik,5366,Yusuf Simsek,31680,True
15794201,55,Ufuk Selim Teber,61,Miikka Aleksi Multaharju,5382,True
15794201,46,Radoslav Batak,27845,Şenol Yavaş,2512873,False
15794202,86,Volkan Arslan,1854457,Saša Ilić,11197,True
15794202,81,Hasan Kabze,5716,Hakan Şükür,1422248,True
15794202,75,Volkan Cekic,988207,Tayfun Turkmen,2512294,False
15794202,74,Umit Karan,5294,Necati Ates,5708,True
15794202,65,,,Zafer Demir,5867,False
15794204,70,Fabio Duarte,2513248,Serkan Dökme,2512868,True
15794204,66,Niyazi Guney,2513220,Ayhan Evren,2512829,False
15794204,61,Mahmut Yilmaz,2323417,Sinan Kaloglu,5406,True
15794204,46,Mohamed Ali Gheriani,74820,Birol Aksancak,2513246,False
15794204,40,Ismet Tasdemir,2513240,Faruk Namdar,2513251,False
15794204,40,Yunus Murat Ceylan,60378,Kenan Aslanoglu,6205,True
15794203,78,Dejan Radjenovic,2513226,Muhammet Seker,2513225,True
15794203,77,Hakan Korkmaz,2513230,Ilhan Ozbay,5756,False
15794203,73,,,Musa Aydin,6155,True
15794203,67,Şevki Koç,2512642,Sedat Ağçay,5744,False
15794203,39,Celil Sagir,2513211,Anis Ayari,6149,True
15794203,31,Engin Oztonga,60251,Giani Kirita,1855071,False
15794205,74,Sabri Sarioğlu,5715,Altan Aksoy,788952,False
15794205,60,Tolga Dogantez,6150,Abdurrahman Dereli,43699,True
15794205,54,Faruk Namdar,2513251,Birol Aksancak,2513246,True
15794205,54,Evren Turhan,2512818,Ismet Tasdemir,2513240,True
15794205,29,Uğur Uçar,5713,Cihan Haspolatli,5693,False
15794205,17,Hakan Şükür,1422248,Necati Ates,5708,False
15794208,72,Şevki Koç,2512642,Hasan Yurt,988205,True
15794208,66,Ilhan Ummak,2512563,Cem Karaca,2512848,False
