match_id,minute,added_time,player,player_id,card_type,is_home
7869492,53,,Youness Mokhtar,106576,yellow,True
7869492,45,3,Fernando,41837,yellow,False
7869492,15,,Yalçın Ayhan,43507,yellow,True
7869492,4,,Garry Rodrigues,787429,yellow,False
7869499,90,7,Emre Akbaba,343527,yellow,False
7869499,87,,Emre Güral,37705,yellow,False
7869499,86,,Robinho,11813,yellow,True
7869499,63,,Fabrice N'Sakala,123387,yellow,False
7869494,89,,Tarkan Serbest,164099,yellow,False
7869494,47,,Ali Çamdalı,8870,yellow,True
7869494,29,,Marwane Saadane,847714,yellow,True
7869500,90,6,Aziz Behich,576220,yellow,False
7869500,83,,Stephane Badji,156428,yellow,False
7869500,73,,Nabil Dirar,42102,yellow,True
7869500,60,,Allano,796925,yellow,False
7869500,35,,André Ayew,27035,yellow,True
7869500,24,,Martin Škrtel,12394,yellow,True
7869495,79,,Ogenyi Onazi,150200,yellow,False
7869495,74,,Junior Caiçara,128440,yellow,True
7869495,58,,Gökhan Inler,4252,yellow,True
7869495,57,,Yusuf Yazıcı,827804,yellow,False
7869498,79,,Ferhat Öztorun,17796,yellow,True
7869498,52,,Leo Schwechlen,158575,yellow,False
7869498,31,,Özer Hurmacı,43425,yellow,False
7869497,90,5,Mustafa Yumlu,124643,yellow,False
7869497,90,5,Caner Erkin,15680,yellow,True
7869497,73,,Necip Uysal,43394,yellow,True
7869497,70,,Avdija Vršajević,29758,yellow,False
7869497,59,,Gary Medel,22975,yellow,True
7869497,51,,Miguel Lopes,41651,yellow,False
7869497,45,2,Caner Osmanpaşa,135941,yellow,False
7869497,28,,Fatih Öztürk,60390,yellow,False
7869497,14,,Ömer Bayram,68335,yellow,False
7869493,90,3,Danijel Aleksić,45377,yellow,False
7869493,90,2,Ömer Şişmanoğlu,29451,yellow,False
7869493,88,,Arturo Mina,387720,yellow,False
7869493,81,,Yasin Öztekin,21876,yellow,True
7869493,64,,Issam Chebake,386630,yellowRed,False
7869493,48,,André Castro,41652,red,True
7869493,41,,Issam Chebake,386630,yellow,False
7869493,32,,André Poko,177103,yellowRed,True
7869493,26,,Lamine Gassama,40698,yellow,True
7869493,21,,André Poko,177103,yellow,True
7869496,40,,Charles,33109,yellowRed,False
7869496,19,,Charles,33109,yellow,False
7870078,90,,Erdoğan Yeşilyurt,142541,yellow,False
7870078,85,,Uğur Çiftçi,142850,yellow,False
7870078,13,,David Braz,46942,yellow,False
7870078,8,,Olcay Şahan,16078,yellow,True
7870078,4,,Delvin N'Dinga,39044,yellow,False
7870077,80,,Bilal Başaçıkoğlu,336809,yellow,False
7870077,68,,Allano,796925,yellow,True
7870077,45,1,Tiago Lopes,141028,yellow,False
7870077,32,,Aytaç Kara,128196,yellow,True
7870080,90,3,Marko Jevtović,310068,yellowRed,False
7870080,85,,Ali Turan,5813,yellow,False
7870080,74,,Marko Jevtović,310068,yellow,False
7870080,43,,Hakan Özmert,43512,yellow,True
7870080,29,,Volkan Fındıklı,93248,yellow,False
7870080,15,,Ferhat Öztorun,17796,yellow,False
7870082,90,4,Mitchell Donald,21203,yellow,True
7870082,71,,Danijel Aleksić,45377,yellow,True
7870083,45,2,Yevhen Selezniov,36963,red,True
7870083,28,,Matic Fink,41272,yellow,False
7870079,79,,Güven Yalçın,826162,yellow,False
7870079,74,,Jeremain Lens,18115,yellow,False
7870079,68,,Adriano,4441,yellow,False
7870084,85,,Kenan Özer,146364,yellow,False
7870084,83,,Ricardo Faty,9421,yellow,False
7870084,82,,Lucas Villafáñez,146227,yellow,True
7870084,70,,Thievy Bifouma,148919,yellowRed,False
7870084,57,,Thievy Bifouma,148919,yellow,False
7870084,52,,Isaac Sackey,292965,red,True
7870084,46,,Barış Başdaş,74075,yellow,True
7870084,39,,Mostapha El Kabir,44346,yellow,False
7870084,37,,Arif Morkaya,130013,yellow,False
7870084,36,,Filipe Augusto,254561,yellow,True
7870081,90,1,Adama Traoré,122551,yellow,False
7870081,72,,Yuto Nagatomo,34639,yellow,True
7870081,70,,Ryan Donk,14900,yellow,True
7870081,61,,Mariano,40076,yellow,True
7870081,60,,Younès Belhanda,72999,yellow,True
7870081,34,,Yasin Öztekin,21876,yellow,False
7870085,90,5,Emre Belözoğlu,2054,yellow,False
7870085,66,,Manuel Da Costa,14246,yellow,False
7870085,27,,Mahmut Tekdemir,43666,yellow,False
7870096,81,,Braian Samudio,892933,yellow,True
7870096,69,,Jasmin Ščuk,152130,yellow,False
7870087,90,2,Juraj Kucka,48563,yellow,False
7870087,87,,Thibault Moulin,128891,yellow,True
7870087,41,,Abdülkadir Ömür,826155,yellow,False
7870087,27,,Bakary Koné,51484,yellow,True
7870090,90,2,Wallace Reis,77244,yellow,True
7870090,81,,André Poko,177103,yellow,True
7870090,50,,Islam Slimani,238708,yellow,False
7870094,89,,Atila Turan,88617,yellow,True
7870094,85,,Adem Büyük,60250,yellow,False
7870094,18,,Rajko Rotman,61375,yellow,True
7870089,77,,David Pavelka,101330,yellow,False
7870089,72,,Loret Sadiku,143356,yellow,False
7870089,41,,Strahil Popov,52001,yellow,False
7870088,85,,Salih Dursun,179189,yellow,False
7870088,82,,Ruud Boffin,15039,yellow,False
7870088,78,,Richard Danilo,1049650,yellow,False
7870088,74,,Caner Erkin,15680,yellow,True
7870088,71,,Nazım Sangaré,169425,yellow,False
7870088,66,,Ricardo Quaresma,6254,yellow,True
7870088,62,,Souleymane Doukara,170781,yellow,False
7870088,30,,Ondřej Čelůstka,45764,yellow,False
7870088,9,,Bahadır Öztürk,790783,yellow,False
7870093,90,5,Jires Kembo-Ekoko,16463,yellow,False
7870093,69,,Furkan Soyalp,226992,yellow,False
7870093,45,2,Jens Jønsson,156640,yellow,True
7870093,39,,Adis Jahović,55367,yellow,True
7870093,36,,Aytaç Kara,128196,yellow,False
7870091,86,,Abdoul Sissoko,51461,yellow,False
7870091,67,,Elvis Manu,143382,yellow,False
7870091,67,,Manuel Da Costa,14246,yellow,True
7870091,57,,Junior Caiçara,128440,yellow,True
7870091,44,,Aykut Çeviker,74133,yellow,False
7870091,40,,Bilal Kisa,5914,yellow,False
7870086,35,,Barış Başdaş,74075,yellow,False
7870095,83,,Moryke Fofana,269199,yellow,False
7870095,49,,Selim Ay,116282,yellow,False
7870095,47,,Vedat Bora,140838,yellow,False
7870095,37,,Guilherme Marques,109610,yellow,True
7870095,29,,Marko Jevtović,310068,yellow,False
7870095,22,,Arturo Mina,387720,yellow,True
7870102,90,,Paul Papp,69336,yellow,False
7870102,80,,Onurcan Güler,903721,yellow,True
7870102,78,,Uğur Çiftçi,142850,yellow,False
7870102,5,,Emre Kılınç,202032,yellow,False
7870100,82,,Şamil Çinaz,31568,red,False
7870100,65,,Umut Bulut,5275,yellow,False
7870100,51,,Eljif Elmas,838232,yellow,True
7870100,38,,Hasan Ali Kaldırım,39847,yellow,True
7870100,18,,Islam Slimani,238708,yellow,True
7870100,15,,André Ayew,27035,yellow,True
7870100,11,,Bilal Başaçıkoğlu,336809,yellow,False
7870106,90,6,Titi,243435,yellow,False
7870106,59,,Lucas Villafáñez,146227,yellow,True
7870106,55,,Isaac Sackey,292965,yellow,True
7870106,18,,Celso Borges,50605,yellow,False
7870097,87,,Yusuf Yazıcı,827804,yellow,True
7870097,42,,Mariano,40076,yellow,False
7870097,33,,Filip Novák,12194,yellow,True
7870097,30,,Younès Belhanda,72999,red,False
7870092,44,,Ridge Munsy,26308,yellow,True
7870092,33,,Emrah Başsan,174141,yellow,True
7870092,27,,Özer Hurmacı,43425,yellow,True
7870092,24,,Soner Aydoğdu,69351,yellow,False
7870099,55,,Tiago Pinto,44627,yellow,False
7870099,34,,Thievy Bifouma,148919,yellow,False
7870099,31,,Veysel Sarı,98276,yellow,True
7870099,20,,Bakary Koné,51484,yellow,False
7870098,90,4,Koray Altınay,164759,yellowRed,False
