match_id,season_id,round,start_timestamp,home_team,home_team_id,away_team,away_team_id,home_score,away_score,home_ht,away_ht,winner_code,status,status_code
7869492,17762,1,1533926700,MKE Ankaragücü,3103,Galatasaray,3061,1,3,1,2,2,Ended,100
7869499,17762,1,1534005000,Sivasspor,3076,Alanyaspor,6362,1,0,0,0,1,Ended,100
7869494,17762,1,1534005000,Çaykur Rizespor,3064,Kasımpaşa,6063,2,3,1,0,2,Ended,100
7869500,17762,1,1534013100,Fenerbahçe,3052,Bursaspor,3055,2,1,2,1,1,Ended,100
7869495,17762,1,1534091400,Başakşehir FK,3086,Trabzonspor,3051,2,0,1,0,1,Ended,100
7869498,17762,1,1534091400,Konyaspor,3085,Erzurumspor FK,55603,3,2,2,1,1,Ended,100
7869497,17762,1,1534099500,Beşiktaş JK,3050,Akhisarspor,24748,2,1,2,0,1,Ended,100
7869493,17762,1,1534099500,Göztepe,3054,Yeni Malatyaspor,24759,1,3,0,1,2,Ended,100
7869496,17762,1,1534185900,Kayserispor,3072,Antalyaspor,3056,2,0,1,0,1,Ended,100
7870078,17762,2,1534531500,Trabzonspor,3051,Sivasspor,3076,3,1,3,1,1,Ended,100
7870077,17762,2,1534608900,Bursaspor,3055,Kayserispor,3072,0,0,0,0,3,Ended,100
7870080,17762,2,1534617900,Antalyaspor,3056,Konyaspor,3085,3,3,1,2,3,Ended,100
7870082,17762,2,1534617900,Yeni Malatyaspor,24759,Fenerbahçe,3052,1,0,0,0,1,Ended,100
7870083,17762,2,1534695300,Akhisarspor,24748,Çaykur Rizespor,3064,1,1,0,1,3,Ended,100
7870079,17762,2,1534695300,Erzurumspor FK,55603,Beşiktaş JK,3050,1,3,1,0,2,Ended,100
7870084,17762,2,1534704300,Alanyaspor,6362,MKE Ankaragücü,3103,0,2,0,0,2,Ended,100
7870081,17762,2,1534704300,Galatasaray,3061,Göztepe,3054,1,0,1,0,1,Ended,100
7870085,17762,2,1534790700,Kasımpaşa,6063,Başakşehir FK,3086,2,1,0,0,1,Ended,100
7870096,17762,3,1535127300,Çaykur Rizespor,3064,Erzurumspor FK,55603,0,0,0,0,3,Ended,100
7870087,17762,3,1535213700,MKE Ankaragücü,3103,Trabzonspor,3051,2,2,1,1,3,Ended,100
7870090,17762,3,1535222700,Göztepe,3054,Fenerbahçe,3052,1,0,0,0,1,Ended,100
7870094,17762,3,1535222700,Kayserispor,3072,Yeni Malatyaspor,24759,0,0,0,0,3,Ended,100
7870089,17762,3,1535300100,Sivasspor,3076,Kasımpaşa,6063,0,3,0,1,2,Ended,100
7870088,17762,3,1535309100,Beşiktaş JK,3050,Antalyaspor,3056,2,3,1,3,2,Ended,100
7870093,17762,3,1535309100,Konyaspor,3085,Bursaspor,3055,1,1,1,1,3,Ended,100
7870091,17762,3,1535386500,Başakşehir FK,3086,Akhisarspor,24748,3,1,1,1,1,Ended,100
7870086,17762,3,1535395500,Galatasaray,3061,Alanyaspor,6362,6,0,1,0,1,Ended,100
7870095,17762,4,1535741100,Yeni Malatyaspor,24759,Konyaspor,3085,0,1,0,1,2,Ended,100
7870102,17762,4,1535818500,Akhisarspor,24748,Sivasspor,3076,1,1,0,0,3,Ended,100
7870100,17762,4,1535818500,Fenerbahçe,3052,Kayserispor,3072,2,3,1,0,2,Ended,100
7870106,17762,4,1535827500,Alanyaspor,6362,Göztepe,3054,1,0,0,0,1,Ended,100
7870097,17762,4,1535827500,Trabzonspor,3051,Galatasaray,3061,4,0,3,0,1,Ended,100
7870092,17762,4,1535904900,Erzurumspor FK,55603,Başakşehir FK,3086,0,1,0,1,2,Ended,100
7870099,17762,4,1535904900,Kasımpaşa,6063,MKE Ankaragücü,3103,2,1,1,0,1,Ended,100
7870098,17762,4,1535913900,Antalyaspor,3056,Çaykur Rizespor,3064,2,1,0,1,1,Ended,100
7870104,17762,4,1535913900,Bursaspor,3055,Beşiktaş JK,3050,1,1,0,0,3,Ended,100
7870111,17762,5,1536948000,Galatasaray,3061,Kasımpaşa,6063,4,1,0,0,1,Ended,100
7870103,17762,5,1537020000,MKE Ankaragücü,3103,Akhisarspor,24748,1,0,1,0,1,Ended,100
7870115,17762,5,1537030800,Beşiktaş JK,3050,Yeni Malatyaspor,24759,2,1,0,0,1,Ended,100
7870107,17762,5,1537030800,Göztepe,3054,Kayserispor,3072,2,0,2,0,1,Ended,100
7870110,17762,5,1537106400,Başakşehir FK,3086,Antalyaspor,3056,4,0,1,0,1,Ended,100
7870112,17762,5,1537106400,Sivasspor,3076,Erzurumspor FK,55603,2,2,1,1,3,Ended,100
7870114,17762,5,1537117200,Konyaspor,3085,Fenerbahçe,3052,0,1,0,0,2,Ended,100
7870108,17762,5,1537117200,Çaykur Rizespor,3064,Bursaspor,3055,1,1,0,1,3,Ended,100
