match_id,minute,player_in,player_in_id,player_out,player_out_id,is_home
1087233,85,Uğur İnceman,6216,Michael Fink,136,False
1087233,81,Ali Guzeldal,2510566,İbrahim Akın,5321,True
1087233,63,Serhat Gulpinar,5368,Efe Inanc,43672,True
1087233,63,Mazuwa Nsumbu,30657,Kanfory Sylla,14616,True
1087233,46,Bobô,18221,Filip Hološko,12232,False
1087233,46,Nihat Kahveci,1422254,Yusuf Simsek,31680,False
1087232,83,Neca,6509,Mehmet Cakir,43424,False
1087232,75,Korhan Ozturk,43519,Ertugrul Arslan,43521,True
1087232,71,Madiou Konate,7389,Tita,5292,False
1087232,68,Gürhan Gürsoy,1854681,Pini Felix Balili,5817,True
1087232,60,Ahmet Kuru,4791,Veysel Cihan,5326,True
1087232,59,İlhan Parlak,5810,Roguy Meye,50528,False
1087238,89,Ilkem Ozkaynak,43402,Calvin Sosibo,2510642,False
1087238,80,Yasir Elmaci,43650,Erhan Şentürk,816538,True
1087238,72,Erdinc Yavuz,6174,Amir Azmy Megahed,13651,True
1087238,69,Darius Vassell,548,Ufuk Bayraktar,74023,False
1087238,59,Ian Henderson,851,Abdullah Cetin,1003174,False
1087238,46,Andres Mendoza,9063,Eren Sen,4891,True
1087240,90,Barış Memiş,43717,Engin Baytar,43642,False
1087240,66,Akeem Agbetu,15014,Musa Aydin,6155,True
1087240,60,Ceyhun Gülselam,20747,Selçuk İnan,31253,False
1087240,46,Erman Kılıç,43664,Onur Tuncer,43707,True
1087230,90,Baris Özbek,8738,Arda Turan,5702,False
1087230,83,Ibrahim Ferdi Coskun,43597,Julio Cesar,13118,True
1087230,68,Shabani Nonda,3100,Milan Baroš,699,False
1087230,68,Erman Ozgur,5299,Hakan Bayraktar,2510650,True
1087230,55,Harry Kewell,700,Abdul Kader Keïta,557110,False
1087230,46,Umit Tutunci,47145,Mehmet Yozgatli,5490,True
1087236,86,Ramazan Sal,74131,Bekir Ozan Has,43530,True
1087236,80,Veli Acar,43535,Volkan Şen,43533,True
1087236,73,Young Rok Shin,2510647,Turgay Bahadir,3845,True
1087236,65,Ömer Hacısalihoğlu,60268,Ali Gunes,5313,False
1087236,48,Yekta Kurtuluş,60289,Alpaslan Kartal,60270,False
1087236,46,André Moritz,60277,Nourdin Boukhari,1877,False
1087235,90,Mile Jedinak,24685,Burhan Eşer,43645,True
1087235,79,Bilal Aziz Özer,16773,Gokhan Emreciksin,35586,False
1087235,72,Mustafa Pektemek,43643,Patiyo Tambwe,46012,True
1087235,60,Ömer Şişmanoğlu,29451,Rene-Salomon Olembe,3549,False
1087235,52,Abdullah Durak,42224,Merter Yüce,60357,False
1087235,23,Bilal Cubukcu,8712,Kerem Seras,43653,True
1087237,89,Yiğit İncedemir,74124,Nizamettin Çalışkan,5983,True
1087237,82,Serdar Özbayraktar,43576,Souleymane Youla,14344,False
1087237,82,Yigit Ismail Gokoglan,60248,Güven Varol,5377,True
1087237,75,Reinaldo De Souza,39610,Josh Simpson,10302,True
1087237,65,Mehmet Hilmi Yilmaz,6184,Bulent Kocabey,816055,False
1087237,60,Murat Onur,43584,Sezgin Coşkun,43586,False
1087241,88,Mehmet Topuz,21825,Daniel Güiza,811494,False
1087241,85,Selçuk Şahin,12384,Emre Belözoğlu,2054,False
