match_id,minute,added_time,player,player_id,card_type,is_home
4097907,75,,Kader Mangane,4445,yellow,False
4097897,-4,,Boy Waterman,2594,yellow,True
4097897,51,,Larrys Mabiala,21556,yellow,True
4097897,39,,Uğur Uçar,5713,yellow,True
4097903,87,,Jean-Jacques Gosso,39051,yellow,False
4097903,84,,Ante Kulušić,46424,yellowRed,False
4097903,77,,Oktay Delibalta,60637,yellow,False
4097903,61,,Ante Kulušić,46424,yellow,False
4097903,58,,Sedat Bayrak,31731,yellow,False
4097903,49,,Serkan Yanik,43620,yellow,False
4097903,45,,Sercan Kaya,86637,yellow,True
4097903,26,,Doga Kaya,43578,yellow,False
4097895,57,,Ali Turan,5813,yellow,True
4097895,42,,Alper Potuk,55028,yellow,False
4097899,89,,Vanja Iveša,43570,red,False
4097899,45,,Oumar Niasse,226780,yellow,True
4097911,90,,Erkut Senturk,135708,yellow,True
4097911,85,,Alfred N'Diaye,32897,yellow,True
4097911,60,,Şamil Çinaz,31568,yellow,False
4097911,50,,Aytaç Kara,128196,yellow,True
4097905,90,,Ersan Gülüm,60403,yellow,True
4097905,86,,Serdar Kurtuluş,18861,yellow,True
4097905,84,,Aykut Akgün,26572,yellow,False
4097905,71,,Aykut Demir,16948,yellow,False
4097905,52,,Alanzinho,15107,yellow,False
4097905,24,,Gustavo Colman,790572,yellow,False
4097901,90,,Manuel Da Costa,14246,yellow,False
4097901,80,,Ömer Bayram,68335,yellow,True
4097901,49,,Sefa Yılmaz,39737,yellow,True
4097901,40,,Salih Dursun,179189,yellow,True
4097909,90,,Wesley Sneijder,1934,yellow,True
4097909,82,,Felipe Melo,4811,yellow,True
4097909,45,,Cenk Tosun,72127,yellow,False
4097909,38,,Serdar Özbayraktar,43576,yellow,False
4097909,38,,Hamit Altıntop,246,yellow,True
4098707,81,,Ibrahima Sonko,10469,yellow,False
4098707,71,,Jean-Jacques Gosso,39051,yellow,True
4098707,59,,Uğur Demirok,43427,yellow,False
4098707,54,,Bilal Kisa,5914,yellow,False
4098693,90,,Elyasa Süme,6160,yellow,True
4098693,74,,Srđan Mijailović,98436,yellow,False
4098693,65,,Salih Dursun,179189,yellow,False
4098693,49,,Ezequiel Scarione,21946,yellow,True
4098693,23,,Abdullah Durak,42224,yellow,False
4098705,82,,Alper Potuk,55028,yellow,True
4098705,79,,Diomansy Kamara,870,yellow,False
4098695,90,,Serdar Özbayraktar,43576,red,True
