match_id,minute,player_in,player_in_id,player_out,player_out_id,is_home
4097907,86,Emrah Başsan,174141,Isaac Promise,38485,True
4097907,66,Murat Akin,3748,Georges Mandjeck,26235,False
4097907,63,Murat Duruer,5273,Koray Arslan,43585,True
4097907,54,Sinan Kaloglu,5406,Volkan Okumak,999434,False
4097907,54,Milan Baroš,699,Lamine Diarra,38805,True
4097897,87,Anil Karaer,81941,Erdem Özgenç,60332,True
4097897,79,Erkan Kaş,94868,Lomana Lualua,879,True
4097897,73,Huseyin Kala,126078,Kerem Seras,43653,False
4097897,67,Furkan Özçal,43684,Gokhan Unal,5823,True
4097897,59,Sanharib Malki,15972,Ryan Babel,1876,False
4097897,59,André Castro,41652,Matías Fritzler,33234,False
4097903,90,Ozan Papaker,343583,Sercan Kaya,86637,True
4097903,71,Kağan Söylemezgiller,106762,Florin Cernat,18032,True
4097903,70,Oktay Delibalta,60637,Jimmy Durmaz,37504,False
4097903,69,Eren Albayrak,43532,Uche Kalu,257009,True
4097903,52,Özgür İleri,81956,Doga Kaya,43578,False
4097903,39,Ermin Zec,44279,Mervan Çelik,35631,False
4097895,69,Recep Aydın,100549,Marc Kibong Mbamba,60412,True
4097895,62,Pierre Webó,4618,Dirk Kuyt,2221,False
4097895,58,Salih Uçan,135695,Alper Potuk,55028,False
4097895,46,Mehmet Uslu,60551,Abdülkerim Bardakcı,178963,True
4097895,46,Ömer Ali Şahiner,103912,İshak Çakmak,130564,True
4097899,90,Sertan Vardar,60350,Güray Vural,43559,True
4097899,83,Köksal Yedek,5822,Mehmet Nas,5783,False
4097899,81,Ivan Sesar,51324,Bruno Mezenga,60472,True
4097899,79,Çağlar Birinci,41856,Özgür Özkaya,256669,False
4097899,79,Aydin Karabulut,18862,Roland Alberg,122659,False
4097899,46,Kenan Özer,146364,Ahmet Cebe,8882,True
4097911,89,Necati Ates,5708,Henri Bienvenu,107048,True
4097911,76,Hasan Hüseyin Acar,345091,Özgür Çek,69434,True
4097911,64,Ferhat Kiraz,60352,Musa Çağıran,60363,False
4097911,55,Erkut Senturk,135708,Aytaç Kara,128196,True
4097905,89,Ibrahim Toraman,5314,Olcay Şahan,16078,True
4097905,77,Batuhan Karadeniz,31577,Alanzinho,15107,False
4097905,74,Yusuf Erdoğan,256663,Florent Malouda,3304,False
4097905,65,Gökhan Töre,88125,Dentinho,108482,True
4097905,59,Hugo Almeida,12935,Mustafa Pektemek,43643,True
4097905,49,Didier Zokora,3525,Gustavo Colman,790572,False
4097901,87,Okay Yokuşlu,97967,Marko Simić,49274,True
4097901,76,Ahmet Aras,128174,Kamil Grosicki,33689,False
4097901,74,Abdullah Durak,42224,Mert Nobre,5498,True
4097901,59,Diego Biseswar,2209,Yener Arica,307360,True
4097909,81,Engin Baytar,43642,Burak Yılmaz,18864,True
4097909,74,Erman Kılıç,43664,Selçuk İnan,31253,True
4097909,67,Muhammet Demir,43543,Serdar Özbayraktar,43576,False
4097909,46,Emre Çolak,68002,Hamit Altıntop,246,True
4097909,46,Mustafa Durak,156289,Darvydas Šernas,49555,False
4097909,46,Ugur Kavuk,43522,Turgut Şahin,60645,False
4098707,82,Sertan Vardar,60350,Bruno Mezenga,60472,False
4098707,82,Nemanja Tomić,50241,Jimmy Durmaz,37504,True
4098707,70,Radosav Petrović,39586,Nizamettin Çalışkan,5983,True
4098707,55,Özgür İleri,81956,Oktay Delibalta,60637,True
4098707,46,Kenan Özer,146364,Cagdas Atan,5307,False
4098707,46,Mehmet Akyüz,74144,Ahmet Cebe,8882,False
4098693,90,Adem Büyük,60250,Sanharib Malki,15972,True
4098693,76,Elyasa Süme,6160,Orhan Şam,5784,True
4098693,75,Okay Yokuşlu,97967,Sefa Yılmaz,39737,False
4098693,72,Tabaré Viudez,42465,Ryan Babel,1876,True
4098693,64,Jaja,14960,Yener Arica,307360,False
4098693,46,Pablo Mouche,34382,Mert Nobre,5498,False
4098705,84,Abdulaziz Solmaz,43712,Diomansy Kamara,870,False
4098705,84,Mehmet Topuz,21825,Alper Potuk,55028,True
4098705,83,Moussa Sow,3215,Emmanuel Emenike,82011,True
4098705,74,Bekir İrtegün,21823,Gökhan Gönül,30137,True
4098705,72,Erkut Senturk,135708,Aytaç Kara,128196,False
4098705,55,Necati Ates,5708,Özgür Çek,69434,False
