match_id,season_id,round,start_timestamp,home_team,home_team_id,away_team,away_team_id,home_score,away_score,home_ht,away_ht,winner_code,status,status_code
10434043,42632,1,1659722400,İstanbulspor,3066,Trabzonspor,3051,0,2,0,1,2,Ended,100
10434132,42632,1,1659802500,Sivasspor,3076,Gaziantep FK,5138,1,1,0,1,3,Ended,100
10434039,42632,1,1659811500,Beşiktaş JK,3050,Kayserispor,3072,1,0,0,0,1,Ended,100
10434136,42632,1,1659888900,Fatih Karagümrük,4954,Alanyaspor,6362,2,4,0,2,2,Ended,100
10434033,42632,1,1659888900,Giresunspor,5765,Adana Demirspor,3101,2,3,0,2,2,Ended,100
10434065,42632,1,1659897900,Antalyaspor,3056,Galatasaray,3061,0,1,0,0,2,Ended,100
10434134,42632,1,1659975300,Başakşehir FK,3086,Kasımpaşa,6063,4,0,2,0,1,Ended,100
10434133,42632,1,1659984300,Fenerbahçe,3052,Ümraniyespor,55625,3,3,2,1,3,Ended,100
10434078,42632,1,1659984300,MKE Ankaragücü,3103,Konyaspor,3085,0,0,0,0,3,Ended,100
10434041,42632,2,1660327200,Trabzonspor,3051,Hatayspor,3091,1,0,0,0,1,Ended,100
10434048,42632,2,1660407300,Kayserispor,3072,İstanbulspor,3066,1,0,1,0,1,Ended,100
10434038,42632,2,1660416300,Adana Demirspor,3101,Sivasspor,3076,3,0,1,0,1,Ended,100
10434045,42632,2,1660416300,Galatasaray,3061,Giresunspor,5765,0,1,0,0,2,Ended,100
10434128,42632,2,1660493700,Gaziantep FK,5138,MKE Ankaragücü,3103,1,0,0,0,1,Ended,100
10434142,42632,2,1660493700,Ümraniyespor,55625,Antalyaspor,3056,0,1,0,0,2,Ended,100
10434068,42632,2,1660502700,Alanyaspor,6362,Beşiktaş JK,3050,3,3,1,3,3,Ended,100
10434135,42632,2,1660580100,Konyaspor,3085,Başakşehir FK,3086,0,0,0,0,3,Ended,100
10434071,42632,2,1660589100,Kasımpaşa,6063,Fenerbahçe,3052,0,6,0,3,2,Ended,100
10434037,42632,3,1660932000,Ümraniyespor,55625,Galatasaray,3061,0,1,0,0,2,Ended,100
