player_id,team_id,season_id,appearances,matches_started,minutes_played,goals,assists,expected_goals,expected_assists,yellow_cards,red_cards,rating,total_shots,shots_on_target,accurate_passes,total_passes,accurate_passes_pct,key_passes,tackles,interceptions,successful_dribbles,ground_duels_won_pct,aerial_duels_won_pct,saves,clean_sheets,goals_conceded,big_chances_created,big_chances_missed
233114,3061,42632,24,21,1887,22,7,,,3,0,7.5458333333333,81,42,238,337,70.623145400593,36,8,1,12,39.772727272727,43.518518518519,0,6,15,8,13
904096,3061,42632,25,8,885,4,2,,,5,0,6.775,32,14,212,279,75.985663082437,19,19,3,18,38.167938931298,42.372881355932,0,0,5,1,1
857738,3061,42632,25,10,1031,1,2,,,1,0,6.9086956521739,30,9,361,441,81.859410430839,29,9,4,29,50.892857142857,25,0,1,8,5,0
754794,3061,42632,31,28,2417,0,0,,,6,0,7.0935483870968,20,3,1526,1730,88.208092485549,25,86,40,10,63.900414937759,37.704918032787,0,4,23,0,2
980418,3061,42632,31,31,2714,1,4,,,8,1,7.141935483871,25,9,987,1250,78.96,32,87,50,33,53.068592057762,65.384615384615,0,13,23,8,0
178963,3061,42632,30,30,2655,3,3,,,4,2,6.9966666666667,29,10,1466,1723,85.084155542658,8,43,37,12,50.657894736842,63.265306122449,0,14,24,2,4
981483,3061,42632,33,31,2773,0,3,,,8,0,6.7969696969697,12,0,1194,1407,84.861407249467,23,53,45,28,60.752688172043,56.060606060606,0,10,48,5,1
138152,3061,42632,5,1,132,0,0,,,0,0,6.7,3,0,69,77,89.61038961039,1,3,4,0,60,25,0,0,2,0,1
1464636,3061,42632,1,0,20,0,0,,,0,0,6.6,0,0,9,10,90,0,0,0,0,0,0,0,0,0,0,0
754330,3061,42632,31,31,2761,0,0,,,3,0,6.7935483870968,0,0,515,872,59.059633027523,2,1,0,0,100,100,82,11,48,0,0
103457,3061,42632,30,30,2700,0,2,,,4,1,7.06,0,0,586,974,60.164271047228,2,1,0,0,80,100,98,6,39,2,0
867595,3061,42632,18,18,1555,0,0,,,1,0,6.7111111111111,0,0,537,659,81.487101669196,0,1,1,0,62.5,100,58,2,33,0,0
903324,3052,42632,34,31,2603,9,11,,,3,0,7.1735294117647,65,21,623,895,69.608938547486,79,28,21,51,46.014492753623,43.333333333333,0,5,23,17,6
999396,3052,42632,28,9,1241,1,1,,,2,0,6.7392857142857,30,7,376,480,78.333333333333,24,16,5,17,36.036036036036,33.333333333333,0,0,31,6,2
952600,3052,42632,19,7,763,0,1,,,3,0,6.7,8,1,451,523,86.23326959847,2,20,23,8,47.674418604651,68.965517241379,0,0,15,0,0
826258,3052,42632,28,11,1148,2,2,,,4,0,6.7714285714286,35,12,335,430,77.906976744186,22,24,11,60,55.405405405405,41.666666666667,0,0,20,6,2
1048324,3052,42632,3,2,84,0,0,,,0,0,6.2666666666667,0,0,44,53,83.018867924528,0,1,1,0,16.666666666667,33.333333333333,0,0,2,0,0
1085938,3052,42632,29,23,2111,2,1,,,1,0,6.7107142857143,10,4,754,986,76.470588235294,17,49,23,13,56,44.736842105263,0,4,44,1,0
39573,3052,42632,23,23,2070,0,0,,,0,0,6.8565217391304,0,0,466,703,66.28733997155,0,3,1,1,87.5,83.333333333333,54,7,22,0,0
800411,3050,42632,26,20,1718,4,6,,,3,0,6.9653846153846,38,18,422,550,76.727272727273,36,31,12,24,43.406593406593,40,0,1,16,8,3
135695,3050,42632,29,28,2223,3,6,,,6,0,7.1034482758621,39,11,870,1070,81.308411214953,42,68,27,27,47.791164658635,42.222222222222,0,2,27,8,2
966811,3050,42632,26,16,1554,0,2,,,3,0,6.964,12,3,671,806,83.250620347395,36,33,31,6,52.678571428571,43.333333333333,0,1,31,3,0
1392102,3050,42632,19,15,1275,2,1,,,4,0,6.6210526315789,8,3,395,491,80.448065173116,6,29,37,7,49.411764705882,52.631578947368,0,1,29,1,0
43394,3050,42632,21,8,859,0,0,,,2,0,6.73125,3,1,365,412,88.592233009709,1,21,13,1,50.877192982456,53.846153846154,0,1,11,0,0
595396,3050,42632,31,20,1997,1,5,,,4,0,6.6766666666667,24,3,648,839,77.234803337306,23,42,22,30,48,53,0,1,44,5,1
913656,3050,42632,9,9,810,0,0,,,0,0,6.5777777777778,0,0,138,187,73.79679144385,0,0,0,0,100,100,13,3,11,0,0
1050730,3050,42632,2,2,180,0,0,,,0,0,6.25,0,0,36,42,85.714285714286,0,0,0,0,0,100,0,0,3,0,0
1382235,3086,42632,29,11,1131,6,1,,,2,0,6.725,29,13,108,179,60.335195530726,6,12,3,7,32.758620689655,47.524752475248,0,0,25,1,6
280447,3086,42632,27,23,1948,3,4,,,6,0,6.8962962962963,28,9,688,841,81.807372175981,23,38,17,30,54.40414507772,35.897435897436,0,2,42,6,1
972410,3086,42632,23,14,1175,3,2,,,4,1,6.904347826087,20,7,575,699,82.260371959943,16,44,9,20,55.924170616114,56,0,2,13,1,1
896364,3086,42632,31,17,1584,5,6,,,3,1,7.0967741935484,64,32,457,544,84.007352941176,42,19,9,34,55.797101449275,11.764705882353,0,0,30,10,2
876857,3086,42632,1,0,11,0,0,,,0,0,6.6,0,0,9,9,100,0,0,0,0,0,0,0,0,0,0,0
876782,3086,42632,27,22,1823,2,1,,,4,1,6.6925925925926,16,7,855,977,87.512794268168,11,36,14,13,53.623188405797,45,0,3,38,2,1
893009,3086,42632,30,20,1836,2,0,,,6,0,6.8551724137931,19,5,821,977,84.03275332651,22,51,23,5,49.62962962963,51.282051282051,0,4,32,0,1
1008884,3086,42632,11,8,737,0,0,,,1,0,6.9,8,2,281,362,77.624309392265,5,20,20,11,46.835443037975,53.333333333333,0,3,3,1,0
142494,3086,42632,29,27,2476,3,4,,,2,0,6.8892857142857,17,5,1016,1237,82.1341956346,14,48,30,20,52,50,0,8,34,4,0
839982,3086,42632,30,28,2512,0,1,,,3,0,7.0833333333333,15,8,1660,1843,90.070537167661,6,56,29,10,70.833333333333,56.880733944954,0,10,30,0,3
103912,3086,42632,27,23,1949,1,1,,,3,1,6.8481481481481,7,1,880,1074,81.936685288641,16,57,16,9,56.834532374101,46.666666666667,0,3,20,1,0
827418,3086,42632,12,12,1080,0,0,,,2,0,7.0416666666667,0,0,387,517,74.854932301741,2,0,1,0,100,50,46,3,18,0,0
30143,3086,42632,21,21,1890,0,0,,,0,0,6.8619047619048,0,0,608,797,76.286072772898,0,0,0,0,66.666666666667,66.666666666667,48,8,17,0,0
284767,3051,42632,31,29,2651,17,3,,,2,0,7.2322580645161,76,32,416,636,65.408805031447,25,18,2,8,58.870967741935,58.333333333333,0,0,57,6,10
109779,3051,42632,13,10,810,2,3,,,0,0,7.1692307692308,16,5,292,367,79.564032697548,27,12,8,12,50.877192982456,33.333333333333,0,0,16,7,1
899069,3051,42632,19,14,1118,1,0,,,2,0,6.6578947368421,16,4,283,359,78.83008356546,17,23,12,26,56.55737704918,34.48275862069,0,0,16,0,0
1499364,3051,42632,1,0,8,0,0,,,0,0,6.7,0,0,3,3,100,0,1,0,0,100,0,0,0,0,0,0
849301,4954,42632,29,29,2356,2,6,,,5,1,6.551724137931,45,12,477,679,70.250368188513,34,44,20,37,45.593869731801,15,0,2,44,6,8
229800,4954,42632,30,25,2133,2,4,,,4,0,6.9466666666667,43,18,505,705,71.631205673759,42,46,41,40,48.11320754717,34,0,3,37,7,3
806964,4954,42632,34,26,2255,3,3,,,1,0,6.7272727272727,28,12,716,801,89.388264669164,27,21,12,27,48.863636363636,54.545454545455,0,1,25,3,1
233252,4954,42632,29,28,2478,2,0,,,4,1,6.6275862068966,11,3,757,1014,74.65483234714,6,46,36,13,50.931677018634,62.5,0,2,55,1,0
927649,3085,42632,29,14,1174,5,1,,,2,0,6.9136363636364,44,18,204,287,71.080139372822,18,20,9,17,40.16393442623,47.058823529412,0,0,12,6,3
992912,3085,42632,24,6,790,0,0,,,4,0,6.8272727272727,4,3,387,481,80.45738045738,12,35,19,6,60.869565217391,68.965517241379,0,2,7,0,0
355024,3085,42632,30,12,1327,6,0,,,2,0,6.8866666666667,42,20,543,638,85.109717868339,30,22,3,25,45.911949685535,45.454545454545,0,1,22,0,2
