match_id,minute,added_time,scorer,scorer_id,assist,assist_id,goal_type,is_home,home_score,away_score
10434043,86,,Stefano Denswil,97404,Anastasios Bakasetas,114076,regular,False,0,2
10434043,16,,Andreas Cornelius,183483,,,regular,False,0,1
10434132,64,,Max Gradel,16590,,,penalty,True,1,1
10434132,22,,Alexandru Maxim,180511,,,regular,False,0,1
10434039,90,6,Rachid Ghezzal,123228,Wout Weghorst,252215,regular,True,1,0
10434136,90,3,Erencan Yardımcı,989168,Oussama Targhalline,1095731,regular,False,2,4
10434136,72,,Davide Biraschi,233252,Caner Erkin,15680,regular,True,2,3
10434136,70,,Wilson Eduardo,105404,Daniel Candeias,41835,regular,False,1,3
10434136,55,,Fabio Borini,89510,Mbaye Diagne,346790,regular,True,1,2
10434136,28,,Efkan Bekiroğlu,800458,Efecan Karaca,60510,regular,False,0,2
10434136,19,,Wilson Eduardo,105404,Efecan Karaca,60510,regular,False,0,1
10434033,90,1,Rahmetullah Berisbek,921402,Mert Kurt,1390413,regular,True,2,3
10434033,82,,Henry Onyekuru,809220,Semih Güler,325155,regular,False,1,3
10434033,56,,Borja Sainz,992567,Serginho,849301,regular,True,1,2
10434033,28,,Younès Belhanda,72999,Gökhan Inler,4252,regular,False,0,2
10434033,23,,Gökhan Inler,4252,Britt Assombalonga,151512,regular,False,0,1
10434065,90,,Bafetimbi Gomis,3530,Fredrik Midtsjø,98198,regular,False,0,1
10434134,77,,Deniz Türüç,252207,,,penalty,True,4,0
10434134,74,,Mounir Chouiar,845274,Junior Caiçara,128440,regular,True,3,0
10434134,38,,Patryk Szysz,831930,,,regular,True,2,0
10434134,22,,Danijel Aleksić,45377,Patryk Szysz,831930,regular,True,1,0
10434133,90,2,Mergim Berisha,770083,Miha Zajc,139256,regular,True,3,3
10434133,73,,Antonio Mršić,99233,,,penalty,False,2,3
10434133,67,,Valentin Gheorghe,845365,Oğuz Gürbulak,139439,regular,False,2,2
10434133,45,2,Enner Valencia,106456,Diego Rossi,831809,regular,True,2,1
10434133,29,,Tomislav Glumac,93736,Ermir Lenjani,50231,regular,False,1,1
10434133,19,,Enner Valencia,106456,,,penalty,True,1,0
10434041,71,,Abdülkadir Ömür,826155,Eren Elmalı,981483,regular,True,1,0
10434048,4,,Miguel Cardoso,344009,Lionel Carole,122922,regular,True,1,0
10434038,70,,Babajide David Akintola,798676,,,regular,True,3,0
10434038,51,,Henry Onyekuru,809220,Babajide David Akintola,798676,regular,True,2,0
10434038,41,,Younès Belhanda,72999,Badou Ndiaye,228342,regular,True,1,0
10434045,77,,Borja Sainz,992567,,,regular,False,0,1
10434128,47,,Ertuğrul Ersoy,355004,Alexandru Maxim,180511,regular,True,1,0
10434142,59,,Haji Wright,818391,Bünyamin Balcı,967214,regular,False,0,1
10434068,90,2,Daniel Candeias,41835,,,penalty,True,3,3
10434068,81,,Romain Saïss,187729,,,ownGoal,True,2,3
10434068,45,3,Efkan Bekiroğlu,800458,,,regular,True,1,3
10434068,31,,Rachid Ghezzal,123228,,,penalty,False,0,3
10434068,20,,Salih Uçan,135695,Rachid Ghezzal,123228,regular,False,0,2
10434068,3,,Georges-Kévin N'Koudou,342909,Wout Weghorst,252215,regular,False,0,1
10434071,90,2,Arda Güler,1091116,Serdar Dursun,123917,regular,False,0,6
10434071,86,,Arda Güler,1091116,Miguel Crespo,972410,regular,False,0,5
10434071,58,,Enner Valencia,106456,Joshua King,100621,regular,False,0,4
10434071,45,3,Emre Mor,826258,Enner Valencia,106456,regular,False,0,3
10434071,33,,Enner Valencia,106456,Lincoln,794928,regular,False,0,2
10434071,8,,Joshua King,100621,Ferdi Kadıoğlu,825844,regular,False,0,1
10434037,86,,Bafetimbi Gomis,3530,Patrick van Aanholt,74577,regular,False,0,1
