match_id,minute,added_time,player,player_id,card_type,is_home
10434043,82,,Tuncer Duhan Aksu,893007,yellow,True
10434043,74,,Manolis Siopis,136675,yellow,False
10434043,49,,Mahmoud Trézéguet,295361,yellow,False
10434043,45,,Ferhat Yazgan,999427,yellow,True
10434132,84,,Mustapha Yatabaré,51558,yellow,True
10434132,67,,Furkan Soyalp,226992,yellow,False
10434132,61,,Matěj Hanousek,320905,yellow,False
10434132,39,,Papy Djilobodji,106661,yellow,False
10434132,31,,Caner Osmanpaşa,135941,yellow,True
10434132,-5,,,,yellow,False
10434039,90,9,Necip Uysal,43394,yellow,True
10434039,90,7,Romain Saïss,187729,yellow,True
10434039,90,3,Cenk Tosun,72127,yellowRed,True
10434039,90,1,Cenk Tosun,72127,yellow,True
10434039,77,,Gedson Fernandes,862055,yellow,True
10434039,67,,Ali Karimi,803869,yellowRed,False
10434039,59,,Ali Karimi,803869,yellow,False
10434136,76,,Tayfur Bingöl,255957,yellow,False
10434136,54,,Fabio Borini,89510,yellow,True
10434136,45,3,Daniel Candeias,41835,yellow,False
10434136,36,,Otabek Shukurov,358890,yellow,True
10434136,15,,Furkan Bayır,1003161,yellow,False
10434033,90,3,Yaroslav Rakitskyi,70797,yellow,False
10434033,74,,Serginho,849301,yellow,True
10434033,64,,Badou Ndiaye,228342,yellow,False
10434033,40,,Hamidou Traoré,333213,yellow,True
10434033,28,,Murat Cem Akpinar,873813,yellow,True
10434065,90,5,Fedor Kudryashov,24639,yellow,True
10434065,90,3,Bafetimbi Gomis,3530,yellow,False
10434065,45,2,Fernando Muslera,28381,yellow,False
10434065,45,,Berkan Kutlu,992912,yellow,False
10434065,43,,Ömer Toprak,39015,yellow,True
10434065,14,,Victor Nelsson,846148,yellow,False
10434134,75,,Raoul Petretta,788275,yellow,False
10434134,51,,Yasin Özcan,1392102,yellow,False
10434134,23,,Youssouf Ndayishimiye,985934,yellow,True
10434134,15,,Haris Hajradinović,254979,yellow,False
10434134,13,,Mahmut Tekdemir,43666,yellow,True
10434134,-5,,,,yellow,False
10434133,90,5,Ferdi Kadıoğlu,825844,yellow,True
10434133,83,,Mergim Berisha,770083,yellow,True
10434133,77,,Gustavo Henrique,243181,yellow,True
10434133,76,,Lincoln,794928,yellow,True
10434133,76,,Emre Nefiz,242823,yellow,False
10434133,70,,Luan Peres,842098,yellow,True
10434133,41,,Adel Bettaieb,987832,yellow,False
10434133,22,,Enner Valencia,106456,yellow,True
10434133,12,,Willian Arão,242213,yellow,True
10434078,90,4,Oğuz Ceylan,152758,yellow,True
10434041,90,1,Mohammed Kamara,884538,yellow,False
10434041,90,,Anastasios Bakasetas,114076,yellow,True
10434041,45,,Musa Çağıran,60363,yellow,False
10434041,11,,Rúben Ribeiro,44653,yellow,False
10434041,-5,,Yusuf Erdoğan,256663,yellow,True
10434048,87,,Yaw Ackah,984096,yellow,True
10434048,76,,Tuncer Duhan Aksu,893007,yellow,False
10434048,52,,Andrea Bertolacci,47568,yellow,True
10434048,49,,Ali Yaşar,190815,yellow,False
10434048,32,,Miguel Cardoso,344009,yellow,True
10434038,72,,Younès Belhanda,72999,yellow,True
10434038,57,,Yaroslav Rakitskyi,70797,yellow,True
10434045,74,,Alper Uludağ,100102,yellow,False
10434045,73,,Kerem Aktürkoğlu,903324,yellow,True
10434045,39,,Patrick van Aanholt,74577,yellow,True
10434045,26,,Borja Sainz,992567,yellow,False
10434045,16,,Sérgio Oliveira,991493,yellow,True
10434128,79,,Lamine Diack,982317,yellow,False
10434128,45,,Ertuğrul Ersoy,355004,yellow,True
10434128,35,,Anastasios Chatzigiovanis,850770,yellow,False
10434128,30,,Stelios Kitsiou,189627,yellow,True
10434128,28,,Atakan Çankaya,1066338,yellow,False
10434142,81,,Fernando,123354,yellow,False
10434142,66,,Soner Aydoğdu,69351,yellow,False
10434142,57,,Geraldo,244089,yellow,True
10434068,64,,Daniel Candeias,41835,yellow,True
10434068,41,,Fatih Aksoy,827922,yellow,True
10434068,37,,Emrecan Uzunhan,997684,yellowRed,False
10434068,26,,Leroy Fer,31821,yellow,True
10434068,19,,Wout Weghorst,252215,yellow,False
10434068,15,,Emrecan Uzunhan,997684,yellow,False
10434068,1,,Georges-Kévin N'Koudou,342909,yellow,False
10434135,73,,Ömer Ali Şahiner,103912,yellow,False
10434135,73,,Lucas Biglia,17799,yellow,False
10434135,62,,Mahmut Tekdemir,43666,yellow,False
10434135,58,,Francisco Calvo,156400,yellow,True
10434071,54,,Stéphane Bahoken,153220,yellow,True
10434071,42,,Ferdi Kadıoğlu,825844,yellow,False
10434071,42,,Haris Hajradinović,254979,yellow,True
10434071,21,,Florent Hadergjonaj,354860,yellow,True
10434071,16,,Hasan Yesilyurt,1092013,red,True
10434037,90,2,Sacha Boey,980418,yellow,False
10434037,86,,Nika Gagnidze,979074,yellow,True
10434037,77,,Isaac Sackey,292965,yellow,True
10434037,76,,Oğuz Gürbulak,139439,yellow,True
10434037,72,,Valentin Gheorghe,845365,yellow,True
10434037,55,,Yonathan Del Valle,34368,yellow,True
10434037,45,,Serkan Göksu,595044,yellow,True
10434037,35,,Abdülkerim Bardakcı,178963,yellow,False
10434158,86,,Alexis Pérez,602812,yellow,True
10434158,41,,Turgay Gemicibaşı,807398,yellow,False
10434158,38,,Hayrullah Bilazer,852161,yellow,True
10434158,13,,Mehmet Feyzi Yıldırım,787897,yellow,False
10434158,6,,Robert Mejía,1020193,yellow,True
10434066,82,,Marko Jevtović,310068,yellow,False
10434066,59,,Kamil Ahmet Çörekçi,124728,yellow,True
10434066,58,,Ognjen Vranješ,44310,yellow,True
10434066,51,,Lazar Marković,98461,yellow,False
10434066,34,,Alexandru Maxim,180511,yellow,False
10434123,60,,Stefano Denswil,97404,yellow,False
10434123,32,,Doğucan Haspolat,846087,yellow,False
10434123,17,,Sam Larsson,229800,yellow,True
10434143,90,1,Enzo Crivelli,380974,yellow,True
10434143,61,,Ahmed Touba,856216,yellow,True
10434143,59,,Danijel Aleksić,45377,yellow,True
10434143,44,,Lucas Lima,248529,yellow,True
10434143,26,,Deniz Türüç,252207,yellow,True
10434153,90,2,Caner Erkin,15680,yellow,False
10434153,67,,Salih Uçan,135695,yellow,True
10434153,43,,Mbaye Diagne,346790,yellow,False
10434153,42,,Berkay Vardar,1144933,yellow,True
10434153,40,,Jackson Muleka,927649,yellow,True
10434153,7,,Magomed Ozdoev,121185,yellow,False
10434070,90,4,Wilson Eduardo,105404,yellow,False
10434070,84,,Uğur Çiftçi,142850,yellow,True
10434070,81,,Furkan Bayır,1003161,yellow,False
10434070,72,,Charis Charisis,317297,yellow,True
10434047,68,,Michael Ologo,1142908,yellow,True
10434047,55,,Amir Hadžiahmetović,795421,yellow,False
10434047,45,1,Ahmet Oğuz,603902,yellow,False
10434047,40,,Adil Demirbağ,787949,yellow,False
10434129,82,,Yaroslav Rakitskyi,70797,red,False
10434129,67,,Henry Onyekuru,809220,yellow,False
10434129,53,,Attila Szalai,823092,yellow,True
10434129,49,,Miha Zajc,139256,yellow,True
10434129,45,4,Willian Arão,242213,yellow,True
10434129,38,,Babajide David Akintola,798676,yellow,False
10434129,18,,Younès Belhanda,72999,yellow,False
10434129,13,,Samet Akaydın,863600,yellow,False
10433827,90,3,Soner Aydoğdu,69351,yellow,False
10433827,86,,Hakan Özmert,43512,yellow,False
10433827,71,,João Figueiredo,841012,yellow,True
10433827,67,,Papy Djilobodji,106661,yellow,True
10433827,66,,Alexandru Maxim,180511,yellow,True
10433827,58,,Fernando,123354,yellow,False
10433809,90,3,Otabek Shukurov,358890,yellow,True
10433809,90,2,Ahmed Musa,139502,yellow,True
10433809,82,,Sinan Osmanoğlu,69369,yellow,False
10433809,61,,Oğuz Ceylan,152758,yellow,False
10433809,45,6,Pêpê,896354,yellow,False
10433957,82,,Kévin Rodrigues,234232,yellow,True
10433957,48,,Tomislav Glumac,93736,yellow,False
10433957,44,,Artem Dzyuba,19367,yellow,True
10433957,16,,Antonio Mršić,99233,yellow,False
10434146,87,,Kristal Abazaj,900127,yellowRed,False
10434146,86,,Kristal Abazaj,900127,yellow,False
10434146,79,,Furkan Bayır,1003161,yellow,True
10434146,76,,Valon Ethemi,904945,yellow,False
10434146,71,,İbrahim Yilmaz,135689,yellow,False
10434146,67,,Daniel Candeias,41835,yellow,True
10434146,47,,Leroy Fer,31821,yellow,True
10434146,-5,,,,yellow,False
10433804,90,4,Mamadou Fall,822228,yellow,True
10433804,90,2,Ahmet Engin,791087,yellow,True
10433804,81,,Recep Burak Yılmaz,904172,yellow,False
10433804,59,,Valentin Eysseric,139798,yellow,True
10433873,84,,Dimitris Kolovetsios,68228,yellow,True
10433873,74,,Alper Uludağ,100102,yellow,False
10433873,45,4,Alexis Pérez,602812,yellow,False
10433871,63,,Eren Elmalı,981483,yellow,True
10433871,46,,Dorukhan Toköz,796133,yellow,True
10433871,45,4,Kerem Aktürkoğlu,903324,yellow,False
10433871,21,,Mahmoud Trézéguet,295361,yellow,True
10433871,15,,Yunus Akgün,857738,yellow,False
10433798,90,4,Soner Dikmen,847782,yellow,True
10433798,88,,Francisco Calvo,156400,yellow,True
10433798,54,,Adil Demirbağ,787949,yellowRed,True
10433798,24,,Adil Demirbağ,787949,yellow,True
10433798,22,,Enner Valencia,106456,red,False
10433802,83,,Hakan Arslan,60646,yellow,False
10433802,39,,Erdoğan Yeşilyurt,142541,yellow,False
10433836,53,,Eren Elmalı,981483,yellow,False
10433836,35,,Marc Bartra,99519,yellow,False
10433836,27,,Jean-Philippe Gbamin,326343,yellow,False
