player_id,team_id,season_id,appearances,matches_started,minutes_played,goals,assists,expected_goals,expected_assists,yellow_cards,red_cards,rating,total_shots,shots_on_target,accurate_passes,total_passes,accurate_passes_pct,key_passes,tackles,interceptions,successful_dribbles,ground_duels_won_pct,aerial_duels_won_pct,saves,clean_sheets,goals_conceded,big_chances_created,big_chances_missed
320,3051,3831,1,1,44,0,0,,,0,0,,,,,,,,,,,,,,,,,
3525,3051,3831,21,20,1685,0,2,,,5,2,,,,,,,,,,,,,,,,,
5512,3051,3831,33,32,2836,0,2,,,7,0,,,,,,,,,,,,,,,,,
6189,3051,3831,34,34,3060,0,0,,,2,0,,,,,,,,,,,,,,,,,
8738,3051,3831,2,0,180,0,0,,,0,0,,,,,,,,,,,,,,,,,
13389,3051,3831,5,2,172,0,0,,,0,0,,,,,,,,,,,,,,,,,
15107,3051,3831,32,21,1862,2,4,,,4,0,,,,,,,,,,,,,,,,,
17796,3051,3831,7,5,630,0,0,,,0,0,,,,,,,,,,,,,,,,,
18767,3051,3831,13,13,1110,4,0,,,3,0,,,,,,,,,,,,,,,,,
18790,3051,3831,15,15,1172,0,0,,,1,0,,,,,,,,,,,,,,,,,
18864,3051,3831,30,30,2693,32,3,,,8,0,,,,,,,,,,,,,,,,,
19000,3051,3831,7,3,280,1,0,,,0,0,,,,,,,,,,,,,,,,,
26572,3051,3831,23,15,1383,0,1,,,3,1,,,,,,,,,,,,,,,,,
31934,3051,3831,26,21,986,2,3,,,3,0,,,,,,,,,,,,,,,,,
35583,3051,3831,31,30,2790,2,0,,,8,0,,,,,,,,,,,,,,,,,
43533,3051,3831,23,19,1378,3,1,,,4,0,,,,,,,,,,,,,,,,,
46148,3051,3831,31,20,1601,0,5,,,2,0,,,,,,,,,,,,,,,,,
86637,3051,3831,2,0,22,0,0,,,0,0,,,,,,,,,,,,,,,,,
124643,3051,3831,21,16,1570,2,1,,,7,0,,,,,,,,,,,,,,,,,
790572,3051,3831,30,24,2700,2,7,,,8,0,,,,,,,,,,,,,,,,,
936,3052,3831,32,32,2789,0,0,,,5,0,,,,,,,,,,,,,,,,,
1143,3052,3831,33,33,2970,1,0,,,2,0,,,,,,,,,,,,,,,,,
1345,3052,3831,10,10,855,0,0,,,2,0,,,,,,,,,,,,,,,,,
2054,3052,3831,22,21,1761,5,2,,,7,0,,,,,,,,,,,,,,,,,
3215,3052,3831,10,8,900,6,3,,,0,0,,,,,,,,,,,,,,,,,
5511,3052,3831,18,10,910,1,3,,,2,0,,,,,,,,,,,,,,,,,
5784,3052,3831,14,10,635,0,1,,,3,0,,,,,,,,,,,,,,,,,
9528,3052,3831,6,3,540,0,0,,,1,0,,,,,,,,,,,,,,,,,
12384,3052,3831,22,18,1192,0,0,,,2,0,,,,,,,,,,,,,,,,,
12863,3052,3831,29,28,2297,14,7,,,3,1,,,,,,,,,,,,,,,,,
15677,3052,3831,32,32,2880,0,0,,,3,0,,,,,,,,,,,,,,,,,
15680,3052,3831,29,18,1667,2,0,,,6,1,,,,,,,,,,,,,,,,,
15683,3052,3831,4,1,136,1,0,,,0,0,,,,,,,,,,,,,,,,,
17986,3052,3831,13,11,1170,3,1,,,0,0,,,,,,,,,,,,,,,,,
21823,3052,3831,17,15,1437,0,0,,,7,0,,,,,,,,,,,,,,,,,
21825,3052,3831,27,24,2430,3,2,,,3,0,,,,,,,,,,,,,,,,,
30137,3052,3831,26,26,2204,1,4,,,3,0,,,,,,,,,,,,,,,,,
34158,3052,3831,32,30,2683,6,4,,,4,0,,,,,,,,,,,,,,,,,
39573,3052,3831,2,2,180,0,0,,,0,0,,,,,,,,,,,,,,,,,
39893,3052,3831,12,12,1080,0,0,,,4,0,,,,,,,,,,,,,,,,,
42860,3052,3831,28,26,2520,10,4,,,2,0,,,,,,,,,,,,,,,,,
43425,3052,3831,15,10,681,1,1,,,1,0,,,,,,,,,,,,,,,,,
106827,3052,3831,3,1,211,0,0,,,0,0,,,,,,,,,,,,,,,,,
107048,3052,3831,30,13,1432,7,2,,,1,0,,,,,,,,,,,,,,,,,
116944,3052,3831,3,1,211,0,0,,,0,0,,,,,,,,,,,,,,,,,
61,3053,3831,3,1,270,0,0,,,1,0,,,,,,,,,,,,,,,,,
136,3053,3831,31,30,2558,1,5,,,4,0,,,,,,,,,,,,,,,,,
2206,3053,3831,29,26,2379,0,0,,,7,0,,,,,,,,,,,,,,,,,
5289,3053,3831,11,10,835,1,0,,,0,0,,,,,,,,,,,,,,,,,
5800,3053,3831,15,13,1350,1,0,,,2,0,,,,,,,,,,,,,,,,,
6102,3053,3831,20,18,1641,5,3,,,2,0,,,,,,,,,,,,,,,,,
12682,3053,3831,11,11,927,8,1,,,2,1,,,,,,,,,,,,,,,,,
15683,3053,3831,10,8,741,1,1,,,2,0,,,,,,,,,,,,,,,,,
15795,3053,3831,10,9,895,0,0,,,4,0,,,,,,,,,,,,,,,,,
26140,3053,3831,16,14,1440,2,1,,,4,0,,,,,,,,,,,,,,,,,
27011,3053,3831,23,15,1302,1,1,,,4,1,,,,,,,,,,,,,,,,,
30032,3053,3831,13,10,1170,0,0,,,0,0,,,,,,,,,,,,,,,,,
40095,3053,3831,4,0,35,0,0,,,0,0,,,,,,,,,,,,,,,,,
42226,3053,3831,4,0,56,0,0,,,1,0,,,,,,,,,,,,,,,,,
43529,3053,3831,12,9,1080,0,0,,,3,0,,,,,,,,,,,,,,,,,
44624,3053,3831,4,3,227,0,0,,,0,0,,,,,,,,,,,,,,,,,
49391,3053,3831,10,8,548,0,1,,,1,1,,,,,,,,,,,,,,,,,
54636,3053,3831,9,8,709,0,0,,,1,1,,,,,,,,,,,,,,,,,
55037,3053,3831,19,16,1216,1,0,,,4,0,,,,,,,,,,,,,,,,,
60641,3053,3831,33,29,2512,5,0,,,6,0,,,,,,,,,,,,,,,,,
60646,3053,3831,23,17,1643,0,0,,,3,0,,,,,,,,,,,,,,,,,
74023,3053,3831,7,4,391,0,1,,,0,0,,,,,,,,,,,,,,,,,
105974,3053,3831,27,27,2430,0,0,,,2,0,,,,,,,,,,,,,,,,,
116879,3053,3831,14,11,1260,0,0,,,2,0,,,,,,,,,,,,,,,,,
153350,3053,3831,31,28,2790,9,3,,,2,0,,,,,,,,,,,,,,,,,
222600,3053,3831,2,0,25,0,0,,,0,0,,,,,,,,,,,,,,,,,
816055,3053,3831,8,3,205,0,0,,,1,0,,,,,,,,,,,,,,,,,
999449,3053,3831,27,26,2328,0,0,,,4,0,,,,,,,,,,,,,,,,,
1003483,3053,3831,31,29,2790,1,0,,,7,1,,,,,,,,,,,,,,,,,
3845,3055,3831,27,16,1657,3,0,,,5,0,,,,,,,,,,,,,,,,,
5778,3055,3831,11,10,789,0,0,,,1,0,,,,,,,,,,,,,,,,,
5896,3055,3831,22,14,1343,0,0,,,4,0,,,,,,,,,,,,,,,,,
13385,3055,3831,31,30,2574,1,6,,,1,0,,,,,,,,,,,,,,,,,
15375,3055,3831,9,7,810,0,1,,,0,0,,,,,,,,,,,,,,,,,
16327,3055,3831,7,5,325,0,1,,,0,0,,,,,,,,,,,,,,,,,
18470,3055,3831,12,10,1080,2,0,,,1,0,,,,,,,,,,,,,,,,,
30133,3055,3831,30,30,2682,2,4,,,6,1,,,,,,,,,,,,,,,,,
32897,3055,3831,32,31,2880,3,0,,,7,0,,,,,,,,,,,,,,,,,
34067,3055,3831,13,10,1170,7,3,,,2,0,,,,,,,,,,,,,,,,,
39974,3055,3831,34,29,2553,9,10,,,3,0,,,,,,,,,,,,,,,,,
43469,3055,3831,28,26,2290,0,1,,,2,0,,,,,,,,,,,,,,,,,
43528,3055,3831,26,25,2228,2,0,,,8,0,,,,,,,,,,,,,,,,,
43541,3055,3831,26,25,2340,0,0,,,2,0,,,,,,,,,,,,,,,,,
43603,3055,3831,5,2,163,0,0,,,0,0,,,,,,,,,,,,,,,,,
53828,3055,3831,30,28,2496,5,4,,,7,0,,,,,,,,,,,,,,,,,
60363,3055,3831,13,4,441,1,0,,,2,1,,,,,,,,,,,,,,,,,
60371,3055,3831,7,4,305,0,0,,,1,0,,,,,,,,,,,,,,,,,
74131,3055,3831,2,1,47,0,0,,,0,0,,,,,,,,,,,,,,,,,
94867,3055,3831,10,1,160,0,0,,,1,0,,,,,,,,,,,,,,,,,
135707,3055,3831,2,1,180,0,0,,,0,0,,,,,,,,,,,,,,,,,
142707,3055,3831,7,2,305,0,0,,,0,0,,,,,,,,,,,,,,,,,
576828,3055,3831,21,7,670,6,2,,,5,1,,,,,,,,,,,,,,,,,
1422787,3055,3831,11,6,990,1,1,,,2,0,,,,,,,,,,,,,,,,,
1855070,3055,3831,2,2,180,0,0,,,0,0,,,,,,,,,,,,,,,,,
5249,3056,3831,2,2,180,0,0,,,0,0,,,,,,,,,,,,,,,,,
5280,3056,3831,8,4,427,1,0,,,1,0,,,,,,,,,,,,,,,,,
5292,3056,3831,28,25,2135,10,1,,,4,0,,,,,,,,,,,,,,,,,
5303,3056,3831,29,26,2610,1,0,,,7,0,,,,,,,,,,,,,,,,,
5406,3056,3831,2,0,26,0,0,,,0,0,,,,,,,,,,,,,,,,,
5507,3056,3831,28,28,2520,1,0,,,6,1,,,,,,,,,,,,,,,,,
5708,3056,3831,19,18,1476,5,2,,,3,0,,,,,,,,,,,,,,,,,
5744,3056,3831,18,6,761,0,0,,,2,0,,,,,,,,,,,,,,,,,
5813,3056,3831,28,26,2520,0,1,,,9,0,,,,,,,,,,,,,,,,,
6155,3056,3831,20,15,1123,0,1,,,1,0,,,,,,,,,,,,,,,,,
6184,3056,3831,7,2,230,0,0,,,0,0,,,,,,,,,,,,,,,,,
6216,3056,3831,31,28,2464,3,3,,,9,0,,,,,,,,,,,,,,,,,
14764,3056,3831,26,15,1699,3,0,,,3,0,,,,,,,,,,,,,,,,,
14862,3056,3831,1,0,8,0,0,,,0,0,,,,,,,,,,,,,,,,,
17676,3056,3831,25,25,2159,0,0,,,8,1,,,,,,,,,,,,,,,,,
19483,3056,3831,1,0,8,0,0,,,0,0,,,,,,,,,,,,,,,,,
21740,3056,3831,8,7,543,0,0,,,0,0,,,,,,,,,,,,,,,,,
42225,3056,3831,27,21,1689,4,4,,,0,0,,,,,,,,,,,,,,,,,
43526,3056,3831,16,12,1288,0,0,,,5,0,,,,,,,,,,,,,,,,,
43578,3056,3831,20,14,1330,0,3,,,5,1,,,,,,,,,,,,,,,,,
43591,3056,3831,6,5,357,0,1,,,1,0,,,,,,,,,,,,,,,,,
43653,3056,3831,22,18,1267,1,0,,,4,0,,,,,,,,,,,,,,,,,
43701,3056,3831,30,28,2700,0,0,,,9,1,,,,,,,,,,,,,,,,,
126111,3056,3831,7,7,630,0,0,,,0,0,,,,,,,,,,,,,,,,,
146364,3056,3831,8,3,360,0,0,,,0,0,,,,,,,,,,,,,,,,,
174141,3056,3831,33,9,1377,2,2,,,2,0,,,,,,,,,,,,,,,,,
5255,3060,3831,18,16,1452,0,0,,,9,0,,,,,,,,,,,,,,,,,
6160,3060,3831,29,26,2610,4,0,,,9,1,,,,,,,,,,,,,,,,,
11199,3060,3831,29,29,2599,0,0,,,3,1,,,,,,,,,,,,,,,,,
13389,3060,3831,16,14,1322,3,6,,,0,0,,,,,,,,,,,,,,,,,
17057,3060,3831,3,0,70,0,0,,,0,0,,,,,,,,,,,,,,,,,
18767,3060,3831,14,13,1150,4,4,,,0,0,,,,,,,,,,,,,,,,,
18861,3060,3831,30,28,2510,1,1,,,7,0,,,,,,,,,,,,,,,,,
29308,3060,3831,32,30,2880,4,4,,,6,1,,,,,,,,,,,,,,,,,
33112,3060,3831,9,8,649,1,0,,,3,0,,,,,,,,,,,,,,,,,
37928,3060,3831,32,28,1684,2,3,,,5,0,,,,,,,,,,,,,,,,,
43530,3060,3831,20,16,1452,1,0,,,4,0,,,,,,,,,,,,,,,,,
43543,3060,3831,27,24,2430,10,1,,,2,0,,,,,,,,,,,,,,,,,
43601,3060,3831,21,15,1460,0,1,,,2,0,,,,,,,,,,,,,,,,,
43669,3060,3831,4,4,221,0,0,,,2,1,,,,,,,,,,,,,,,,,
43703,3060,3831,8,2,206,0,0,,,2,0,,,,,,,,,,,,,,,,,
47824,3060,3831,20,16,1440,1,2,,,8,1,,,,,,,,,,,,,,,,,
60645,3060,3831,11,7,990,0,1,,,1,0,,,,,,,,,,,,,,,,,
69435,3060,3831,3,1,127,0,0,,,0,0,,,,,,,,,,,,,,,,,
72127,3060,3831,32,30,2880,7,2,,,5,0,,,,,,,,,,,,,,,,,
73094,3060,3831,28,28,2520,0,0,,,8,0,,,,,,,,,,,,,,,,,
74063,3060,3831,3,3,270,0,0,,,0,0,,,,,,,,,,,,,,,,,
85221,3060,3831,4,2,360,0,0,,,0,0,,,,,,,,,,,,,,,,,
114217,3060,3831,19,9,926,1,0,,,2,0,,,,,,,,,,,,,,,,,
533,3061,3831,25,22,2250,2,2,,,3,0,,,,,,,,,,,,,,,,,
699,3061,3831,23,14,1168,8,4,,,1,1,,,,,,,,,,,,,,,,,
3230,3061,3831,26,20,1373,1,5,,,5,0,,,,,,,,,,,,,,,,,
4811,3061,3831,30,30,2539,10,1,,,10,0,,,,,,,,,,,,,,,,,
5684,3061,3831,1,1,90,0,0,,,0,0,,,,,,,,,,,,,,,,,
5691,3061,3831,8,2,233,0,0,,,0,0,,,,,,,,,,,,,,,,,
5708,3061,3831,10,10,795,6,2,,,0,0,,,,,,,,,,,,,,,,,
5715,3061,3831,23,20,1388,1,1,,,2,1,,,,,,,,,,,,,,,,,
5743,3061,3831,11,11,854,2,0,,,1,0,,,,,,,,,,,,,,,,,
6208,3061,3831,31,31,2781,1,0,,,1,0,,,,,,,,,,,,,,,,,
17797,3061,3831,9,2,322,1,0,,,2,0,,,,,,,,,,,,,,,,,
20747,3061,3831,11,2,220,1,0,,,0,0,,,,,,,,,,,,,,,,,
28381,3061,3831,33,33,2880,1,0,,,3,1,,,,,,,,,,,,,,,,,
30134,3061,3831,18,14,1346,3,0,,,5,0,,,,,,,,,,,,,,,,,
31253,3061,3831,33,33,2967,10,12,,,2,0,,,,,,,,,,,,,,,,,
43173,3061,3831,19,4,631,1,2,,,1,0,,,,,,,,,,,,,,,,,
43642,3061,3831,27,20,1677,2,4,,,5,1,,,,,,,,,,,,,,,,,
47599,3061,3831,24,23,2160,1,0,,,7,0,,,,,,,,,,,,,,,,,
60248,3061,3831,8,0,181,1,0,,,0,0,,,,,,,,,,,,,,,,,
60289,3061,3831,3,1,117,0,0,,,0,0,,,,,,,,,,,,,,,,,
68002,3061,3831,25,18,2160,3,1,,,3,0,,,,,,,,,,,,,,,,,
81617,3061,3831,1,0,16,0,0,,,0,0,,,,,,,,,,,,,,,,,
1422568,3061,3831,30,28,2700,12,4,,,2,0,,,,,,,,,,,,,,,,,
1422728,3061,3831,33,33,2970,1,1,,,7,0,,,,,,,,,,,,,,,,,
2209,3072,3831,8,4,356,2,1,,,1,0,,,,,,,,,,,,,,,,,
5823,3072,3831,23,21,2070,7,1,,,4,0,,,,,,,,,,,,,,,,,
9325,3072,3831,29,29,2565,1,0,,,10,0,,,,,,,,,,,,,,,,,
13456,3072,3831,33,33,2875,2,1,,,5,0,,,,,,,,,,,,,,,,,
16172,3072,3831,15,14,1174,0,1,,,7,0,,,,,,,,,,,,,,,,,
18999,3072,3831,27,24,2430,10,3,,,4,0,,,,,,,,,,,,,,,,,
22601,3072,3831,18,16,1104,8,1,,,2,0,,,,,,,,,,,,,,,,,
27714,3072,3831,24,23,2011,5,6,,,7,0,,,,,,,,,,,,,,,,,
29451,3072,3831,9,5,331,1,0,,,0,0,,,,,,,,,,,,,,,,,
33905,3072,3831,29,29,2610,0,0,,,4,1,,,,,,,,,,,,,,,,,
36949,3072,3831,27,26,2430,0,3,,,3,0,,,,,,,,,,,,,,,,,
39737,3072,3831,30,23,2077,2,7,,,2,0,,,,,,,,,,,,,,,,,
39847,3072,3831,33,33,2970,0,1,,,5,0,,,,,,,,,,,,,,,,,
41616,3072,3831,1,0,3,0,0,,,0,0,,,,,,,,,,,,,,,,,
42224,3072,3831,26,24,2283,0,0,,,5,0,,,,,,,,,,,,,,,,,
42279,3072,3831,31,31,2779,1,0,,,9,0,,,,,,,,,,,,,,,,,
43466,3072,3831,5,2,450,0,0,,,0,0,,,,,,,,,,,,,,,,,
43646,3072,3831,9,7,810,0,0,,,3,0,,,,,,,,,,,,,,,,,
43684,3072,3831,19,15,1710,2,2,,,2,0,,,,,,,,,,,,,,,,,
60317,3072,3831,7,5,630,0,0,,,0,0,,,,,,,,,,,,,,,,,
67994,3072,3831,4,1,360,0,0,,,1,0,,,,,,,,,,,,,,,,,
97967,3072,3831,22,10,1047,2,1,,,1,0,,,,,,,,,,,,,,,,,
124373,3072,3831,2,1,180,0,0,,,0,0,,,,,,,,,,,,,,,,,
138758,3072,3831,6,4,242,0,0,,,0,0,,,,,,,,,,,,,,,,,
222556,3072,3831,1,1,90,0,0,,,1,0,,,,,,,,,,,,,,,,,
808981,3072,3831,7,4,396,0,0,,,0,0,,,,,,,,,,,,,,,,,
3195,3076,3831,13,11,873,0,0,,,2,1,,,,,,,,,,,,,,,,,
4972,3076,3831,8,1,179,1,0,,,0,0,,,,,,,,,,,,,,,,,
5332,3076,3831,18,18,1620,0,0,,,1,0,,,,,,,,,,,,,,,,,
5783,3076,3831,30,28,2655,3,3,,,2,0,,,,,,,,,,,,,,,,,
11974,3076,3831,5,1,65,0,0,,,1,0,,,,,,,,,,,,,,,,,
12002,3076,3831,15,14,1214,2,0,,,2,0,,,,,,,,,,,,,,,,,
12048,3076,3831,33,32,2880,3,0,,,6,0,,,,,,,,,,,,,,,,,
15891,3076,3831,11,9,990,3,0,,,2,0,,,,,,,,,,,,,,,,,
25976,3076,3831,2,2,180,0,0,,,0,0,,,,,,,,,,,,,,,,,
31679,3076,3831,11,11,924,0,0,,,3,1,,,,,,,,,,,,,,,,,
33689,3076,3831,34,32,2658,6,9,,,4,0,,,,,,,,,,,,,,,,,
33709,3076,3831,29,27,2610,8,2,,,4,0,,,,,,,,,,,,,,,,,
39551,3076,3831,17,14,1302,0,1,,,6,1,,,,,,,,,,,,,,,,,
43522,3076,3831,30,30,2616,0,1,,,11,0,,,,,,,,,,,,,,,,,
43628,3076,3831,2,0,53,0,0,,,0,0,,,,,,,,,,,,,,,,,
43632,3076,3831,34,33,2894,1,2,,,4,1,,,,,,,,,,,,,,,,,
43664,3076,3831,33,32,2655,9,6,,,7,0,,,,,,,,,,,,,,,,,
43669,3076,3831,2,0,18,0,0,,,0,0,,,,,,,,,,,,,,,,,
55026,3076,3831,29,27,2610,11,7,,,5,0,,,,,,,,,,,,,,,,,
60349,3076,3831,23,18,1293,3,0,,,7,1,,,,,,,,,,,,,,,,,
79413,3076,3831,10,10,876,0,0,,,3,1,,,,,,,,,,,,,,,,,
90629,3076,3831,15,11,1080,2,1,,,1,0,,,,,,,,,,,,,,,,,
99016,3076,3831,4,2,255,0,1,,,2,1,,,,,,,,,,,,,,,,,
138312,3076,3831,21,17,1572,0,0,,,4,1,,,,,,,,,,,,,,,,,
174401,3076,3831,1,0,3,0,0,,,0,0,,,,,,,,,,,,,,,,,
174409,3076,3831,4,4,360,0,0,,,0,0,,,,,,,,,,,,,,,,,
228094,3076,3831,10,7,900,0,0,,,3,0,,,,,,,,,,,,,,,,,
4618,3086,3831,30,30,2603,13,5,,,4,2,,,,,,,,,,,,,,,,,
5368,3086,3831,8,2,292,0,0,,,1,0,,,,,,,,,,,,,,,,,
5693,3086,3831,16,12,1181,2,0,,,1,0,,,,,,,,,,,,,,,,,
5727,3086,3831,8,8,668,0,0,,,1,0,,,,,,,,,,,,,,,,,
5893,3086,3831,10,6,645,1,0,,,2,0,,,,,,,,,,,,,,,,,
7740,3086,3831,33,33,2880,7,0,,,5,0,,,,,,,,,,,,,,,,,
9080,3086,3831,17,17,1335,0,0,,,7,2,,,,,,,,,,,,,,,,,
12864,3086,3831,16,14,1154,0,0,,,3,0,,,,,,,,,,,,,,,,,
14738,3086,3831,21,18,1581,0,1,,,2,0,,,,,,,,,,,,,,,,,
14976,3086,3831,15,8,367,3,1,,,0,0,,,,,,,,,,,,,,,,,
29827,3086,3831,13,10,1170,1,3,,,1,0,,,,,,,,,,,,,,,,,
38459,3086,3831,17,11,862,1,1,,,2,0,,,,,,,,,,,,,,,,,
43399,3086,3831,13,4,418,0,0,,,1,0,,,,,,,,,,,,,,,,,
43656,3086,3831,11,11,827,0,0,,,2,0,,,,,,,,,,,,,,,,,
43657,3086,3831,17,14,1530,0,0,,,4,0,,,,,,,,,,,,,,,,,
43658,3086,3831,14,9,768,0,0,,,3,0,,,,,,,,,,,,,,,,,
43662,3086,3831,23,20,2070,2,0,,,8,0,,,,,,,,,,,,,,,,,
43663,3086,3831,12,11,976,0,0,,,5,1,,,,,,,,,,,,,,,,,
43666,3086,3831,31,30,2790,0,1,,,5,1,,,,,,,,,,,,,,,,,
43667,3086,3831,22,19,1980,0,0,,,5,0,,,,,,,,,,,,,,,,,
43670,3086,3831,9,9,810,0,0,,,0,0,,,,,,,,,,,,,,,,,
43672,3086,3831,20,17,1506,3,1,,,10,2,,,,,,,,,,,,,,,,,
43696,3086,3831,18,17,1582,0,0,,,0,0,,,,,,,,,,,,,,,,,
52002,3086,3831,33,31,2756,9,3,,,5,0,,,,,,,,,,,,,,,,,
109779,3086,3831,33,23,2020,5,8,,,3,0,,,,,,,,,,,,,,,,,
135689,3086,3831,4,0,43,0,0,,,1,0,,,,,,,,,,,,,,,,,
135694,3086,3831,2,0,17,0,0,,,0,0,,,,,,,,,,,,,,,,,
2391,3100,3831,9,6,520,2,1,,,0,0,,,,,,,,,,,,,,,,,
4465,3100,3831,11,2,278,0,0,,,0,0,,,,,,,,,,,,,,,,,
5182,3100,3831,26,25,2259,0,2,,,5,0,,,,,,,,,,,,,,,,,
5907,3100,3831,31,27,2301,7,5,,,4,0,,,,,,,,,,,,,,,,,
7113,3100,3831,24,22,2160,0,0,,,4,0,,,,,,,,,,,,,,,,,
10302,3100,3831,17,14,1181,2,2,,,1,1,,,,,,,,,,,,,,,,,
11985,3100,3831,29,15,1049,0,3,,,1,0,,,,,,,,,,,,,,,,,
15047,3100,3831,5,2,168,0,1,,,0,0,,,,,,,,,,,,,,,,,
17795,3100,3831,16,13,1160,0,0,,,1,0,,,,,,,,,,,,,,,,,
30143,3100,3831,4,4,360,0,0,,,0,0,,,,,,,,,,,,,,,,,
38154,3100,3831,4,1,60,0,0,,,0,0,,,,,,,,,,,,,,,,,
38485,3100,3831,31,28,2790,11,1,,,2,1,,,,,,,,,,,,,,,,,
43471,3100,3831,21,21,1882,2,0,,,6,0,,,,,,,,,,,,,,,,,
43687,3100,3831,30,30,2697,0,0,,,0,1,,,,,,,,,,,,,,,,,
60245,3100,3831,28,24,2520,0,1,,,5,1,,,,,,,,,,,,,,,,,
60248,3100,3831,16,14,1081,1,0,,,3,0,,,,,,,,,,,,,,,,,
60250,3100,3831,1,0,20,0,0,,,0,0,,,,,,,,,,,,,,,,,
60258,3100,3831,5,1,146,0,0,,,0,0,,,,,,,,,,,,,,,,,
60485,3100,3831,28,27,2392,0,0,,,6,1,,,,,,,,,,,,,,,,,
74052,3100,3831,3,2,198,0,0,,,0,0,,,,,,,,,,,,,,,,,
74124,3100,3831,29,28,2381,0,0,,,16,2,,,,,,,,,,,,,,,,,
81620,3100,3831,19,6,745,0,1,,,3,0,,,,,,,,,,,,,,,,,
124831,3100,3831,28,24,1920,3,4,,,7,0,,,,,,,,,,,,,,,,,
146361,3100,3831,2,0,12,0,0,,,0,0,,,,,,,,,,,,,,,,,
228825,3100,3831,1,0,90,0,0,,,0,0,,,,,,,,,,,,,,,,,
999476,3100,3831,1,0,45,0,0,,,0,0,,,,,,,,,,,,,,,,,
1854676,3100,3831,4,1,360,0,0,,,0,0,,,,,,,,,,,,,,,,,
5099,3102,3831,5,1,131,0,0,,,1,0,,,,,,,,,,,,,,,,,
5299,3102,3831,19,16,1710,2,0,,,2,0,,,,,,,,,,,,,,,,,
5307,3102,3831,27,21,1926,0,1,,,9,1,,,,,,,,,,,,,,,,,
5375,3102,3831,29,29,2450,0,0,,,8,0,,,,,,,,,,,,,,,,,
5498,3102,3831,26,23,2316,11,2,,,7,2,,,,,,,,,,,,,,,,,
5756,3102,3831,15,12,1350,1,0,,,2,1,,,,,,,,,,,,,,,,,
18745,3102,3831,8,3,245,0,0,,,0,0,,,,,,,,,,,,,,,,,
18860,3102,3831,23,22,1914,0,0,,,13,2,,,,,,,,,,,,,,,,,
29829,3102,3831,18,7,754,4,0,,,2,0,,,,,,,,,,,,,,,,,
31256,3102,3831,11,11,945,0,1,,,3,0,,,,,,,,,,,,,,,,,
31557,3102,3831,28,25,2520,3,2,,,4,0,,,,,,,,,,,,,,,,,
43470,3102,3831,28,28,2457,1,3,,,3,0,,,,,,,,,,,,,,,,,
