match_id,minute,added_time,player,player_id,card_type,is_home
2587984,74,,Veysel Sarı,98276,yellow,False
2587984,70,,Efe Inanc,43672,yellow,True
2587984,64,,Bulent Ertugrul,5367,yellow,False
2587984,43,,Zeki Korkmaz,43658,yellow,True
2587986,90,,Michael Eneramo,55026,yellow,True
2587986,68,,Michaël Chrétien,826632,yellow,False
2587986,58,,Alfred N'Diaye,32897,yellow,False
2587986,57,,Hakan Aslantaş,5778,yellow,False
2587986,56,,Sebastian Pinto,34067,yellow,False
2587986,22,,Kıvanç Karakaş,60349,yellow,True
2587986,20,,Stanislav Šesták,13385,yellow,False
2587880,89,,Paulo Henrique,31934,yellow,False
2587880,81,,Burak Yılmaz,18864,yellow,False
2587880,70,,Adrian Mierzejewski,46148,yellow,False
2587880,52,,Emre Belözoğlu,2054,yellow,True
2587880,48,,Giray Kacar,35583,yellow,False
2587880,16,,Olcan Adın,18767,yellow,False
2587880,15,,Moussa Sow,3215,yellow,True
2587880,10,,Serkan Balci,5512,yellow,False
2587880,4,,Reto Ziegler,936,yellow,True
2605340,-4,,Fabian Ernst,486,yellow,True
2605340,88,,Tomáš Sivok,12412,yellow,True
2605340,87,,Roberto Hilbert,2363,yellowRed,True
2605340,81,,Edu,70,yellow,True
2605340,75,,Veli Kavlak,5508,yellow,True
2605340,72,,Ricardo Quaresma,6254,yellow,True
2605340,54,,Roberto Hilbert,2363,yellow,True
2605340,49,,Emmanuel Eboué,533,yellow,False
2605340,35,,Selçuk İnan,31253,yellow,False
2587988,87,,Ekrem Eksioglu,43667,yellow,False
2587988,67,,Samuel Holmén,7740,yellow,False
2587988,61,,Pierre Webó,4618,yellow,False
2587988,61,,İbrahim Öztürk,43541,yellow,True
2587988,59,,Turgay Bahadir,3845,yellow,True
2587988,51,,Adem Koçak,43469,yellow,True
2587988,42,,Doka Madureira,52002,yellow,False
2587988,31,,Metin Depe,43662,yellow,False
2587990,90,,Erman Kılıç,43664,yellow,False
2587990,90,,Burhan Eşer,43645,yellow,True
2587990,89,,Kıvanç Karakaş,60349,yellowRed,False
2587990,75,,Batuhan Karadeniz,31577,yellow,True
2587990,37,,Kıvanç Karakaş,60349,yellow,False
2587990,32,,Ziya Erdal,138312,yellow,False
2587966,83,,Serkan Balci,5512,yellow,True
