player_id,team_id,season_id,appearances,matches_started,minutes_played,goals,assists,expected_goals,expected_assists,yellow_cards,red_cards,rating,total_shots,shots_on_target,accurate_passes,total_passes,accurate_passes_pct,key_passes,tackles,interceptions,successful_dribbles,ground_duels_won_pct,aerial_duels_won_pct,saves,clean_sheets,goals_conceded,big_chances_created,big_chances_missed
822471,3061,63814,29,27,2292,26,5,23.803,3.10079582,4,0,7.7206896551724,136,56,228,341,66.862170087977,32,7,9,23,49.342105263158,60.135135135135,0,6,18,11,25
233114,3061,63814,7,7,527,4,1,2.2853,1.21364197,0,0,7.4142857142857,13,5,70,101,69.306930693069,7,1,0,0,53.333333333333,37.5,0,0,3,3,0
913593,3061,63814,30,27,2271,2,8,3.8605,7.62118774,4,0,7.2066666666667,54,13,1044,1252,83.386581469649,69,23,16,18,42.331288343558,52,0,3,22,12,4
904096,3061,63814,32,29,2609,12,3,7.2112,6.55288796,9,0,7.19375,76,30,617,818,75.427872860636,46,34,19,46,40.31746031746,52.112676056338,0,3,27,8,11
307284,3061,63814,12,9,802,1,2,0.8211,0.94565189,2,0,7.125,12,4,438,492,89.024390243902,13,18,12,11,48.529411764706,72,0,2,6,4,0
857738,3061,63814,30,25,2126,7,10,4.1461,5.87805103,4,0,7.2666666666667,51,20,663,802,82.668329177057,51,15,13,37,36.416184971098,40.909090909091,0,3,17,14,2
754794,3061,63814,32,32,2765,4,5,1.8875,2.91444584,4,0,7.2,26,9,1376,1547,88.946347769877,34,74,33,9,57.009345794393,40.909090909091,0,7,25,6,5
906049,3061,63814,31,22,1892,9,6,5.1688,2.80893161,9,0,7.0892857142857,72,25,377,487,77.41273100616,31,27,14,28,38.709677419355,50,0,3,18,8,7
566102,3061,63814,30,30,2619,3,1,4.3145,0.76854556,7,0,7.3533333333333,23,7,1327,1554,85.392535392535,9,62,43,20,66.887417218543,68.8,0,10,22,1,9
355088,3061,63814,26,17,1635,2,1,3.5839,4.78359802,10,0,7.1038461538462,35,13,496,590,84.067796610169,27,46,26,15,53.768844221106,39.473684210526,0,4,16,9,8
