match_id,minute,added_time,scorer,scorer_id,assist,assist_id,goal_type,is_home,home_score,away_score
12528189,90,,Michy Batshuayi,147745,Lucas Torreira,754794,regular,True,2,1
12528189,80,,Mauro Icardi,233114,,,penalty,True,1,1
12528189,52,,Joelson Fernandes,1032547,Rui Pedro,862672,regular,False,0,1
12528188,89,,Umut Nayir,284767,Guilherme Haubert Sityá,224112,regular,False,2,3
12528188,81,,Danijel Aleksić,45377,Adil Demirbağ,787949,regular,False,2,2
12528188,74,,Cláudio Winck,155998,Mortadha Ben Ouanes,919225,regular,True,2,1
12528188,48,,Nuno Da Costa,209374,Andreas Gianniotis,236746,regular,True,1,1
12528188,7,,Pedrinho,1015939,,,regular,False,0,1
12528186,34,,Edin Džeko,14990,Allan Saint-Maximin,347010,regular,True,1,0
12528190,76,,Sergio Córdova,881222,Loide Augusto,1110708,regular,True,1,1
12528190,64,,Samu Sáiz,99527,Ahmed Kutucu,906049,regular,False,0,1
12528192,36,,Gabriel Paulista,124737,Arthur Masuaku,174975,regular,False,0,2
12528192,31,,Rafa Silva,252577,Semih Kılıçsoy,1142606,regular,False,0,1
12528193,90,7,Enric Saborit,253303,Furkan Soyalp,226992,regular,False,0,1
12528187,45,6,Husniddin Alikulov,1121174,Casper Højer,281233,regular,True,1,1
12528187,39,,João Figueiredo,841012,Philippe Keny,988909,regular,False,0,1
12528199,59,,Barış Alper Yılmaz,904096,Kerem Aktürkoğlu,903324,regular,False,1,2
12528199,45,,Oğulcan Ülgün,1063942,Yusuf Erdoğan,256663,regular,True,1,1
12528199,41,,Kerem Aktürkoğlu,903324,Mauro Icardi,233114,regular,False,0,1
12528196,50,,Uroš Radaković,151900,Alex Pritchard,180009,regular,False,1,2
12528196,17,,Uroš Radaković,151900,,,regular,False,1,1
12528196,14,,Miguel Cardoso,344009,Mehdi Bourabia,98003,regular,True,1,0
12528194,90,8,Yusuf Barası,1000187,,,penalty,True,1,2
12528194,74,,Ali Sowe,238394,Taha Şahin,1394729,regular,False,0,2
12528194,41,,Husniddin Alikulov,1121174,Casper Højer,281233,regular,False,0,1
12528201,90,5,Rômulo,1133743,Juan Santos da Silva,1009928,regular,True,2,2
12528201,68,,Koray Günter,138165,David Tijanič,827369,regular,True,1,2
12528201,45,7,Youssef En-Nesyri,846470,Sebastian Szymański,847983,regular,False,0,2
12528201,45,3,Edin Džeko,14990,,,penalty,False,0,1
12528202,90,5,Serdar Gürler,96520,Dimitrios Pelkas,139304,regular,True,4,2
12528202,90,,Deniz Türüç,252207,,,regular,True,3,2
12528202,53,,João Figueiredo,841012,Jerome Opoku,920514,regular,True,2,2
12528202,45,3,Jure Balkovec,171625,,,penalty,False,1,2
12528202,26,,Sergio Córdova,881222,Loide Augusto,1110708,regular,False,1,1
12528202,17,,Krzysztof Piątek,558738,Deniz Türüç,252207,regular,True,1,0
12528198,90,5,Ernest Muçi,924670,Cher Ndour,1114422,regular,True,4,2
12528198,56,,Rafa Silva,252577,Milot Rashica,800411,regular,True,3,2
12528198,51,,Braian Samudio,892933,Erdoğan Yeşilyurt,142541,regular,False,2,2
12528198,23,,Ciro Immobile,45923,Semih Kılıçsoy,1142606,regular,True,2,1
12528198,13,,Ciro Immobile,45923,Milot Rashica,800411,regular,True,1,1
12528198,1,,Braian Samudio,892933,Sam Larsson,229800,regular,False,0,1
12528200,5,,Carlo Holse,837012,Olivier Ntcham,352676,regular,False,0,1
12528197,90,5,Halil Akbunar,217782,Svit Sešlar,946291,regular,True,4,1
12528197,86,,Samu Sáiz,99527,Ahmed Kutucu,906049,regular,True,3,1
12528197,55,,Mame Thiam,180981,Gianni Bruno,100680,regular,True,2,1
12528197,46,,Gianni Bruno,100680,,,regular,True,1,1
12528197,30,,Zdravko Dimitrov,871342,Uzeyir Ergun,996122,regular,False,0,1
12528195,90,1,Nuno Da Costa,209374,,,regular,False,1,1
12528195,21,,Joelson Fernandes,1032547,,,regular,True,1,0
12528208,48,,Yusuf Özdemir,1084884,Gaius Makouta,847013,regular,True,1,1
12528208,45,,Héliton,922725,,,regular,False,0,1
12528203,8,,Ahmed Kutucu,906049,Melih Kabasakal,828872,regular,False,0,1
12528211,88,,Kenan Özer,146364,,,penalty,True,3,1
12528211,45,4,Pedrinho,1015939,,,regular,False,2,1
12528211,40,,George Pușcaș,190319,Musah Mohammed,1105505,regular,True,2,0
12528211,28,,Adil Demirbağ,787949,,,ownGoal,True,1,0
12528206,90,3,Jovan Manev,1111781,Ali Yavuz Kol,910091,regular,False,2,2
12528206,65,,Yusuf Barası,1000187,Ali Yavuz Kol,910091,regular,False,2,1
12528206,59,,Nuno Da Costa,209374,Kévin Rodrigues,234232,regular,True,2,0
12528206,30,,Haris Hajradinović,254979,Nuno Da Costa,209374,regular,True,1,0
12528209,90,4,Braian Samudio,892933,,,penalty,True,3,2
12528209,66,,Moussa Djenepo,869910,Jakub Kałuziński,1019026,regular,True,2,2
12528209,60,,Thalisson Kelven,863277,Jakub Kałuziński,1019026,regular,True,1,2
12528209,32,,Carlos Strandberg,333423,Joelson Fernandes,1032547,regular,False,0,2
12528209,26,,Carlos Strandberg,333423,,,penalty,False,0,1
12528205,66,,Husniddin Alikulov,1121174,,,ownGoal,False,0,5
12528205,64,,Fred,243623,,,regular,False,0,4
12528205,60,,Fred,243623,Allan Saint-Maximin,347010,regular,False,0,3
12528205,53,,Edin Džeko,14990,Mert Müldür,836683,regular,False,0,2
12528205,15,,Fred,243623,Dušan Tadić,38560,regular,False,0,1
12725034,81,,Furkan Soyalp,226992,İlker Karakaş,921406,regular,False,3,1
12725034,76,,Michy Batshuayi,147745,Barış Alper Yılmaz,904096,regular,True,3,0
12725034,26,,Yunus Akgün,857738,Michy Batshuayi,147745,regular,True,2,0
12725034,11,,Barış Alper Yılmaz,904096,Dries Mertens,32493,regular,True,1,0
12725853,72,,Rick Van Drongelen,803023,Zeki Yavru,140735,regular,True,2,0
12725853,65,,Marius Mouandilmadji,943593,Marc Bola,862083,regular,True,1,0
12745313,90,8,Stefano Denswil,97404,Anthony Nwakaeme,139455,regular,True,2,2
12745313,89,,Umut Bozok,869839,,,regular,True,1,2
12745313,63,,Aylton Boa Morte,883918,Duckens Nazon,796023,regular,False,0,2
12745313,12,,Hasan Ali Kaldırım,39847,Duckens Nazon,796023,regular,False,0,1
12528213,67,,Edin Džeko,14990,İrfan Can Kahveci,226986,regular,True,3,0
12528213,65,,Dušan Tadić,38560,,,regular,True,2,0
12528213,43,,Dušan Tadić,38560,Edin Džeko,14990,regular,True,1,0
12528214,6,,Mortadha Ben Ouanes,919225,Mamadou Fall,822228,regular,False,0,1
12528212,79,,Andreaw Gravillon,827934,,,penalty,True,1,5
12528212,60,,Abdülkerim Bardakcı,178963,Kerem Demirbay,142619,regular,False,0,5
12528212,37,,Dries Mertens,32493,Michy Batshuayi,147745,regular,False,0,4
12528212,31,,Barış Alper Yılmaz,904096,Kerem Aktürkoğlu,903324,regular,False,0,3
12528212,18,,Semih Güler,325155,,,ownGoal,False,0,2
12528212,9,,Kerem Aktürkoğlu,903324,Metehan Baltacı,997155,regular,False,0,1
12528219,41,,Djalma,973933,David Tijanič,827369,regular,True,2,0
12528219,16,,Rômulo,1133743,Djalma,973933,regular,True,1,0
12528220,80,,Krzysztof Piątek,558738,Jerome Opoku,920514,regular,True,5,2
12528220,72,,Krzysztof Piątek,558738,Lucas Lima,248529,regular,True,4,2
12528220,64,,Krzysztof Piątek,558738,Olivier Kemen,280447,regular,True,3,2
12528220,62,,Deniz Türüç,252207,,,regular,True,2,2
12528220,43,,João Figueiredo,841012,Dimitrios Pelkas,139304,regular,True,1,2
12528220,41,,Sam Larsson,229800,Erdal Rakip,319871,regular,False,0,2
12528220,2,,Sam Larsson,229800,Jakub Kałuziński,1019026,regular,False,0,1
12528216,89,,Gedson Fernandes,862055,,,regular,True,2,0
12528216,27,,Ciro Immobile,45923,,,penalty,True,1,0
12528218,75,,Olivier Ntcham,352676,,,regular,False,0,3
12528218,51,,Marius Mouandilmadji,943593,Arbnor Muja,890695,regular,False,0,2
12528218,37,,Arbnor Muja,890695,Carlo Holse,837012,regular,False,0,1
12528244,30,,Pedrinho,1015939,Adil Demirbağ,787949,regular,False,0,1
12528221,88,,Kenan Kodro,591140,,,regular,False,3,2
